Time,Fluorescence_Corrected_Z,Speed,Events,UV,Fluorescence,Fluorescence_Debleached,UV_Debleached,Fluorescence_Corrected,UV_Fitted_to_Fluo
100.096675,0.7563671666614544,,,353.574,314.808,-1.5948412459824794,2.13146040413244,-2.3369724617597605,0.7421312157772808
100.196668,-0.10253968735333907,,,353.761,314.272,-2.1219423802268693,2.328767709299882,-2.932772047434574,0.8108296672077046
100.296662,1.1442908293505376,,,354.058,315.235,-1.150054182338124,2.636071003940856,-2.067880701200086,0.9178265188619623
100.396657,1.8325307564656141,,,354.207,315.759,-0.6171766348471692,2.7953702899285418,-1.590467974193295,0.9732913393461258
100.49665399999999,0.9362010166930534,,,354.569,315.258,-1.1093096316948277,3.1676656720713936,-2.2122267657179777,1.10291713402315
100.59665,1.0905368977722785,,,354.561,315.357,-1.0014534213271986,3.1699568434317484,-2.1051682953239625,1.103714873996764
100.696647,0.6122474571656431,,,354.182,314.888,-1.461607808910287,2.8012440118349105,-2.4369442605686915,0.9753364516584045
100.796644,1.2333690649048987,,,353.715,315.151,-1.1897728653899549,2.344527076337272,-2.006089628526893,0.8163167631369382
100.896641,5.237790755697997,,,353.995,318.021,1.689051426876972,2.6348060389307193,0.7716653434932416,0.9173860833837305
100.996636,5.912796014842519,,,353.883,318.445,2.121864909331407,2.533080696143429,1.2398975526632703,0.8819673566681369
101.09663099999999,17.01063550339252,,,353.544,326.02,9.705667776153632,2.204351255591746,8.938157425962398,0.7675103501912338
101.196629,17.45753737298046,,,353.536,326.322,10.016460308518788,2.2066180272120732,9.24816071385467,0.7682995946641171
101.29662300000001,11.864182416208413,,,353.502,322.425,6.128241908619373,2.182880294365418,5.368207317045995,0.760034591573378
101.39662200000001,8.221847070198338,,,353.51,319.896,3.608013384182698,2.201138982636621,2.8416214830899484,0.7663919010927495
101.496617,11.804966972752528,,,353.713,322.447,6.167773963074126,2.414393170659139,5.327131225370098,0.8406427377040279
101.596614,7.425958776245812,,,353.204,319.227,2.9565241887058846,1.9156434758224918,2.2895361043741533,0.6669880843317313
101.69661199999999,5.879261414057282,,,353.164,318.135,1.8732639905055635,1.8858897974207025,1.2166355410024927,0.6566284495030709
101.79660700000001,3.0350383731340282,,,352.768,316.019,-0.234006963434922,1.5001317276982604,-0.7563221801145474,0.5223152166796254
101.89660400000001,4.2865792739065665,,,352.386,316.749,0.5047117808626354,1.1283697808207194,0.1118366273858033,0.39287515347683205
101.996601,5.258661256610923,,,352.914,317.602,1.3664200660213055,1.6666037538791443,0.786142624398177,0.5802774416231286
102.09659699999999,6.515970165598798,,,353.092,318.531,2.304117822400542,1.8548335465723085,1.6583025373604336,0.6458152850401084
102.196589,4.759462842752843,,,352.973,317.266,1.0478048070975206,1.7460588542788855,0.43986269106672704,0.6079421160307935
102.29659,2.991801191275805,,,352.948,316.026,-0.18351783404096977,1.7312810080675831,-0.7863146000334974,0.6027967659925276
102.396582,2.8133102964145698,,,352.853,315.864,-0.3368516457245505,1.646498169946483,-0.910128725753839,0.5732770800292885
102.496579,2.923185604247185,,,352.89,315.948,-0.2441953967952486,1.6937117726529891,-0.8339113075593428,0.5897159107640942
102.596578,3.981494951896427,,,352.933,316.692,0.5084506691053434,1.7469215113178507,-0.0997918068266822,0.6082424759320256
102.696572,7.273355630954922,,,352.57,318.844,2.6690859643252907,1.3941266734094597,2.1836795841799157,0.4854063801453749
102.796565,5.7043720926216706,,,352.442,317.706,1.5397108523107477,1.2763276694980732,1.0953197257156202,0.4443911265951274
102.896565,4.050512304991076,,,353.046,316.764,0.6063260392276675,1.8905253173269898,-0.05191640545346632,0.6582424446811338
102.996557,3.7889202553985672,,,353.148,316.613,0.46393024997820476,2.002718089281302,-0.23337547058319663,0.6973057205614014
103.09655599999999,3.7833207004182863,,,353.076,316.579,0.4385247924494138,1.9409075164305136,-0.2372597247623548,0.6757845172117686
103.19655100000001,5.827340601837714,,,353.401,318.105,1.9731087377386984,2.276092479713043,1.1806195303446176,0.7924892073940807
103.29655199999999,6.614842829817631,,,353.34,318.625,2.5016829609172646,2.2252739995232673,1.7268877303889798,0.7747952305282848
103.39654300000001,5.324467764416572,,,353.056,317.626,1.5112461076478212,1.9514504490450122,0.831790752483364,0.6794553551644572
103.496544,7.278837209622123,,,353.347,319.078,2.9717999075976422,2.2526238657180215,2.1874820015008356,0.7843179060968067
103.59653599999999,5.413205419804788,,,353.985,318.001,1.903342752261267,2.9007923185171762,0.8933455742512002,1.0099971780100667
103.696535,2.4952804781954443,,,353.833,315.919,-0.17012397426492498,2.7589574366111833,-1.1307370874655827,0.9606131132006578
103.79653,0.8846535575354296,,,354.365,314.982,-1.0986011943110157,3.3011181036075072,-2.247983791832212,1.1493825975211964
