Time,Fluorescence_Corrected_Z,Speed,Events,UV,Fluorescence,Fluorescence_Debleached,UV_Debleached,Fluorescence_Corrected,UV_Fitted_to_Fluo
100.097298,1.1687440792628858,,,316.852,308.366,-3.6472054973021955,-1.5995652547114787,-3.6033825095904866,-0.04382298771170876
100.197297,1.0892241264598241,,,317.051,308.273,-3.7383360771053162,-1.3963785654475487,-3.7000798030734647,-0.038256274031851556
100.297296,1.2388719884113677,,,317.189,308.457,-3.552466936194776,-1.2541952892357813,-3.5181060629473078,-0.03436087324746824
100.397286,2.478123565639697,,,317.255,309.964,-2.0435982427153476,-1.1840157983715471,-2.011160079726384,-0.03243816298896363
100.497287,2.3892867980170442,,,317.101,309.85,-2.1557296228575638,-1.3338392532364196,-2.11918674081057,-0.03654288204699403
100.597282,2.8766422606574977,,,316.85,310.434,-1.5698613942629436,-1.5806663603568722,-1.5265561802996979,-0.043305213963245805
100.69727499999999,4.227993412975319,,,316.795,312.074,0.07200651787650258,-1.631496948670474,0.11670433945762716,-0.04469782158112458
100.797271,3.5731249462145738,,,317.236,311.288,-0.712125792999359,-1.1863308060168265,-0.6796242056553127,-0.03250158734404632
100.89727,4.473856537498373,,,316.924,312.373,0.37474167312586815,-1.4941679289790954,0.4156770861785267,-0.040935413052658604
100.997266,4.518151115540854,,,316.993,312.427,0.4306088042449119,-1.4210085636142367,0.46953986730071995,-0.038931063055808054
101.09725599999999,3.6204831534036015,,,317.005,311.334,-0.6605244555791501,-1.4048528305376067,-0.6220360117748864,-0.03848844380426359
101.197255,2.1199917262371604,,,316.909,309.505,-2.4876578262781095,-1.4967001027692959,-2.4466530391609944,-0.041004787117115034
101.297249,8.222575438208535,,,316.14,316.903,4.912208430842156,-2.26155095819405,4.974167866786749,-0.06195943594459264
101.397249,10.699949976120253,,,315.82,319.905,7.916074521119754,-2.5774049367275893,7.986687420878878,-0.07061289975912466
101.49724,7.534596516791411,,,315.888,316.056,4.068940164695448,-2.505262656424179,4.137576579576966,-0.06863641488151816
101.597235,4.85006429489969,,,316.15,312.797,0.8118056041872137,-2.2391235747928704,0.8731505962308056,-0.06134499204359192
101.697232,3.781738752170055,,,314.867,311.461,-0.5223291976991504,-3.517987771233095,-0.42594711320234147,-0.09638208449680896
101.79723,2.197985425977837,,,315.51,309.551,-2.4304642595869836,-2.8708552835701084,-2.3518116891877945,-0.07865257039918899
101.897223,0.07742242750539069,,,315.597,306.973,-5.006599693316389,-2.779726355875596,-4.930443785716645,-0.07615590759974342
101.997225,1.1344455705333791,,,314.188,308.218,-3.759735237805046,-4.184600406583058,-3.645089940841853,-0.114645296963193
102.097218,3.2487640534513504,,,313.922,310.78,-1.195871228606677,-4.4464781746754625,-1.0740512561793996,-0.1218199724272774
102.197215,3.7907535511531876,,,314.969,311.466,-0.5080074233203504,-3.395359120305443,-0.41498500077351635,-0.09302242254683407
102.297207,2.528958399147872,,,313.367,309.886,-2.0861439896480647,-4.9932436104841145,-1.9493442631718618,-0.13679972647620284
102.397204,4.953576709349005,,,314.622,312.867,0.8967192588101511,-3.73413122996692,0.9990230341071991,-0.10230377529704796
102.49719999999999,4.5838729334699755,,,315.108,312.429,0.4605822102809043,-3.2440222220474766,0.549458449901821,-0.08887623962091673
102.5972,2.8474297139329696,,,314.863,310.309,-1.6575550420553213,-3.4849163777640797,-1.5620790158200197,-0.09547602623530162
102.697194,1.8686048373680577,,,314.827,309.116,-2.848692684423611,-3.5168141039526972,-2.752342754935228,-0.09634992948838267
102.79719100000001,4.545146167260095,,,315.814,312.396,0.4331694508525743,-2.5257150275922413,0.5023662001476272,-0.0691967492950529
102.897185,3.7104704296759494,,,315.439,311.369,-0.5919687479166669,-2.8966193909942604,-0.5126103172577979,-0.0793584306588689
102.99717600000001,4.659988381769467,,,315.772,312.531,0.5718927193350964,-2.5595271902241734,0.6420158217734118,-0.07012310243831535
103.09717500000001,4.421219297709047,,,317.053,312.274,0.31675405740844553,-1.2744379717150878,0.35166952022023407,-0.03491546281178851
103.197171,3.8302660938065283,,,318.599,311.596,-0.35938493842508024,0.2756478180945692,-0.36693723667748807,0.007552298252407818
103.29717,4.911034667710207,,,319.567,312.935,0.9814758435407498,1.2477304279867667,0.9472913599712754,0.034184483569474344
103.39716,3.945749422900109,,,319.514,311.758,-0.19366381992364268,1.198809371960806,-0.22650801140607468,0.032844191482432006
103.49715499999999,3.2391356579485637,,,319.587,310.899,-1.0508036682868465,1.2758852249400547,-1.085759509930618,0.034955841643771655
103.59715200000001,2.545792425163715,,,321.042,310.094,-1.8539437573438704,2.7349578679093156,-1.9288738693049854,0.07493011196111508
103.69715,1.6805865590468192,,,319.248,308.991,-2.955084105665321,0.9450272636014461,-2.9809754187902935,0.025891313124972372
103.797144,1.2731758898742318,,,318.451,308.472,-3.472224806181714,0.15209321229485795,-3.476392074062269,0.004167267880555032
103.897142,1.1454464542683367,,,318.709,308.322,-3.6203657100986106,0.4141560428855655,-3.6317127236077607,0.011347013509150043
103.997134,1.7831308436865891,,,318.976,309.103,-2.8375070032795406,0.6852153527770497,-2.8562802393128717,0.018773236033331125
104.097132,4.758862456836287,,,318.911,312.718,0.7793515373796822,0.6242716327180347,0.762247978830555,0.01710355854912728
104.197129,3.5053220573508095,,,318.512,311.181,-0.7557902182007865,0.2293246021063169,-0.762073397491362,0.006283179290575503
104.297126,2.9981910433125263,,,317.396,310.532,-1.402932251392258,-0.882625694893477,-1.3787512848667183,-0.024180966525539638
104.397121,3.1073677631889676,,,316.556,310.64,-1.293074599305271,-1.7185793355993155,-1.2459909781604668,-0.04708362114480425
104.49711599999999,11.821152557711722,,,316.106,321.222,9.290782775264631,-2.1645362354054782,9.350084295051177,-0.05930151978654553
104.597114,14.014684171643099,,,315.974,323.884,11.954639928070605,-2.292496269586877,12.017447173922834,-0.06280724585222949
104.697113,17.134924840849703,,,315.773,327.671,15.743496821993574,-2.489459515570843,15.811700277606493,-0.06820345561291812
104.797107,13.974308915000163,,,315.448,323.817,11.891353345677032,-2.8104262118051793,11.968350338431478,-0.076996992754445
104.89710099999999,9.298196682937384,,,315.337,318.126,6.2022095920147535,-2.9173961528082373,6.282137244430382,-0.07992765241562859
104.997102,5.469047289041772,,,315.448,313.471,1.5490656909643121,-2.8023690532426144,1.6258419414302072,-0.07677625046589506
105.09709299999999,3.221430286115487,,,314.969,310.723,-1.1970786729542056,-3.277345594009887,-1.1072894716071338,-0.08978920134707175
105.197092,3.0632265506476664,,,315.594,310.546,-1.3722231656464032,-2.648325047175831,-1.299667264845038,-0.07255590080136515
105.29708500000001,1.9756548121785624,,,316.406,309.244,-2.672368046852853,-1.832307972174874,-2.6221685977996843,-0.050199449053168414
105.397084,0.5723982370305049,,,316.958,307.551,-4.363513093902384,-1.276293883382948,-4.328546784605978,-0.03496630929640574
105.497077,-0.9558235245442149,,,317.107,305.695,-6.217658529350047,-1.1232832589585087,-6.186884258120862,-0.03077427122918464
105.597078,0.39093524209190084,,,317.0,307.328,-4.582804093505501,-1.2262755339378941,-4.549208138886897,-0.03359595461860506
105.69707000000001,1.5265838538781011,,,316.846,308.703,-3.205950101574274,-1.376271386050064,-3.1682447047235054,-0.03770539685076845
105.797067,1.096414606884978,,,317.059,308.184,-3.7230962939186725,-1.1592702509509536,-3.691336085661098,-0.03176020825757451
105.897065,2.9108589467073394,,,316.999,310.387,-1.5182427446767974,-1.2152722854582407,-1.4849482464875305,-0.03329449818926686
105.99706,3.5983324354157604,,,317.1,311.224,-0.6793895279423623,-1.110277645879819,-0.6489715720038217,-0.030417955938540624
106.097054,2.1144044993944244,,,317.108,309.418,-2.4835366065912012,-1.0982862486127942,-2.453447179433009,-0.030089427158192027
106.197056,0.04604930395431112,,,317.834,306.921,-4.978683813838131,-0.36829773123611176,-4.968593910667168,-0.010089903170963773
106.29705100000001,0.05701309088629238,,,317.192,306.915,-4.98283142755929,-1.0063126885571023,-4.955261803626407,-0.02756962393288263
106.397048,1.8457944130191122,,,316.592,309.072,-2.8239792809695246,-1.6023307581622248,-2.780080526651515,-0.043898754318009256
106.497041,1.4157480089000403,,,317.201,308.564,-3.330127485151195,-0.9893521753804748,-3.303022529061761,-0.027104956089434033
106.59703900000001,0.33518103335919985,,,316.68,307.234,-4.658275873393961,-1.5063765786679255,-4.617005979487849,-0.041269893906112125
106.69703299999999,-0.8478768412382302,,,316.766,305.796,-6.094424612308956,-1.4164043223926797,-6.0556196918301355,-0.038804920478820094
106.797029,-1.253771261021899,,,316.376,305.29,-6.598573590764204,-1.802435164623148,-6.5491925681889525,-0.04938102257525121
106.89702899999999,-1.747263910499675,,,316.37,304.688,-7.198722771721464,-1.8044690227758338,-7.149286027454784,-0.04943674426667923
106.997022,-1.8666167897790638,,,317.351,304.568,-7.316872358716978,-0.8195063295048044,-7.294420675915908,-0.022451682801069777
107.097016,-2.5173832366101165,,,317.719,303.785,-8.098022203641165,-0.4475467640119746,-8.0857611116169,-0.01226109202426413
107.197018,-1.5049668556044902,,,317.523,305.009,-6.872172176971503,-0.6395900460673261,-6.854649667630903,-0.017522509340600026
107.297009,0.020432679110542053,,,317.444,306.86,-5.01932263015226,-0.7146369238225816,-4.99974405856396,-0.0195785715883002
107.397004,1.0607749677697558,,,316.629,308.101,-3.7764732856560386,-1.5256868004608464,-3.734674348847534,-0.0417989368085047
107.497,0.7505096700176531,,,315.827,307.7,-4.17562419894557,-2.3237397912687356,-4.111960973106742,-0.06366322583882891
