Time,Fluorescence_Corrected_Z,Speed,Events,UV,Fluorescence,Fluorescence_Debleached,UV_Debleached,Fluorescence_Corrected,UV_Fitted_to_Fluo
100.097217,2.684418415605594,,,418.824,358.729,-3.8925367007066143,2.9215179924295853,-2.879259172912607,-1.0132775277940071
100.19722,2.7297974155774845,,,418.818,358.789,-3.831614596774102,2.9162262024843244,-2.820172433996817,-1.0114421627772852
100.297217,2.249071848495025,,,419.057,358.079,-4.540692637162749,3.1559343680806933,-3.4461118793336736,-1.0945807578290756
100.397212,1.3577994758059342,,,418.242,357.2,-5.418770784973788,2.3416425175463473,-4.606612948563011,-0.8121578364107764
100.497209,1.5413724877081374,,,417.466,357.707,-4.910849003322653,1.56635067920854,-4.367587614532522,-0.5432613887901308
100.597205,1.4956678394311413,,,417.317,357.698,-4.91892731985638,1.4180588318220089,-4.427098371086296,-0.49182894877008393
100.6972,1.4281868106389741,,,418.006,357.37,-5.24600573456371,2.1077669753865393,-4.514963549527459,-0.7310421850362504
100.797196,1.5085155303237352,,,418.408,357.334,-5.281084229003511,2.5104751240659766,-4.4103697486417355,-0.8707144803617756
100.897198,1.5128404492674334,,,418.072,357.455,-5.1591627570992955,2.1751833132688034,-4.40473839148057,-0.754424365618726
100.997195,1.2663730581461181,,,418.683,356.921,-5.6922414202038,2.7868914650957777,-4.725656754588217,-0.9665846656155828
101.097189,1.6166299541477012,,,418.922,357.293,-5.319320199870333,3.0265995937107277,-4.26959695202932,-1.049723247841013
101.197191,1.8847252696352013,,,419.36,357.489,-5.12239899475685,3.4653077770121854,-3.9205174676738093,-1.2018815270830407
101.29718700000001,1.9550473296889728,,,419.266,357.612,-4.998477933823381,3.372015915856423,-3.8289530611203038,-1.1695248727030771
101.397182,1.6038432296826952,,,418.022,357.585,-5.02455697099731,2.1287240456520067,-4.28624619177722,-0.7383107792200899
101.497183,1.6575338631056429,,,417.756,357.746,-4.862636041806013,1.8634322159705334,-4.216337105167771,-0.6462989366382424
101.597176,1.9851640981353849,,,418.109,358.049,-4.558715275167003,2.2171403276689716,-3.7897388511270744,-0.7689764240399287
101.69717299999999,2.5041836259361694,,,417.514,358.93,-3.676794560566691,1.6228484657269178,-3.113937900238822,-0.5628566603278687
