Time,Events,CH1-410,CH1-470
0,,953.819,815.863
99.996,,948.865,810.937
199.998,,943.162,807.222
299.999,,939.582,806.104
399.998,,935.455,806.167
500,,932.74,804.69
600.001,,930.584,850.622
699.999,,927.308,883.078
799.999,,925.054,883.168
900.002,,923.695,872.163
1000.003,,921.906,854.863
1100.002,,920.291,840.97
1199.997,,920.02,834.03
1299.998,,919.175,829.84
1399.998,,917.757,821.186
1499.996,,917.128,813.082
1600.001,,915.875,823.471
1699.997,,913.593,845.961
1800.001,,913.326,876.12
1899.996,,913.442,868.948
1999.999,,914.004,852.353
2099.997,,913.525,837.367
2200.002,,913.982,826.609
2299.999,,912.911,819.439
2399.997,,911.843,812.594
2500,,911.94,807.21
2599.997,,913.563,804.981
2700.001,,913.533,822.007
2800.002,,914.514,831.388
2899.997,,914.418,822.832
2999.997,,912.536,815.866
3099.999,,913.267,809.745
3199.997,,914.687,803.525
3299.997,,914.843,799.234
3400.001,,913.678,796.809
3500.001,,913.757,794.256
3600.001,,912.381,795.363
3699.998,,912.157,794.786
3799.998,,911.801,793.914
3900.002,,910.883,793.391
3999.997,,911.025,792.694
4099.999,,911.175,792.027
4200.002,,911.163,792.679
4299.997,,911.257,792.091
4400,,912.199,793.238
4499.999,,912.364,796.878
4600.001,,912.143,797.775
4699.998,,911.646,797.599
4799.998,,911.624,796.473
4899.995,,912.197,794.503
5000.003,,911.495,794.295
5099.999,,911.812,795.695
5200,,911.104,797.353
5300.002,,910.585,800.397
5400.002,,910.544,800.647
5500,,909.969,799.866
5600.001,,909.979,798.321
5699.996,,909.487,796.261
5800.002,,908.978,797.474
5899.997,,909.716,795.687
5999.997,,909.619,795.407
6099.998,,909.126,806.174
6200.002,,906.891,818.539
6299.997,,908.005,815.038
6400,,908.231,810.238
6500,,908.119,804.914
6600,,908.114,814.547
6699.997,,907.57,816.147
6800.001,,907.205,822.462
6900.001,,905.19,837.65
6999.997,,906.285,838.864
7099.997,,905.51,830.762
7200.002,,907.165,826.912
7300,,906.739,823.647
7400.001,,906.881,817.858
7500.001,,906.701,813.426
7599.999,,906.763,809.354
7700.003,,905.482,804.671
7800.003,,905.994,802.453
7900,,905.261,806.107
8000.001,,906.087,804.942
8100,,906.141,805.154
8200,,907.336,800.735
8300.003,,907.243,800.326
8400.001,,906.87,799.272
8499.997,,907.822,797.845
8599.998,,907.453,797.064
8700.003,,907.774,801.969
8800.003,,908.403,805.534
8900.001,,908.491,803.035
9000.003,,907.187,798.695
9100,,907.952,793.517
9200.003,,908.004,791.784
9300,,906.995,794.445
9400.001,,906.808,794.03
9500.002,,907.204,796.334
9600.001,,906.507,796.291
9700,,906.181,796.165
9800.002,,907.017,794.18
9900.001,,907.682,792.021
10000.002,,907.137,792.131
10099.997,,907.22,792.373
10200.003,,907.091,794.433
10299.998,,906.518,802.474
10400,,906.727,801.657
10499.997,,906.856,798.254
10599.999,,906.621,794.438
10700.001,,906.276,792.552
10800.002,,905.996,789.741
10900.001,,906.111,785.458
10999.998,,905.976,782.61
11099.999,,905.83,780.501
11199.998,,904.846,779.628
11300.001,,904.664,780.71
11400.001,,904.532,778.38
11499.998,,903.691,778.01
11599.996,,903.699,779.637
11700,,902.136,780.753
11799.998,,901.894,782.597
11900.001,,902.545,786.942
11999.997,,902.641,789.765
12099.999,,901.289,795.286
12200,,901.638,794.368
12300.002,,902.332,790.791
12399.999,,902.386,786.458
12500.001,,903.037,805.933
12600,,902.608,803.596
12700.001,,901.804,801.463
12800.002,,902.947,795.593
12900,,902.859,789.024
13000.001,,902.473,784.949
13100.001,,902.587,786.526
13199.998,,903.609,792.262
13299.998,,902.683,796.142
13400.001,,902.008,803.074
13500,,902.033,801.2
13599.999,,901.813,795.609
13699.997,,900.281,788.637
13799.998,,900.668,784.812
13900,,900.012,782.183
13999.997,,899.427,781.631
14100.002,,899.094,779.227
14199.997,,898.667,780.117
14300.001,,898.193,782.634
14400,,898.348,787.559
14499.999,,899.673,789.904
14599.997,,898.859,790.587
14699.997,,899.064,793.195
14800.002,,900.447,797.571
14899.997,,901.873,800.519
15000.002,,902.111,804.733
15099.997,,901.155,806.053
15199.999,,901.988,820.448
15300,,902.482,828.954
15399.997,,903.215,831.797
15499.998,,902.909,830.298
15599.999,,903.642,827.039
15700.001,,903.442,823.634
15800,,902.939,821.472
15900.001,,903.348,814.964
16000,,902.745,810.806
16100.003,,902.225,807.604
16199.999,,901.333,806.072
16300,,900.411,803.761
16399.997,,899.863,798.949
16499.997,,899.931,801.236
16600.001,,900.07,804.566
16699.997,,899.726,802.95
16799.997,,899.501,796.445
16899.995,,899.722,790.298
16999.997,,898.512,789.494
17100.001,,898.637,796.483
17199.996,,897.772,800.489
17299.999,,898.937,798.02
17399.999,,898.232,794.326
17499.996,,897.585,790.553
17599.994,,898.404,788.838
17699.996,,899.002,792.684
17799.999,,899.003,794.697
17899.994,,898.933,793.583
17999.998,,899.497,789.638
18099.998,,899.093,789.013
18199.996,,897.868,790.794
18299.994,,898.624,788.583
18399.998,,898.537,786.847
18499.998,,899.094,786.007
18599.998,,899.06,782.952
18699.995,,898.416,782.607
18799.997,,898.337,790.456
18899.994,,898.782,815.977
18999.991,,900.2,827.452
19099.992,,899.134,825.886
19199.993,,899.213,818.628
19299.997,,899.704,811.968
19399.994,,900.847,807.25
19499.994,,899.778,807.188
19599.993,,899.175,815.613
19699.994,,898.761,812.585
19799.994,,898.07,808.379
19899.993,,898.582,802.245
19999.992,,897.518,797.752
20099.989,,898.241,793.812
20199.994,,899.565,793.13
20299.993,,899.319,789.187
20399.995,,900.192,786.727
20499.993,,900.575,793.577
20599.992,,900.343,798.484
20699.988,,899.848,803.444
20799.993,,899.039,811.229
20899.987,,898.429,809.969
20999.987,,898.829,805.995
21099.992,,900.276,812.703
21199.99,,900.714,832.793
21299.987,,899.316,843.268
21399.988,,899.254,842.641
21499.989,,899.405,828.983
21599.986,,899.194,817.347
21699.986,,898.638,809.483
21799.99,,897.992,802.662
21899.989,,898.44,796.727
21999.987,,898.35,792.301
22099.986,,899.302,790.78
22199.98,,899.953,793.96
22299.989,,899.302,800.178
22399.985,,900.43,803.769
22499.987,,902.073,806.845
22599.984,,900.397,819.403
22699.986,,901.824,820.479
22799.986,,901.178,815.419
22899.988,,901.524,819.213
22999.984,,901.163,818.886
23099.983,,901.007,814.853
23199.988,,900.147,813.906
23299.987,,898.756,812.17
23399.985,,899.289,812.999
23499.982,,900.884,818.241
23599.984,,899.972,828.397
23699.982,,899.714,835.559
23799.985,,900.37,826.351
23899.98,,899.331,815.975
23999.976,,900.373,808.979
24099.976,,901.079,803.03
24199.973,,900.62,803.538
24299.97,,899.583,865.023
24399.962,,899.227,854.517
24499.962,,898.488,837.852
24599.955,,898.902,824.179
24699.953,,898.579,816.128
24799.948,,899.626,811.543
24899.948,,899.396,805.982
24999.944,,898.09,803.328
25099.935,,898.32,801.678
25199.937,,897.653,797.116
25299.929,,898.412,800.932
25399.928,,899.176,798.539
25499.92,,898.803,795.528
25599.915,,897.867,802.11
25699.915,,898.475,797.555
25799.914,,898.484,791.349
25899.909,,899.183,787.774
25999.905,,898.479,783.601
26099.9,,897.363,781.086
26199.892,,897.634,781.804
26299.89,,897.683,781.568
26399.883,,898.202,780.839
26499.882,,898.048,781.013
26599.881,,898.627,778.029
26699.876,,898.687,780.497
26799.871,,899.705,785.33
26899.865,,898.881,783.947
26999.861,,897.468,781.541
27099.854,,897.796,779.199
27199.853,,897.104,778.567
27299.846,,896.378,777.307
27399.84,,895.768,775.23
27499.836,,896.545,777.533
27599.831,,896.262,779.605
27699.827,,896.067,779.15
27799.822,,896.103,779.209
27899.821,,896.513,776.062
27999.816,,896.533,777.815
28099.809,,896.721,780.911
28199.806,,896.076,782.401
28299.803,,894.83,784.136
28399.798,,895.014,784.7
28499.792,,895.427,784.177
28599.786,,895.318,782.604
28699.784,,896.085,782.858
28799.775,,896.809,785.009
28899.769,,896.712,787.784
28999.767,,896.345,787.731
29099.764,,896.238,786.503
29199.753,,896.348,785.87
29299.748,,896.438,786.534
29399.744,,896.056,786.656
29499.742,,895.954,786.585
29599.735,,895.316,787.456
29699.728,,894.984,791.19
29799.726,,895.911,791.595
29899.724,,895.186,787.509
29999.718,,895.147,786.085
30099.71,,895.876,782.087
30199.703,,894.989,779.575
30299.701,,897.233,778.744
30399.696,,896.664,780.232
30499.692,,895.74,782.587
30599.686,,896.032,783.881
30699.678,,894.741,783.428
30799.675,,894.571,784.093
30899.669,,892.376,792.314
30999.659,,893.027,790.476
31099.659,,892.705,790.218
31199.652,,893.774,790.559
31299.647,,893.112,790.009
31399.639,,893.038,790.204
31499.635,,893.635,791.978
31599.631,,893.318,791.333
31699.623,,894.68,789.551
31799.615,,895.332,787.756
31899.608,,895.173,790.898
31999.604,,894.999,791.371
32099.605,,895.9,791.034
32199.601,,896.453,795.566
32299.594,,895.704,803.832
32399.593,,895.683,804.031
32499.592,,895.966,801.861
32599.586,,894.314,799.407
32699.582,,894.02,796.309
32799.581,,893.761,791.636
32899.578,,894.344,786.781
32999.574,,892.903,786.869
33099.568,,894.759,786.639
33199.565,,893.89,782.851
33299.557,,893.353,781.104
33399.553,,894.188,780.798
33499.55,,894.115,780.819
33599.552,,894.562,778.9
33699.542,,894.632,775.771
33799.538,,894.873,778.901
33899.538,,894.866,780.79
33999.531,,894.813,782.671
34099.53,,895.223,784.945
34199.524,,895.658,788.231
34299.526,,896.547,786.975
34399.52,,895.879,781.64
34499.514,,895.859,777.826
34599.509,,896.921,775.616
34699.506,,896.567,774.257
34799.502,,895.759,772.775
34899.499,,893.733,776.098
34999.498,,893.38,780.582
35099.493,,892.47,778.386
35199.49,,891.613,774.766
35299.483,,891.377,772.96
35399.481,,891.538,774.199
35499.474,,892.896,776.477
35599.47,,891.656,775.465
35699.471,,891.936,776.175
35799.462,,891.951,775.727
35899.459,,891.496,775.152
35999.457,,891.573,772.497
36099.454,,891.813,772.157
36199.45,,891.952,775.895
36299.442,,892.787,781.331
36399.437,,892.955,783.871
36499.435,,893.116,781.055
36599.431,,893.321,777.557
36699.426,,893.373,775.703
36799.423,,893.863,787.914
36899.416,,892.949,829.501
36999.413,,891.222,829.75
37099.414,,892.344,838.376
37199.404,,891.262,828.489
37299.405,,890.155,819.23
37399.395,,890.63,810.285
37499.39,,889.032,801.096
37599.388,,889.01,794.887
37699.384,,887.148,787.504
37799.383,,887.695,785.414
37899.376,,889.095,783.384
37999.375,,888.212,780.594
38099.367,,887.359,779.058
38199.365,,887.907,777.891
38299.356,,888.48,777.483
38399.357,,889.812,777.864
38499.352,,888.477,779.322
38599.346,,887.507,827.591
38699.339,,887.704,865.978
38799.339,,887.844,863.193
38899.329,,888.084,847.795
38999.325,,887.513,839.835
39099.323,,888.02,831.214
39199.316,,889.194,823.949
39299.314,,887.591,816.119
39399.31,,886.317,808.474
39499.303,,887.039,801.739
39599.301,,885.613,796.299
39699.294,,886.628,790.716
39799.295,,887.334,788.059
39899.288,,888.649,787.102
39999.28,,889.353,785.113
40099.277,,889.35,782.767
40199.272,,888.635,780.102
40299.27,,889.922,784.827
40399.263,,890.859,795.905
40499.256,,890.911,811.925
40599.253,,890.728,811.738
40699.247,,891.691,809.053
40799.242,,890.232,802.513
40899.242,,890.624,797.399
40999.235,,890.9,793.683
41099.233,,890.979,788.357
41199.223,,889.998,793.475
41299.221,,889.044,796.539
41399.217,,888.674,790.22
41499.211,,888.246,787.211
41599.209,,888.129,781.813
41699.202,,888.576,778.603
41799.195,,889.841,774.91
41899.193,,890.033,773.899
41999.19,,890.212,777.181
42099.18,,890.062,780.4
42199.175,,889.581,782.15
42299.169,,889.637,781.753
42399.17,,889.502,777.555
42499.163,,889.593,774.748
42599.154,,889.695,775.602
42699.149,,888.928,780.255
42799.148,,889.146,792.026
42899.142,,888.444,791.892
42999.134,,888.121,785.128
43099.134,,888.624,780.052
43199.123,,889.322,776.254
43299.125,,888.568,773.77
43399.116,,888.233,772.827
43499.11,,888.44,775.418
43599.106,,887.752,778.21
43699.101,,887.915,777.62
43799.099,,887.607,780.144
43899.088,,886.879,779.739
43999.088,,886.426,778.483
44099.082,,886.685,777.079
44199.073,,884.832,776.406
44299.068,,885.851,772.792
44399.065,,885.799,771.307
44499.057,,886.801,773.972
44599.055,,886.859,775.465
44699.049,,887.432,776.851
44799.046,,887.695,778.488
44899.041,,888.538,779.194
44999.031,,888.015,779.716
45099.03,,887.697,779.779
45199.026,,886.955,780.068
45299.019,,887.594,780.617
45399.011,,887.62,778.939
45499.004,,887.599,775.255
45599.001,,888.192,773.16
45698.998,,887.082,769.534
45798.99,,887.835,769.522
45898.986,,887.585,770.834
45998.976,,887.624,770.72
46098.975,,887.872,770.291
46198.97,,888.209,771.819
46298.962,,885.951,773.916
46398.956,,886.844,775.105
46498.955,,885.899,773.492
46598.943,,887.539,772.086
46698.94,,887.178,770.909
46798.937,,885.726,772.576
46898.93,,887.719,772.59
46998.921,,888.622,773.434
47098.916,,888.775,773.288
47198.912,,887.964,774.429
47298.907,,887.889,775.024
47398.898,,887.553,774.922
47498.897,,887.575,775.254
47598.887,,887.716,775.379
47698.881,,887.516,774.523
47798.876,,887.841,777.73
47898.871,,887.157,776.534
47998.871,,886.87,775.895
48098.869,,886.344,774.517
48198.868,,886.132,770.759
48298.864,,886.242,768.287
48398.864,,886.172,767.838
48498.856,,884.229,767.301
48598.854,,884.871,766.806
48698.857,,884.148,764.28
48798.849,,884.538,765.761
48898.85,,884.07,769.508
48998.849,,884.476,773.947
49098.847,,884.337,777.733
