Time,Events,CH1-410,CH1-470
0,,2926.377,2887.707
100.005,,2914.689,2876.619
200.002,,2907.472,2861.849
300,,2897.949,2918.339
400,,2878.307,2927.494
499.999,,2875.956,2935.759
600.005,,2870.486,2970.64
700.004,,2870.56,3023.631
800.003,,2871.898,3016.185
900,,2874.324,3026.785
1000.005,,2870.76,3031.944
1100.005,,2866.217,3010.028
1200.005,,2862.535,2971.062
1300.005,,2858.152,2954.193
1400.003,,2864.059,2951.485
1500,,2854.745,2912.647
1600.003,,2847.458,2901.911
1700.004,,2849.423,2881.288
1800,,2850.759,2891.108
1900.002,,2852.523,2885.147
2000.002,,2855.614,2883.23
2100.002,,2854.504,2966.384
2200.005,,2852.369,3009.432
2300.003,,2851.176,3005.503
2400.002,,2852.489,2978.26
2500.001,,2849.428,2955.06
2600.001,,2853.322,2974.505
2699.999,,2844.559,2960.565
2800.002,,2846.631,2925.035
2900.001,,2845.728,2890.39
2999.999,,2848.64,2862.893
3100.002,,2846.534,2840.357
3200.002,,2842.085,2819.944
3300.001,,2841.107,2814.03
3400.004,,2847.064,2812.313
3500.001,,2840.23,2806.806
3600.005,,2837.681,2815.543
3700.002,,2839.493,2845.526
3800.006,,2836.009,2855.826
3900.005,,2836.451,2878.357
4000.002,,2836.843,2905.296
4100.004,,2831.947,2907.052
4199.999,,2832.942,2974.841
4300.005,,2829.477,3050.927
4400.004,,2831.018,3059.972
4500.001,,2834.082,3031.335
4600.006,,2831.767,2990.725
4700.004,,2831.887,2946.226
4800.004,,2832.654,2914.991
4900,,2826.467,2884.644
4999.999,,2828.457,2853.909
5100.001,,2831.421,2827.612
5200.001,,2830.803,2811.548
5300,,2837.089,2792.1
5400,,2834.206,2777.068
5500.004,,2829.474,2759.948
5599.999,,2823.301,2754.487
5700.001,,2817.3,2775.506
5800.003,,2815.871,2803.07
5900.003,,2816.383,2878.575
6000.005,,2820.933,2917.019
6100,,2819.911,2930.946
6200.005,,2821.853,2921.893
6300.005,,2829.648,2901.5
6400.004,,2828.059,2882.043
6500.001,,2821.285,2860.282
6600.003,,2818.977,2857.514
6700.005,,2820.086,2863.162
6800.005,,2819.955,2856.527
6900.005,,2812.631,2839.222
7000.003,,2820.155,2836.218
7100,,2822.406,2848.489
7200.002,,2821.684,2856.912
7300,,2817.693,2879.761
7400.003,,2812.471,2880.565
7500.002,,2814.372,2906.961
7600.003,,2820.447,2896.859
7699.999,,2819.001,2862.628
7800.005,,2811.878,2836.592
7900.002,,2814.468,2816.093
7999.999,,2816.699,2804.257
8100.002,,2813.316,2782.762
8200.001,,2806.162,2773.758
8300.003,,2818.518,2763.738
8400.002,,2814.167,2753.311
8500,,2805.55,2741.839
8600.003,,2813.495,2729.668
8700.002,,2807.872,2716.894
8800.006,,2808.699,2726.897
8900.001,,2810.591,2734.381
9000.001,,2812.487,2762.306
9099.999,,2808.651,2821.727
9200.005,,2804.239,2830.558
9300.001,,2814.97,2835.326
9400.003,,2812.055,2820.315
9500.003,,2813.402,2823.243
9599.999,,2816.667,2815.242
9700.002,,2813.306,2815.853
9800.002,,2809.873,2821.434
9900.002,,2805.85,2811.764
