Time,Events,CH1-410,CH1-470
0,,862.713,852.333
100,,862.11,847.33
199.998,,855.604,843.806
299.994,,855.579,838.552
399.999,,850.577,828.32
499.995,,847.849,823.604
600,,844.428,824.102
699.999,,846.066,820.826
799.994,,843.674,818.144
899.996,,842.398,817.178
999.995,,842.667,815.876
1100,,839.371,814.597
1199.999,,841.858,816.816
1299.996,,839.91,813.611
1399.995,,839.077,808.59
1499.995,,840.875,818.544
1599.995,,842.57,829.57
1699.995,,836.274,846.087
1799.998,,838.433,853.101
1899.994,,834.887,848.319
2000,,835.627,844.438
2100.001,,833.882,841.813
2199.998,,836.254,839.159
2299.999,,834.446,833.574
2399.998,,838.056,830.482
2499.997,,837.564,824.999
2599.998,,838.409,817.359
2699.996,,833.224,812.975
2799.995,,829.062,807.513
2899.998,,829.383,802.103
2999.994,,827.973,796.998
3099.996,,828.436,793.236
3199.998,,827.035,789.075
3299.995,,826.277,789.504
3399.995,,825.47,789.782
3499.995,,822.752,787.621
3599.997,,823.622,786.324
3699.995,,824.024,793.911
3799.999,,830.147,799.912
3899.994,,826.699,804.795
3999.999,,826.463,803.481
4099.997,,826.35,802.63
4199.999,,824.908,803.546
4299.995,,832.911,809.835
4399.996,,829.495,826.162
4499.997,,833.217,848.746
4599.994,,833.196,847.907
4700,,829.846,841.244
4799.998,,832.1,835.592
4899.997,,833.161,834.249
4999.995,,831.445,831.218
5100,,834.715,827.218
5200,,831.55,818.866
5299.997,,830.005,817.019
5399.997,,828.588,817.128
5499.994,,828.953,818.628
5599.994,,832.345,819.059
5699.997,,829.054,811.627
5799.995,,824.315,808.961
5900,,825.057,809.974
5999.994,,824.697,839.842
6099.996,,826.298,866.665
6199.999,,821.965,865.898
6299.996,,821.346,855.843
6399.995,,819.721,851.952
6499.996,,822.161,850.147
6599.995,,823.167,841.411
6699.999,,820.228,833.951
6799.997,,822.167,827.467
6899.995,,824.795,827.207
6999.998,,825.639,833.245
7100,,828.937,844.366
7199.996,,830.767,849.901
7299.999,,828.314,848.278
7399.997,,826.681,839.585
7499.997,,823.315,832.017
7600,,821.302,825.705
7699.996,,819.319,820.465
7799.998,,820.425,813.857
7899.995,,822.315,807.653
7999.997,,822.477,802.099
8099.997,,821.47,800.058
8199.994,,821.671,795.683
8299.997,,821.915,793.94
8399.997,,821.765,794
8500,,829.82,799.563
8599.994,,827.047,797.262
8699.998,,824.401,799.521
8800,,825.762,800.272
8900,,825.031,797.191
9000,,823.416,801.162
9099.994,,823.716,800.455
9199.998,,825.981,803.571
9299.997,,826.276,804.681
9400,,825.619,805.271
9500,,825.696,803.725
9599.994,,820.989,800.14
9699.996,,821.6,804.247
9800,,817.754,821.347
9900,,816.355,833.664
9999.996,,816.838,851.302
10099.999,,815.096,850.61
10199.998,,815.544,845.811
10299.997,,804.761,840.28
10399.995,,806.541,841.831
10499.994,,811.77,829.841
10599.999,,816.423,829.916
10699.995,,822.379,825.341
10799.998,,822.054,819.34
10900.001,,824.907,815.82
10999.999,,826.95,811.667
11099.999,,824.032,803.298
11199.999,,824.074,801.784
11299.999,,825.968,802.664
11399.996,,827.979,806.46
11499.996,,827.565,815.702
11599.999,,828.65,818.629
11700,,828.305,818.849
11800,,831.114,827.553
11899.999,,832.168,847.866
11999.997,,836.902,872.247
12099.997,,838.937,877.654
12200,,839.922,878.261
12299.999,,840.172,868.928
12399.995,,839.68,853.43
12499.997,,840.413,841.26
12599.998,,834.082,847.005
12699.995,,827.045,860.985
12799.998,,825.868,858.453
12899.997,,829.769,850.361
