Time,Events,CH1-410,CH1-470
0,,1938.697,1917.021
100.002,,1935.569,1911.638
200.001,,1934.54,1908.746
300.006,,1931.362,1914.749
400.004,,1928.675,1912.271
500.002,,1928.161,1906.36
600.005,,1926.17,1900.895
700.005,,1926.173,1899.075
800.004,,1924.447,1900.089
900.004,,1924.635,1905.972
1000.001,,1922.239,1911.213
1100.003,,1921.808,1906.396
1200.001,,1921.71,1908.192
1300.004,,1920.543,1910.576
1400.006,,1919.672,1904.58
1500.004,,1920.992,1907.577
1600.005,,1920.985,1903.86
1700.001,,1918.34,1903.627
1800.005,,1918.532,1918.676
1900.007,,1921.431,1946.731
2000.002,,1920.807,1949.468
2100.004,,1921.196,1934.703
2200.002,,1918.349,1922.231
2300.005,,1920.19,1913.162
2400.002,,1919.385,1906.017
2500.002,,1918.953,1902.833
2600.004,,1915.966,1901.267
2700.007,,1914.8,1899.713
2800.004,,1914.67,1901.246
2900.001,,1911.234,1898.532
3000.004,,1910.142,1900.485
3100.003,,1909.125,1902.975
3200.002,,1910.382,1905.146
3300.003,,1910.073,1953.515
3400,,1908.35,1972.668
3500.006,,1907.935,1957.594
3600.005,,1909.532,1953.668
3700.002,,1910.159,1951.494
3800.005,,1908.305,1964.76
3900.001,,1908.547,1971.655
4000.002,,1906.955,1947.311
4100.002,,1905.733,1927.839
4200,,1904.308,1917.606
4300.002,,1903.753,1907.454
4400.005,,1905.443,1906.27
4500.003,,1911.331,1909.193
4600.001,,1913.63,1906.845
4700.003,,1910.391,1899.863
4800.007,,1904.416,1897.124
4900.005,,1901.96,1899.138
5000.005,,1902.103,1895.221
5100.005,,1903.882,1891.357
5200.001,,1903.588,1889.508
5300,,1907.697,1889.883
5400.002,,1903.541,1889.452
5500,,1907.309,1891.669
5600.001,,1905.899,1892.307
5700.002,,1905.93,1917.087
5800.006,,1907.705,1914.028
5900.003,,1908.323,1912.479
6000.006,,1903.157,1909.039
6100.007,,1905.03,1942.156
6200.002,,1905.443,1960.434
6300.005,,1902.887,1943.839
6400,,1903.631,1925.628
6500.001,,1906.093,1916.911
6600.006,,1907.491,1908.673
6700.005,,1907.743,1903.508
6800.005,,1905.07,1897.259
6900.004,,1902.65,1892.948
7000.005,,1899.602,1888.004
7100.004,,1899.761,1887.581
7200.005,,1901.509,1886.834
7300,,1896.684,1893.919
7400.002,,1895.858,1912.905
7500.007,,1901.049,1917.86
7600.004,,1904.598,1921.385
7700.006,,1905.53,1919.998
7800.004,,1901.07,1912.153
7900.002,,1897.884,1908.591
8000.006,,1896.283,1897.558
8100.005,,1895.262,1890.591
8200.006,,1896.471,1887.173
8300,,1896.314,1880.21
8400.006,,1894.092,1883.248
8500.004,,1900.342,1881.278
8600.003,,1901.642,1885.076
8700.007,,1901.532,1887.122
8800.005,,1899.671,1895.731
8900.002,,1897.381,1897.119
9000.002,,1893.911,1899.461
9100.007,,1892.791,1911.249
9200.003,,1892.248,1933.812
9300.007,,1891.195,1921.49
9400.003,,1890.195,1916.053
9500.005,,1891.991,1907.52
9600.004,,1890.699,1899.307
9700.002,,1893.119,1904.451
9800.003,,1894.53,1903.882
9900.002,,1898.342,1903.831
10000.001,,1896.773,1899.695
10100.005,,1898.337,1892.738
10200.002,,1896.379,1933.442
10300.002,,1893.669,1939.347
10400,,1892.617,1940.027
10500.001,,1890.927,1926.037
10600.005,,1891.138,1912.69
10700.002,,1891.473,1903.833
10800.006,,1890.634,1912.599
10900.001,,1891.816,1934.712
11000.007,,1892.526,1929.218
11100.002,,1892.024,1918.72
11200.006,,1895.098,1919.317
11300.004,,1892.498,1896.982
11400.005,,1881.009,1890.145
11500.006,,1887.007,1890.233
11600.001,,1887.858,1883.808
11700.004,,1885.848,1881.675
11800,,1884.984,1881.257
11900.006,,1886.75,1885.852
12000.006,,1888.819,1893.613
12100.004,,1888.093,1894.396
12200.005,,1885.148,1896.756
12300,,1879.176,1894.652
12400.005,,1883.096,1889.811
12500.003,,1883.458,1885.757
12600.001,,1888.589,1887.774
12700.005,,1888.324,1886.882
12800.003,,1880.274,1888.818
12900.005,,1880.961,1880.155
13000.005,,1879.069,1880.029
13100.006,,1877.865,1882.3
13200.003,,1882.661,1884.526
13300,,1884.483,1881.292
13400.005,,1883.825,1876.952
13500.006,,1882.346,1873.209
13600.003,,1883.004,1870.206
13700.001,,1881.715,1866.923
13800.007,,1881.664,1864.132
13900.005,,1881.617,1864.201
14000.006,,1880.925,1865.898
14100.005,,1882.404,1870.644
14200.001,,1881.453,1878.763
14300.005,,1881.514,1882.532
14400.002,,1879.274,1881.895
14500.002,,1878.03,1885.563
14600.004,,1882.083,1886.485
14700.005,,1879.512,1879.919
14800.002,,1881.227,1873.72
14900,,1880.263,1890.434
15000.005,,1879.675,1911.151
15100.002,,1878.903,1931.105
15200.004,,1878.687,1917.933
15300.006,,1880.97,1919.466
15400.006,,1879.169,1907.468
15500,,1876.729,1895.975
15600.006,,1875.63,1889.608
15700.006,,1874.572,1885.192
15800.006,,1876.905,1879.873
15900.005,,1876.294,1876.506
15999.993,,1876.321,1877.525
16099.979,,1876.011,1886.908
16199.964,,1881.753,1904.463
16299.952,,1881.734,1900.879
16399.942,,1884.144,1896.289
16499.932,,1883.465,1896.066
16599.917,,1879.722,1897.874
16699.908,,1877.604,1893.219
16799.893,,1873.48,1886.109
16899.882,,1875.555,1886.824
16999.864,,1874.382,1903.126
17099.85,,1873.313,1904.219
17199.842,,1874.29,1900.199
17299.823,,1874.8,1890.883
17399.815,,1873.854,1882.107
17499.801,,1873.898,1877.303
17599.78,,1874.674,1876.287
17699.769,,1875.094,1879.031
17799.751,,1875.286,1876.609
17899.74,,1876.848,1880.559
17999.722,,1876.335,1883.322
18099.714,,1874.955,1877.577
18199.697,,1877.21,1886.792
18299.677,,1876.644,1883.872
18399.666,,1878.929,1883.17
18499.648,,1884.318,1880.617
18599.631,,1886.595,1879.675
18699.616,,1884.668,1878.425
18799.599,,1880.177,1872.474
18899.589,,1877.122,1874.174
18999.573,,1880.473,1877.892
19099.553,,1881.829,1874.879
19199.539,,1873.949,1870.158
19299.521,,1875.609,1870.528
19399.505,,1875.483,1876.46
19499.489,,1874.872,1882.375
19599.473,,1873.256,1883.314
19699.452,,1869.816,1874.793
19799.434,,1871.311,1875.162
19899.42,,1872.258,1872.494
19999.4,,1872.963,1871.772
20099.38,,1873.314,1883.666
20199.362,,1872.328,1899.777
20299.35,,1871.071,1892.779
20399.33,,1874.283,1894.002
20499.311,,1875.019,1886.286
20599.293,,1871.743,1881.485
20699.273,,1872.048,1879.167
20799.256,,1873.219,1889.211
20899.237,,1870.949,1905.866
20999.214,,1870.823,1910.294
21099.199,,1871.809,1903.553
21199.176,,1871.118,1901.744
21299.154,,1871.13,1899.732
21399.137,,1869.774,1888.878
21499.117,,1869.132,1881.528
21599.098,,1868.203,1875.659
21699.079,,1868.966,1873.662
21799.056,,1868.132,1872.621
21899.039,,1868.541,1873.124
21999.018,,1868.632,1890.732
22098.994,,1867.488,1892.531
22198.977,,1868.237,1888.161
22298.956,,1868.048,1877.983
22398.934,,1868.29,1878.957
22498.911,,1869.331,1884.625
22598.888,,1872.285,1887.485
22698.867,,1870.14,1886.393
22798.844,,1867.472,1885.596
22898.824,,1868.586,1880.57
22998.799,,1870.651,1877.502
23098.783,,1871.959,1868.929
23198.756,,1868.767,1867.345
23298.736,,1869.206,1865.438
23398.71,,1871.83,1863.971
23498.687,,1872.447,1867.103
23598.667,,1869.02,1867.429
23698.645,,1867.139,1865.631
23798.621,,1866.928,1871.475
23898.597,,1864.798,1878.83
23998.597,,1868.415,1874.822
24098.59,,1861.431,1871.313
24198.59,,1866.277,1874.967
24298.584,,1868.022,1878.129
24398.582,,1859.914,1875.647
24498.578,,1861.151,1868.388
24598.574,,1860.052,1864.407
24698.573,,1861.159,1862.22
24798.569,,1860.477,1862.993
24898.564,,1862.274,1875.041
24998.562,,1861.144,1968.656
25098.559,,1858.469,2021.408
25198.555,,1860.144,1996.645
25298.552,,1861.258,1961.624
25398.548,,1863.578,1941.894
25498.548,,1861.702,1934.242
25598.544,,1861.026,1924.54
25698.546,,1860.92,1913.832
25798.542,,1864.817,1905.382
25898.535,,1864.522,1896.418
25998.535,,1862.395,1893.454
26098.529,,1860.562,1890.82
26198.532,,1860.521,1898.012
26298.527,,1864.418,1898.283
26398.524,,1869.794,1888.808
26498.521,,1871.162,1885.004
26598.521,,1874.689,1884.116
26698.513,,1871.313,1888.145
26798.51,,1868.342,1894.787
26898.508,,1871.021,1899.86
26998.51,,1871.598,1897.544
27098.504,,1867.589,1884.487
27198.505,,1864.374,1878.38
27298.502,,1865.775,1874.056
27398.497,,1867.334,1873.669
27498.494,,1868.212,1880.369
27598.49,,1871.238,1881.526
27698.494,,1869.5,1877.348
27798.485,,1869.524,1876.497
27898.488,,1868.318,1881.754
27998.483,,1867.092,1877.285
28098.479,,1865.438,1880.742
28198.48,,1866.062,1879.354
28298.481,,1865.757,1880.379
28398.474,,1865.613,1877.13
28498.474,,1860.81,1880.718
28598.469,,1856.67,1890.483
28698.472,,1863.159,1906.257
28798.466,,1865.495,1900.968
28898.464,,1863.5,1890.827
28998.46,,1864.226,1895.662
29098.46,,1871.449,1912.147
29198.46,,1867.432,1907.321
29298.459,,1872.242,1910.909
29398.452,,1872.914,1899.736
29498.453,,1866.902,1899.316
29598.447,,1867.569,1904.863
29698.45,,1867.95,1899.894
29798.447,,1868.653,1890.803
29898.447,,1865.766,1878.66
29998.44,,1862.268,1873.386
30098.438,,1858.925,1871.653
30198.441,,1859.717,1868.999
30298.438,,1863.001,1886.65
30398.436,,1861.153,1904.831
30498.435,,1863.853,1912.95
30598.435,,1870.376,1907.374
30698.43,,1870.767,1915.934
30798.427,,1876.854,1913.778
30898.429,,1873.709,1914.506
30998.426,,1874.639,1931.468
31098.422,,1872.007,1949.41
31198.421,,1873.083,1965.495
31298.42,,1870.337,1961.255
31398.416,,1869.217,1963.449
31498.417,,1868.683,1951.036
31598.416,,1869.636,1936.274
31698.415,,1868.742,1917.746
31798.411,,1868.503,1903.994
31898.409,,1868.097,1892.61
31998.409,,1867.049,1883.544
32098.409,,1872.649,1877.975
32198.407,,1865.529,1871.822
32298.406,,1872.208,1876.854
32398.401,,1873.886,1867.318
32498.401,,1838.751,1855.344
32598.393,,1850.499,1855.601
32698.393,,1846.068,1855.432
32798.388,,1849.386,1860.245
32898.39,,1848.63,1864.573
32998.385,,1849.907,1874.77
33098.385,,1850.539,1877.296
33198.381,,1852.223,1883.021
33298.383,,1855.842,1889.617
33398.38,,1854.431,1886.232
33498.376,,1855.985,1882.766
33598.373,,1854.569,1891.632
33698.375,,1856.89,1886.453
33798.368,,1857.87,1881.955
33898.367,,1855.227,1882.05
33998.366,,1857.835,1884.662
34098.366,,1857.211,1886.531
34198.364,,1854.475,1882.051
34298.357,,1853.522,1875.663
34398.355,,1854.223,1871.691
34498.355,,1853.077,1867.804
34598.352,,1851.982,1861.359
34698.349,,1851.966,1858.169
34798.346,,1853.222,1856.552
34898.348,,1854.332,1865.674
34998.348,,1852.829,1872.577
35098.344,,1850.953,1867.957
35198.344,,1851.423,1864.607
35298.337,,1855.305,1863.872
35398.341,,1861.012,1862.846
35498.338,,1854.429,1857.257
35598.334,,1852.145,1855.463
35698.33,,1856.394,1854.005
35798.331,,1850.972,1849.171
35898.33,,1851.65,1852.789
35998.327,,1856.968,1858.542
36098.328,,1854.784,1864.019
36198.326,,1852.493,1881.428
36298.32,,1853.764,1894.359
36398.319,,1857.012,1895.82
36498.317,,1857.687,1886.16
36598.319,,1856.525,1890.025
36698.315,,1853.473,1885.511
36798.315,,1853.211,1877.717
36898.312,,1852.586,1871.72
36998.314,,1852.24,1870.703
37098.306,,1850.258,1872.899
37198.305,,1849.139,1869.034
37298.309,,1849.164,1864.87
37398.305,,1847.902,1860.156
37498.301,,1848.497,1858.939
37598.303,,1849.146,1887.164
37698.304,,1849.656,1899.284
37798.302,,1852.417,1912.46
37898.295,,1853.897,1904.603
37998.294,,1843.241,1881.878
38098.295,,1841.134,1884.242
38198.294,,1852.074,1878.172
38298.291,,1853.096,1872.358
38398.29,,1857.242,1873.336
38498.289,,1849.919,1866.845
38598.288,,1837.867,1858.431
38698.289,,1839.156,1866.235
38798.288,,1844.031,1863.355
38898.288,,1843.036,1860.461
38998.286,,1842.838,1857.832
39098.279,,1843.365,1858.487
39198.283,,1843.632,1862.374
39298.279,,1849.757,1871.249
39398.28,,1853.119,1866.689
39498.275,,1858.605,1865.923
39598.276,,1856.623,1869.847
39698.276,,1856.947,1880.837
39798.275,,1859.726,1883.926
39898.272,,1860.66,1880.161
39998.269,,1858.42,1873.972
40098.272,,1858.865,1875.532
40198.266,,1857.715,1885.555
40298.269,,1856.395,1891.968
40398.261,,1842.96,1921.596
40498.263,,1846.616,1917.161
40598.263,,1844.566,1920.285
40698.259,,1846.162,1905.182
40798.259,,1848.548,1895.127
40898.253,,1848.635,1889.085
40998.251,,1848.108,1878.391
41098.251,,1845.866,1871.079
41198.246,,1846.839,1866.195
41298.248,,1845.793,1862.312
41398.244,,1847.17,1865.092
41498.245,,1846.86,1863.212
41598.23,,1844.46,1863.669
41698.241,,1845.359,1864.461
41798.241,,1845.458,1861.999
41898.241,,1851.154,1862.405
41998.238,,1846.772,1861.884
42098.237,,1848.224,1865.955
42198.234,,1850.744,1867.929
42298.235,,1850.872,1871.943
42398.229,,1851.065,1882.972
42498.23,,1852.049,1887.998
