time,zscore,fluorescence,isobestic,ToneStart,PelletGrab
0.0,9.124267546300572,555.357,659.662,0,0
0.099998,9.182603743931251,555.024,657.683,0,0
0.19999899999999998,9.374877686200211,554.824,655.356,0,0
0.30000099999999996,9.3258093939623,554.222,652.865,0,0
0.39999900000000005,12.537526608527198,558.956,652.123,0,0
0.500001,15.01095968822462,562.247,649.841,0,0
0.600001,17.101293322740787,565.08,648.176,0,0
0.7000040000000001,16.133454206422588,563.399,647.259,0,0
0.8,14.161412703493514,560.072,645.79,0,0
0.899999,12.147130456646167,556.821,645.005,0,0
1.0,10.24797514932632,553.879,644.869,0,0
1.100002,9.233364151785706,551.96,643.14,0,0
1.2000009999999999,8.977619393733473,551.613,643.426,0,0
1.299998,8.693054861010948,551.259,643.892,0,0
1.399998,8.632982664065784,551.091,643.595,0,0
1.500002,7.788436707223201,549.66,642.978,0,0
1.599998,6.914938182218864,548.245,642.654,0,0
1.7000039999999998,6.439261316979805,547.537,642.816,0,0
1.800004,5.502657181417487,546.005,642.391,0,0
1.899999,5.057041521724613,545.168,641.701,0,0
2.000004,4.580981228532533,544.502,642.07,0,0
2.100003,4.256493962557765,543.976,641.994,0,0
2.1999989999999996,3.869335760959319,543.232,641.322,0,0
2.3,4.446105604713112,544.05,641.092,0,0
2.399998,4.188256645156321,543.657,641.168,0,0
2.500002,3.9330838692948875,543.233,641.073,0,0
2.600003,4.317883606573789,543.832,641.203,0,0
2.6999989999999996,5.629604766436292,545.824,641.227,0,0
2.8000030000000002,5.636409129155427,545.872,641.483,0,0
2.9,4.805975512320384,544.543,641.256,0,0
3.000003,3.498566800780079,542.454,640.873,0,0
3.100002,2.4864118448769927,540.79,640.365,0,0
3.200004,1.9668958176827578,539.819,639.57,0,0
3.3000010000000004,1.7594645541341558,539.488,639.572,0,0
3.4000030000000003,1.4733118886250156,538.98,639.297,0,0
3.500003,1.4307050412555358,538.869,639.145,0,0
3.600003,1.0500921870941895,538.26,639.08,0,0
3.7,0.4315538137207328,537.431,639.712,0,0
3.800005,1.2789218369611255,538.716,639.743,0,0
3.9,1.9129643038816977,539.836,640.556,0,0
3.999999,1.4135630448033127,539.038,640.453,0,0
4.100001,0.8960009578628343,538.239,640.48,0,0
4.199999,0.45210200347637863,537.504,640.271,0,0
4.3,0.2429906719595185,537.136,640.104,0,0
4.400004,1.1997960950690014,538.604,640.212,0,0
4.500004,2.2162001698863696,540.04,639.721,0,0
4.600001,4.751788853401928,543.952,639.996,0,0
4.700003,5.970362636240074,545.773,639.877,0,0
4.7999979999999995,6.230004188724299,546.16,639.902,0,0
4.900002000000001,5.519679288595431,545.067,639.929,0,0
5.0000029999999995,5.339223701914852,544.8,640.04,0,0
5.100004,5.633194935233302,545.121,639.488,0,0
5.199999,5.146718767708121,544.38,639.565,0,0
5.2999979999999995,5.257553400278635,544.478,639.288,0,0
5.399999,4.641964880466273,543.471,639.029,0,0
5.5000029999999995,4.278990644573778,542.935,639.186,0,0
5.600001,4.703917888823967,543.664,639.647,0,0
5.700004,7.498598911219174,547.774,638.959,0,0
5.800001,9.20887854206341,550.432,639.26,0,0
5.9000010000000005,8.751410169745384,549.718,639.252,0,0
6.0,7.754405960511492,548.067,638.691,0,0
