Item1,Item2,Item3,Item4,Item5
48520.372889599996,False,NaN,NaN,False
48520.628262400001,False,NaN,NaN,False
48520.660953599996,False,NaN,NaN,False
48520.693708799998,True,676.782288,509.49942,False
48520.7251072,True,671.180908,513.225037,False
48520.757414399995,True,666.72052,516.843811,False
48520.790207999999,True,661.890137,518.61969,False
48520.8197888,True,660.569092,519.487122,False
48520.868249599996,True,659.538269,519.044067,False
48520.900479999997,True,659.360657,518.958008,False
48520.9330176,True,659.627808,519.356506,False
48520.964684799997,True,659.529907,519.196533,False
48520.996543999994,True,659.765991,518.619324,False
48521.028480000001,True,659.635376,518.223633,False
48521.0621952,True,659.73761,517.923767,False
48521.092224,False,48.2063789,234.24057,False
48521.140518399996,True,659.937683,518.601563,False
48521.172889599999,True,658.325195,519.373413,False
48521.205926399998,False,48.1027908,235.203247,False
48521.2368384,False,50.8127518,226.546585,False
48521.268287999999,False,50.9227982,226.106232,False
48521.300121599998,False,50.2792778,226.97789,False
48521.334272,False,50.9955254,224.887833,False
48521.364518399998,False,50.4955711,224.057846,False
48521.4140032,False,50.5370598,223.718216,False
48521.444799999997,False,49.3470001,230.406921,False
48521.4771712,False,49.7907486,228.979065,False
48521.509632000001,False,49.5680542,229.862747,False
48521.542156799995,False,49.6633644,229.568802,False
48521.573107199998,False,49.7456779,230.202484,False
48521.606809599994,False,49.6242523,230.345886,False
48521.638387200001,False,49.670269,230.905258,False
48521.684991999995,False,49.7944717,230.822861,False
48521.716326399997,False,49.7655449,231.209824,False
48521.750579200001,False,49.7155228,231.280533,False
48521.780761599999,False,50.3847923,236.577393,False
48521.814745600001,False,50.3913345,236.655655,False
48521.844684799995,False,49.7299042,231.463882,False
48521.876889599997,False,50.3711014,236.969238,False
48521.9254784,False,50.4161911,236.994614,False
48521.958476799999,False,50.381382,236.700089,False
48521.990591999995,False,49.7359314,231.253967,False
48522.021644799999,False,49.678524,231.160202,False
48522.054182399996,False,50.3087959,236.595367,False
48522.086694400001,False,49.7165146,231.347061,False
48522.117491199999,False,49.654892,231.22583,False
48522.149952,False,49.708477,231.351135,False
48522.198976,False,49.6286469,231.082977,False
48522.230054399995,False,49.612896,231.078415,False
48522.261081599994,False,49.6456718,231.17775,False
48522.293094399996,False,49.6346474,231.064621,False
48522.324851199999,False,49.6378975,231.114853,False
48522.357081599999,False,49.6553307,231.258682,False
48522.389785599997,False,49.6106911,231.161209,False
48522.421798399999,False,50.2469521,236.207169,False
48522.469465599999,False,49.6410294,231.115601,False
48522.501721599998,False,49.6489029,231.004379,False
48522.533721599997,False,49.6275826,231.133621,False
48522.565299199996,False,49.6150169,231.178528,False
48522.597811200001,False,49.61726,231.233627,False
