Item1,Item2,Item3,Item4,Item5
56880.6754048,False,100.043602,60.7850723,False
56881.173017599998,False,NaN,NaN,False
56881.682508799997,False,NaN,NaN,False
56882.176473599997,False,NaN,NaN,False
56882.674048000001,False,NaN,NaN,False
56883.168959999995,False,NaN,NaN,False
56883.683251199996,False,NaN,NaN,False
56884.176793599996,False,NaN,NaN,False
56884.675020799994,False,NaN,NaN,False
56885.170687999998,False,NaN,NaN,False
56885.681267199994,False,NaN,NaN,False
56886.177676799998,False,NaN,NaN,False
56886.2425344,True,705.684143,8.10080624,False
56886.275660799998,False,171.131226,180.30191,False
56886.3076736,False,171.237,180.13385,False
56886.338879999996,False,170.985916,180.194107,False
56886.370495999996,False,171.135208,180.965332,False
56886.4196992,False,171.348175,181.139526,False
56886.451020799999,False,170.732666,181.068497,False
56886.482124800001,False,170.252121,180.468674,False
56886.515302399996,False,170.088608,180.278473,False
56886.5463552,False,170.23381,180.12117,False
56886.5804928,False,170.119049,180.404663,False
56886.610803199997,False,170.635162,180.326233,False
56886.644006399998,False,171.251434,180.955399,False
56886.691801599998,False,171.317596,181.027939,False
56886.723558400001,False,170.978226,180.878464,False
56886.754931199997,False,171.19046,180.832428,False
56886.787097599998,False,170.891159,180.844391,False
56886.820735999994,False,170.947098,180.819916,False
56886.850393599998,False,171.181671,180.992416,False
56886.884031999994,False,170.987686,181.300507,False
56886.914790399998,False,170.794006,181.020798,False
56886.962803199996,False,170.808212,180.998398,False
56886.995327999997,False,171.229385,180.886551,False
56887.0268928,False,168.981171,180.85257,False
56887.058931199994,False,162.139328,180.450348,False
56887.091263999995,False,163.57399,180.788376,False
56887.1243904,False,159.760834,177.621094,False
56887.156467199995,False,163.159531,176.115662,False
56887.188019199995,False,165.557724,175.311478,False
56887.235750399996,False,172.182877,173.731064,False
56887.267327999994,False,177.285858,170.346786,False
56887.299238399995,False,186.014542,164.200119,False
56887.330879999994,False,195.843597,159.815689,False
56887.364556799999,False,206.995682,157.018539,False
56887.396019199994,False,220.758926,152.535583,False
56887.429068799996,False,231.612854,152.663971,False
56887.476838399998,False,245.020218,150.47052,False
56887.507507199996,False,258.022827,146.818832,False
56887.5399808,False,268.659546,142.889664,False
56887.571148799994,False,279.805969,135.193665,False
56887.604172799998,False,291.98114,124.808311,False
56887.635430399998,False,303.372192,110.698662,False
56887.667455999996,False,317.762817,97.259552,False
56887.699891199998,False,334.339081,88.8749008,False
56887.747891200001,False,351.249146,84.3525314,False
56887.780467199998,False,365.604218,84.9470215,False
56887.813273599997,False,378.731415,86.619957,False
56887.844492799995,False,389.003693,86.6326218,False
56887.876467199996,True,402.961548,82.8933487,False
56887.909273599995,True,413.845795,79.698143,False
56887.939430399994,True,424.776459,77.4504929,False
56887.9723648,True,432.425812,75.1059875,False
56888.019724799997,True,438.977356,71.6685181,False
56888.051814399994,True,474.284058,64.3998184,False
56888.084441599996,True,486.329773,59.9202156,False
56888.114662399996,True,499.614624,55.5391655,False
56888.147187199997,True,511.298065,54.961071,False
56888.181119999994,True,522.260132,58.3441238,False
56888.211903999996,True,531.895935,63.2895088,False
56888.260889599995,True,540.225403,66.1010361,False
56888.291264,True,549.204285,67.1140671,False
56888.322956799995,True,556.257385,66.3622894,False
56888.355289599996,True,565.825806,64.8142471,False
56888.386867199995,True,573.772217,60.1959534,False
56888.419238399998,True,582.282654,56.8188858,False
56888.451007999996,True,590.903381,56.4325867,False
56888.483763199998,True,597.652527,57.2712898,False
56888.531507199994,True,601.842468,60.0456619,False
56888.563686399997,True,600.357422,63.4213028,False
56888.594995200001,True,598.603027,65.6816483,False
