Item1,Item2,Item3,Item4,Item5
56349.484415999999,False,152.410645,128.45668,False
56349.9781888,False,NaN,NaN,False
56350.490265599998,False,NaN,NaN,False
56350.986367999998,False,NaN,NaN,False
56351.481484799995,False,NaN,NaN,False
56351.977369599997,False,NaN,NaN,False
56352.490649599997,False,NaN,NaN,False
56352.988198399995,False,NaN,NaN,False
56353.4829312,False,NaN,NaN,False
56353.978444799999,False,NaN,NaN,False
56354.489203199999,False,NaN,NaN,False
56354.986175999999,False,NaN,NaN,False
56355.483519999994,False,NaN,NaN,False
56355.977523199996,False,NaN,NaN,False
56356.043276799996,False,211.583832,50.9575768,False
56356.074419199998,False,153.233078,147.525162,False
56356.1245824,False,152.990662,147.653,False
56356.155865599998,False,152.795853,148.485474,False
56356.187609599998,False,153.05777,147.96199,False
56356.218918399994,False,153.327576,147.376495,False
56356.250969599998,False,153.425415,147.087067,False
56356.282969599997,False,153.389816,146.693695,False
56356.315327999997,False,153.647995,146.940292,False
56356.346969599996,False,154.16391,146.510376,False
56356.396518399997,False,154.461792,146.121536,False
56356.427980799999,False,154.465332,145.824707,False
56356.459110399999,False,153.875198,146.180939,False
56356.490252799995,False,152.977432,147.434235,False
56356.524505599999,False,152.83197,148.683945,False
56356.5558016,False,153.07373,148.97258,False
56356.588134400001,False,152.611679,149.155273,False
56356.6355712,False,152.021378,149.260681,False
56356.668863999999,False,152.032898,149.240082,False
56356.700569599998,False,152.345215,148.427872,False
56356.733708799999,False,152.174347,148.67778,False
56356.763648,False,152.061371,149.110977,False
56356.796403199995,False,151.829391,149.286499,False
56356.828927999995,False,152.210739,148.875214,False
56356.860147200001,False,152.411484,148.838791,False
56356.908991999997,False,152.506378,148.846039,False
56356.939609599998,False,152.426773,148.824249,False
56356.971468799995,False,152.933304,148.082047,False
56357.004454399997,False,152.664673,148.443527,False
56357.035647999997,False,152.796631,147.45488,False
56357.0675968,False,153.230743,146.569931,False
56357.099532799999,False,154.14946,144.785614,False
56357.131481599994,False,153.591156,145.525467,False
56357.178790399994,False,153.031662,146.52774,False
56357.2110464,False,153.167953,145.339462,False
56357.244620799996,False,152.391556,146.200943,False
56357.276505599999,False,151.53302,147.763596,False
56357.308300799996,False,151.147842,148.938263,False
56357.340121599998,False,151.437531,148.405106,False
56357.372134400001,False,152.279907,147.96434,False
56357.403711999999,False,153.138565,146.755646,False
56357.451148799999,False,153.311142,146.024658,False
56357.483968,False,153.066849,146.221024,False
56357.518220799997,False,153.012695,146.314896,False
56357.549158399997,False,153.366455,146.739395,False
56357.5811712,False,153.967163,147.591751,False
56357.613363199998,False,154.256927,147.80072,False
56357.644287999996,False,154.571182,147.807846,False
56357.6935552,False,154.911545,147.238922,False
56357.724787200001,False,154.795013,146.835419,False
56357.756313599995,False,154.748581,146.934082,False
56357.7889536,False,154.978882,146.501831,False
56357.820684799997,False,155.214188,146.206055,False
56357.852608000001,False,155.051834,146.088455,False
56357.883865600001,False,154.896332,146.236862,False
56357.916467199997,False,154.861023,146.417862,False
56357.965324799996,False,154.954971,146.219696,False
56357.995916799999,False,154.867828,145.991501,False
56358.0282496,False,155.018127,145.807877,False
56358.060441599999,False,154.760223,146.175964,False
56358.092940799994,False,154.805679,146.517395,False
56358.124134400001,False,154.927185,146.306595,False
56358.155737599998,False,155.027756,146.121521,False
56358.188326399999,False,155.037445,146.110001,False
56358.2369664,False,154.777054,146.472107,False
56358.267340799997,False,154.89827,146.578949,False
56358.299801599998,False,154.965073,146.503708,False
56358.332479999997,False,154.953033,146.245087,False
56358.363059199997,False,154.906235,146.31517,False
56358.397171199998,False,154.84729,146.572159,False
56358.428364799998,False,154.809464,146.339432,False
56358.475967999999,False,154.956558,146.314468,False
56358.508377599996,False,155.214722,145.818741,False
56358.539468799994,False,155.127579,145.767136,False
56358.571135999999,False,155.250229,145.837692,False
56358.603507199994,False,155.184402,145.836105,False
56358.635814399997,False,155.249222,145.614944,False
56358.668031999994,False,155.530334,145.432983,False
56358.700096,False,156.038086,145.43869,False
56358.747737599995,False,157.733444,145.412018,False
56358.779865599994,False,160.860413,143.416824,False
56358.812031999994,False,168.71962,139.214401,False
56358.843212799999,False,171.854156,136.860825,False
56358.875865599999,False,175.18425,133.882721,False
56358.910528,False,179.497543,129.494476,False
56358.939417599999,False,183.379059,126.468658,False
56358.971660799994,False,186.34491,124.913582,False
56359.021580799999,False,189.346237,124.667381,False
56359.053580799999,False,191.975632,125.460487,False
56359.084825599995,False,193.953857,126.831161,False
56359.116569599995,False,196.726013,126.97094,False
56359.149068799998,False,195.999359,128.172836,False
56359.182092799994,False,197.597458,127.713982,False
56359.212915199998,False,199.438522,126.877884,False
56359.244544000001,False,201.231705,125.071022,False
56359.294323199996,False,205.639465,122.872437,False
56359.324569599994,False,209.259796,120.884209,False
56359.3566976,False,211.634552,117.574829,False
56359.388864,False,212.506165,115.021606,False
56359.422233599995,False,212.646851,114.422119,False
56359.4531584,False,212.728745,113.771004,False
56359.485964799998,False,213.271286,113.230873,False
56359.533836799994,False,213.659836,112.865852,False
56359.566771199999,False,213.721603,112.406639,False
56359.596031999994,False,213.43219,112.592636,False
56359.629068800001,False,213.276443,112.752403,False
56359.660403199996,False,213.042679,112.590317,False
56359.693657600001,False,213.030212,112.544472,False
56359.724249599996,False,212.687012,112.47303,False
56359.755340799995,False,212.034332,112.667969,False
56359.805043199995,False,211.073059,113.138351,False
56359.836083199996,False,210.479431,113.711578,False
56359.869695999994,False,210.497498,114.011681,False
56359.900159999997,False,209.51857,113.302864,False
56359.931596800001,False,209.028778,112.700661,False
56359.964006399998,False,209.089386,112.775261,False
56359.9966976,False,209.144501,112.555389,False
56360.027993600001,False,209.165955,111.740303,False
56360.076083199994,False,208.296158,111.613831,False
56360.108723199999,False,205.723587,111.863991,False
56360.140902399995,False,186.445709,110.841446,False
56360.172774399995,False,173.32608,110.998337,False
56360.204198399995,False,152.055237,111.583893,False
56360.236313599999,False,131.03479,110.957443,False
56360.268748800001,False,124.076042,110.697418,False
56360.316684799996,False,116.606499,111.556763,False
56360.349887999997,False,116.475525,112.032959,False
56360.381183999998,False,116.865654,112.016838,False
56360.414207999995,False,116.973289,111.722,False
56360.444671999998,False,116.917084,111.745537,False
56360.476979200001,False,117.202942,111.63456,False
56360.508134399999,False,117.232971,111.500694,False
56360.541798399994,False,117.678299,111.080032,False
56360.588774399999,False,117.680916,111.021233,False
56360.619737599998,False,123.062958,111.091583,False
56360.652607999997,False,137.194351,111.287239,False
56360.685299199999,False,142.038483,111.422218,False
56360.717324799996,False,143.286835,111.357979,False
56360.748057599994,False,145.241211,111.521614,False
56360.782118399999,False,151.360931,112.110535,False
56360.813375999998,False,153.484238,113.363411,False
56360.861708799996,False,149.092331,113.279572,False
56360.894079999998,False,145.434784,113.890137,False
56360.925772799994,False,143.442719,114.295509,False
56360.957862399999,False,142.064087,115.239922,False
56360.989849599995,False,142.563019,116.469528,False
56361.020364799995,False,143.167618,117.19355,False
56361.053094399998,False,143.65918,117.185585,False
56361.084505599996,False,144.420319,117.271767,False
56361.132236799996,False,144.643417,118.747589,False
56361.164288,False,141.102142,120.685623,False
56361.197081599996,False,137.808853,121.027176,False
56361.228723199994,False,137.203094,120.190079,False
56361.261119999996,False,137.925446,118.597786,False
56361.293747199998,False,137.740646,118.244759,False
56361.323967999997,False,137.59671,117.944336,False
56361.372108799995,False,137.365402,118.595673,False
56361.404159999998,False,137.720856,118.031776,False
56361.435647999999,False,137.949783,117.538544,False
56361.4684032,False,138.407349,117.267479,False
56361.500876799997,False,138.423996,117.150002,False
56361.533375999999,False,138.183441,117.208801,False
56361.5652224,False,137.928757,117.124863,False
56361.596441599999,False,138.02153,116.884872,False
56361.645376,False,138.545303,116.793236,False
56361.676351999995,False,138.19986,116.965523,False
56361.708415999994,False,137.433945,116.699051,False
56361.740505599999,False,137.240829,115.87114,False
56361.774143999995,False,137.204575,115.432373,False
56361.804134399994,False,137.123764,115.185989,False
56361.838873599998,False,136.945984,115.232384,False
56361.869337600001,False,137.27626,115.591568,False
