Time,Position
8735.19,568;836
8768.64,568;836
8801.647,568;836
8834.645,568;835
8867.64,568;836
8901.64,568;836
8934.645,568;836
8969.644,568;836
9001.653,568;835
9034.649,568;836
9069.64,569;836
9101.641,569;836
9134.975,568;836
9167.632,568;836
9201.139,568;836
9235.29,568;835
9269.295,568;835
9302.29,568;835
9335.29,569;836
9368.562,568;835
9401.563,568;835
9434.58,568;835
9468.58,568;836
9501.655,568;836
9547.656,568;835
9568.655,568;835
9601.722,568;835
9636.913,568;835
9668.911,568;835
9701.918,568;835
9734.842,568;836
9769.842,569;835
9801.843,568;835
9835.842,568;835
9868.903,568;835
9901.902,568;835
9936.901,569;835
9967.902,568;836
10001.902,568;835
10034.901,568;835
10068.902,569;836
10101.847,571;841
10134.776,573;846
10168.773,573;851
10201.774,572;853
10235.773,570;854
10271.021,568;856
10302.022,566;855
10336.03,566;854
10368.022,565;858
10402.021,562;865
10435.029,560;871
10469.021,557;876
10502.021,553;882
10536.021,549;885
10568.021,545;891
10602.024,542;896
10635.03,540;899
10668.022,537;902
10702.021,535;905
10736.021,533;906
10769.021,533;904
10802.021,532;906
10836.021,532;907
10869.021,532;907
10901.354,532;908
10935.243,531;909
10968.227,530;911
11002.226,526;913
11036.226,523;913
11070.226,519;912
11103.218,517;916
11135.218,514;921
11170.294,509;928
11202.294,504;936
11235.294,501;943
11269.294,499;948
11301.293,508;955
11335.294,499;956
11369.294,510;957
11402.293,507;957
11435.293,507;958
11468.293,509;959
11502.374,513;960
11535.42,516;960
11570.427,521;960
11602.419,523;960
11635.428,524;960
11669.427,524;960
11701.427,522;960
11735.428,519;960
11769.427,514;960
11802.419,499;961
11835.427,504;962
11870.43,489;963
11902.428,485;965
11935.427,481;969
11970.419,478;973
12002.427,475;972
12037.431,470;972
12069.463,465;972
12102.463,460;973
12135.463,457;974
12170.464,461;975
12202.462,454;977
12235.463,446;978
12269.464,440;979
12301.47,422;980
12335.463,419;982
12369.465,376;984
12401.608,371;986
12435.16,366;988
12468.159,364;991
12502.159,361;995
12535.159,358;995
12569.159,354;994
12602.158,348;995
12635.158,343;995
12669.159,339;995
12703.159,335;993
12735.159,331;990
12769.159,328;984
12802.159,325;979
12835.159,320;975
12869.159,315;971
12902.158,312;968
12935.159,310;967
12969.158,307;967
13002.166,304;969
13036.159,301;969
13070.168,297;963
13102.158,295;967
13136.158,296;960
13169.353,297;958
13202.345,294;956
13235.358,289;954
13269.352,285;952
13302.344,281;947
13335.429,276;945
13370.353,273;945
13402.344,272;944
13436.352,272;945
13469.344,272;945
13502.352,272;945
13537.389,272;946
13569.39,272;946
13602.389,272;946
13635.502,272;946
13671.59,272;946
13702.59,272;946
13735.591,272;947
13769.712,272;947
13801.722,272;947
13835.718,272;947
13870.71,272;947
13902.71,272;947
13936.71,272;947
13968.71,272;947
14002.709,272;947
14035.71,272;947
14070.71,272;947
14102.709,272;947
14135.709,272;947
14169.709,272;947
14202.709,272;947
14235.741,272;947
14270.74,272;947
14302.732,271;948
14336.74,267;949
14369.741,267;949
14402.807,268;948
14436.74,268;948
14468.958,267;947
14502.957,266;946
14535.966,267;946
14568.966,267;947
14601.957,266;947
14635.958,266;944
14668.958,266;944
14702.957,266;943
14735.971,266;942
14768.966,266;942
14802.957,265;941
14835.968,265;941
14868.957,265;940
14901.957,265;940
14935.957,265;940
14969.957,266;939
15002.957,266;940
15035.957,265;940
15068.957,265;939
15103.28,265;939
15137.281,265;940
15169.28,265;939
15202.285,265;939
15236.28,265;940
15269.287,265;940
15302.279,265;940
15336.28,265;940
15369.28,265;940
15403.28,265;940
15436.279,265;940
15470.279,265;941
15503.28,265;940
15536.279,265;940
15569.279,265;940
15602.279,265;940
15636.279,265;941
15669.279,265;941
15702.279,265;941
15736.279,265;940
15769.279,265;941
15803.28,265;941
15836.284,265;941
15869.285,265;941
15903.278,265;941
15937.289,265;941
15969.279,265;941
16002.288,265;941
16036.279,265;941
16069.279,265;941
16102.279,266;943
16136.287,267;943
16169.288,268;941
16202.385,269;942
16236.279,269;943
16269.294,268;943
16302.288,267;943
16336.286,267;942
16370.287,266;941
16402.366,266;939
16437.475,266;939
16470.472,266;939
16503.437,267;938
16536.435,268;937
16569.435,267;937
16602.519,267;936
16636.435,268;936
16670.435,267;936
16702.444,267;935
16736.443,267;935
16770.435,267;935
16802.509,266;935
16836.436,266;934
16869.697,267;934
16902.689,266;934
16935.689,267;934
16969.689,267;933
17002.694,267;934
17036.694,266;934
17069.697,266;934
17102.698,267;934
17136.903,267;934
17170.903,267;934
17202.896,267;934
17235.903,267;934
17272.903,267;934
17302.896,267;934
17335.995,267;934
17372.989,267;934
17403.988,267;934
17436.054,267;934
17470.053,267;936
17503.053,267;937
17536.054,268;940
17571.054,268;941
17603.053,268;941
17638.054,268;940
17669.823,267;939
17702.832,267;938
17736.824,266;937
17770.823,266;936
17802.833,267;936
17836.832,266;936
17872.089,266;935
17903.093,266;934
17936.226,266;935
17970.461,266;935
18003.471,266;934
18036.469,266;934
18070.469,266;934
18103.469,266;934
18136.469,266;935
18170.475,266;935
18202.462,266;935
18238.469,266;935
18269.474,266;936
18303.461,266;936
18336.469,266;935
18372.461,266;936
18403.461,266;935
18436.469,266;935
18470.461,266;936
18503.461,266;935
18536.461,266;936
18569.461,266;935
18603.461,266;935
18636.465,266;935
18669.46,266;935
18702.466,266;935
18736.465,266;936
18770.46,266;936
18803.46,266;936
18836.46,266;936
18869.461,266;936
18903.46,266;936
18936.46,266;935
18969.46,266;936
19003.465,266;935
19036.465,266;935
19070.47,266;936
19103.47,266;935
19137.461,266;935
19169.46,266;936
19203.469,266;936
19237.527,266;936
19269.79,266;935
19302.834,266;935
19336.035,266;935
19369.689,266;936
19402.765,266;937
19435.778,267;938
19470.768,268;939
19502.776,268;941
19538.775,267;941
19570.776,268;941
19602.768,268;941
19636.93,268;941
19669.999,268;940
19702.999,268;940
19736,269;939
19772.003,270;938
19802.999,270;938
19836.999,270;937
19872.007,269;938
19902.999,269;939
19937.002,269;939
19972,269;941
20002.999,269;946
20037,268;950
20069.999,268;954
20102.999,268;955
20136.999,269;959
20170.681,271;962
20204.14,274;965
20236.147,278;967
20270.138,282;969
20303.22,286;971
20336.139,289;974
20370.138,292;976
20403.221,295;977
20437.138,300;978
20471.138,303;978
20503.138,305;978
20537.138,307;978
20570.138,309;980
20603.747,311;981
20636.748,314;982
20670.747,317;984
20703.747,320;986
20736.747,322;988
20769.748,326;986
20803.747,328;986
20836.755,332;986
20870.747,333;986
20903.809,335;986
20936.746,335;986
20970.746,335;985
21003.747,333;986
21036.747,335;985
21069.747,335;985
21102.747,335;985
21136.755,335;985
21171.748,335;985
21203.759,335;985
21238.954,335;985
21270.954,336;985
21303.953,336;985
21337.962,335;985
21371.961,335;985
21402.953,335;985
21436.961,334;985
21470.961,334;985
21504.037,335;985
21537.961,336;985
21571.954,337;986
21603.953,341;986
21636.953,342;986
21670.964,341;986
21702.952,344;986
21736.961,346;985
21770.953,343;986
21803.961,341;986
21836.961,340;986
21869.952,339;986
21903.953,338;986
21937.961,339;986
21972.356,337;986
22003.355,334;986
22038.355,335;987
22071.356,332;987
22103.355,331;986
22137.354,330;986
22170.602,329;987
22203.603,330;986
22237.602,330;986
22271.604,329;986
22304.602,329;986
22336.603,330;986
22370.602,330;986
22403.602,330;986
22438.603,330;986
22470.602,330;986
22503.602,330;986
22536.602,330;986
22569.602,330;986
22603.602,330;986
22636.603,332;986
22670.602,333;986
22703.602,336;986
22737.602,339;986
22770.602,342;985
22803.602,343;985
22836.602,343;986
22870.602,344;986
22903.602,347;986
22937.602,350;985
22970.626,354;985
23003.602,358;986
23036.601,362;987
23070.601,367;988
23103.602,374;988
23137.602,382;988
23170.601,388;989
23203.601,395;989
23236.602,404;989
23270.601,415;989
23303.601,424;989
23336.939,431;988
23369.938,439;989
23403.939,445;990
23437.939,454;991
23470.939,459;991
23503.938,462;991
23536.938,464;990
23570.938,467;991
23603.939,473;991
23636.938,483;991
23670.938,485;991
23703.939,486;991
23736.938,486;991
23770.938,486;991
23804.023,485;991
23836.938,485;991
23870.938,485;991
23903.938,486;991
23936.938,473;991
23970.955,473;990
24003.938,476;987
24036.939,483;981
24070.938,494;973
24104.026,508;966
24137.939,530;960
24170.938,534;956
24203.938,536;953
24236.938,536;955
24270.939,534;956
24303.942,531;956
24339.088,530;954
24371.088,527;952
24404.13,530;948
24437.137,530;944
24471.137,532;942
24504.13,540;941
24538.138,544;940
24571.129,557;938
24604.13,567;936
24638.13,569;936
24671.129,569;936
24705.166,565;935
24737.166,555;933
24771.166,538;932
24804.166,538;931
24837.17,542;933
24871.166,540;938
24904.167,541;941
24937.171,540;942
24971.166,540;944
25004.171,540;947
25037.171,541;951
25071.171,538;952
25104.166,540;956
25139.171,540;958
25171.186,538;958
25203.995,538;958
25240.998,539;958
25270.998,538;960
25303.991,541;961
25337.999,542;963
25371.991,540;963
25403.99,541;965
25436.998,539;966
25472.991,542;966
25503.991,539;966
25536.998,537;967
25572.998,535;968
25603.99,535;970
25637.004,535;970
25670.991,535;970
25704.076,534;970
25737.998,534;970
25770.999,534;971
25804.075,534;971
25836.998,534;971
25870.999,534;971
25903.99,534;970
25937.633,534;970
25971.625,534;970
26003.633,534;971
26038.633,534;970
26070.626,534;971
26103.625,534;971
26137.633,534;971
26171.745,534;970
26203.82,535;970
26237.744,534;970
26271.737,534;971
26304.736,535;970
26337.735,535;970
26371.751,535;970
26404.818,534;970
26437.743,535;970
26472.737,535;970
26504.745,535;970
26537.745,535;970
26570.744,535;970
26604.736,535;970
26637.736,534;970
26670.736,535;970
26703.736,535;970
26737.736,535;970
26770.736,535;970
26804.819,536;971
26837.736,537;972
26870.735,535;972
26903.74,533;972
26937.736,532;972
26971.745,531;971
27003.741,528;972
27037.735,525;974
27070.743,522;975
27104.735,520;974
27139.743,517;975
27170.744,514;977
27204.745,510;979
27237.923,506;980
27271.922,507;980
27304.921,506;977
27337.93,508;976
27373.923,508;976
27404.151,510;976
27438.161,511;976
27472.161,512;976
27504.161,512;976
27538.162,511;976
27574.162,510;975
27604.153,510;975
27638.161,510;975
27671.153,509;975
27704.153,509;975
27738.161,509;975
27772.154,510;975
27804.238,509;975
27838.162,509;975
27873.154,509;975
27905.153,509;975
27937.161,509;975
27971.153,510;975
28004.161,510;975
28038.162,510;975
28072.156,509;975
28104.237,509;975
28138.161,509;975
28171.161,509;975
28205.204,510;975
28237.348,509;975
28271.765,510;975
28304.839,510;975
28338.806,509;975
28372.896,509;975
28404.888,509;975
28437.931,509;975
28470.93,510;975
28504.93,510;975
28537.931,510;975
28570.93,509;975
28604.942,509;975
28637.939,509;975
28671.93,510;975
28704.931,510;975
28737.93,510;975
28771.513,509;975
28804.516,511;975
28837.516,512;975
28871.515,511;975
28904.516,509;975
28938.515,509;975
28971.516,508;975
29004.516,507;975
29038.515,507;975
29073.524,507;975
29105.515,506;975
29138.516,506;975
29173.515,506;975
29204.533,506;975
29238.533,506;975
29273.54,506;975
29304.532,506;975
29337.533,506;975
29373.533,506;975
29404.532,505;975
29437.533,505;975
29471.247,505;975
29504.245,506;975
29537.342,507;975
29571.342,508;975
29603.929,508;975
29638.935,508;975
29672.017,507;975
29704.026,506;975
29738.154,506;975
29771.161,506;975
29805.153,506;975
29838.161,506;975
29874.281,506;975
29905.271,506;975
29938.28,506;975
29972.272,506;975
30004.271,506;975
30038.279,506;975
30071.28,506;975
30104.271,507;975
30139.145,507;975
30172.138,507;975
30204.138,507;975
30238.138,507;975
30271.138,507;975
30305.137,507;975
30339.137,507;975
30372.146,507;975
30405.137,507;975
30438.136,507;975
30471.137,507;975
30505.141,507;975
30538.142,507;975
30571.137,507;975
30605.137,507;975
30638.137,507;975
30671.137,507;975
30705.143,507;975
30738.145,507;975
30772.146,507;975
30805.137,507;975
30838.137,507;975
30872.137,507;975
30906.137,507;975
30939.145,506;975
30972.137,507;975
31005.222,507;975
31038.214,507;975
31071.137,507;975
31105.136,507;975
31139.173,507;975
31172.137,506;975
31205.222,506;975
31238.22,506;975
31271.145,507;975
31305.136,506;975
31338.144,507;975
31372.136,507;975
31405.137,507;975
31438.145,506;975
31472.141,507;975
31504.821,507;975
31538.821,507;975
31571.821,509;975
31604.821,516;976
31637.899,520;976
31671.821,522;977
31704.899,525;976
31738.829,527;975
31771.829,528;975
31804.821,529;974
31838.831,532;971
31871.829,532;969
31904.829,533;966
31938.82,534;965
31971.82,535;962
32004.83,534;961
32038.829,535;960
32071.832,536;958
32104.829,537;956
32137.829,538;956
32172.82,540;953
32204.82,542;950
32238.831,542;948
32271.82,541;946
32304.83,540;943
32340.828,544;941
32371.889,542;940
32404.89,543;940
32438.89,543;937
32472.882,545;935
32504.882,544;935
32538.014,545;935
32572.006,545;934
32605.006,545;934
32639.005,544;935
32672.006,545;935
32705.006,545;936
32738.006,545;936
32772.006,544;935
32806.005,544;935
32839.006,544;935
32872.147,544;936
32905.147,545;936
32938.147,545;936
32972.147,544;935
33005.147,544;936
33040.148,544;935
33072.147,544;935
33105.147,544;935
33140.148,544;935
33172.147,545;935
33205.147,543;935
33239.146,544;935
33272.146,544;935
33305.147,544;935
33338.177,544;935
33373.171,544;935
33405.177,544;935
33440.178,544;935
33473.171,544;935
33505.17,544;935
33539.186,544;936
33573.179,545;936
33605.169,544;936
33639.169,544;936
33672.169,544;935
33705.258,544;936
33738.177,544;935
33775.294,545;936
33805.335,544;936
33839.293,543;936
33874.293,544;936
33905.293,543;936
33939.293,544;936
33972.419,544;936
34005.501,544;936
34038.639,544;936
34074.806,544;936
34105.805,544;936
34138.806,545;936
34171.814,544;936
34204.813,544;936
34238.699,544;936
34272.699,544;936
34305.699,544;936
34339.844,544;936
34373.89,544;936
34405.311,545;936
34439.236,544;936
34473.227,544;936
34505.235,545;936
34540.235,544;936
34572.322,544;936
34605.228,544;936
34638.235,544;936
34673.228,544;936
34705.235,544;936
34738.235,545;936
34772.227,543;936
34805.227,545;936
34838.237,544;936
34872.227,544;936
34905.228,544;936
34938.229,544;936
34973.226,544;936
35005.227,544;936
35039.227,544;936
35073.226,544;936
35105.314,544;936
35139.235,541;936
35175.229,543;936
35205.856,544;936
35239.855,543;936
35271.855,544;936
35305.855,544;936
35339.863,544;936
35372.865,544;936
35405.863,543;936
35439.855,544;936
35473.856,544;936
35505.863,544;936
35539.903,544;936
35574.729,544;936
35606.053,543;936
35639.053,544;936
35672.053,544;936
35706.053,544;936
35739.278,542;936
35774.188,544;936
35806.196,544;936
35839.198,544;936
35872.188,544;936
35906.188,544;938
35939.195,544;946
35973.189,540;952
36005.195,535;957
36042.196,533;958
36074.196,531;962
36106.187,528;966
36139.196,526;967
36172.188,523;968
36206.196,521;970
36239.195,521;971
36272.188,521;971
36306.187,520;972
36339.196,518;972
36375.188,515;973
36405.189,513;975
36440.196,510;976
36474.188,509;978
36506.187,508;978
36539.195,508;977
36572.198,506;977
36606.187,506;977
36640.187,507;977
36672.195,506;977
36706.273,505;977
36739.27,504;977
36772.195,503;977
36805.49,502;977
36839.571,501;977
36872.491,502;977
36905.49,502;977
36939.93,501;977
36972.754,499;977
37005.753,498;978
37038.762,496;978
37073.761,495;978
37105.754,494;978
37138.762,493;978
37172.763,493;978
37205.761,493;978
37239.765,493;978
37272.766,493;978
37305.753,493;978
37339.764,493;978
37372.762,493;978
37405.836,493;978
37439.764,493;978
37473.753,493;978
37505.838,493;978
37539.761,493;978
37575.757,493;978
37606.754,493;978
37639.753,493;978
37674.755,493;978
37705.753,493;978
37739.784,494;978
37772.775,494;978
37805.785,494;978
37839.787,494;978
37874.826,493;978
37905.825,493;978
37939.889,493;978
37973.881,494;978
38005.881,493;978
38039.889,494;978
38073.939,494;978
38105.939,493;978
38139.078,494;978
38173.07,494;978
38206.079,496;978
38239.078,498;979
38274.078,500;979
38306.258,498;979
38341.013,497;978
38373.013,497;978
38406.089,496;978
38441.012,494;978
38473.013,493;978
38506.02,492;978
38539.012,492;978
38573.012,492;978
38606.094,492;978
38639.012,492;978
38673.012,491;978
38707.012,492;978
38739.012,492;978
38774.012,492;978
38806.012,492;978
38839.012,491;978
38873.012,491;978
38906.011,491;978
38939.564,491;978
38972.556,491;978
39006.555,491;978
39039.556,492;978
39072.564,499;979
39106.555,503;979
39140.555,505;979
39173.556,507;979
39206.564,506;979
39239.557,505;978
39272.563,506;978
39306.556,507;978
39339.555,508;975
39372.555,509;973
39406.556,509;971
39440.019,508;970
39473.73,508;970
39506.729,512;969
39539.729,517;968
39572.73,521;966
39606.729,525;965
39639.73,529;962
39673.148,531;959
39706.334,533;956
39739.468,535;954
39773.682,536;952
39805.687,536;951
39839.687,536;951
39872.69,537;950
39906.765,537;948
39939.682,536;945
39974.683,535;946
40006.682,536;944
40039.682,537;942
40072.682,536;940
40106.682,537;937
40139.681,536;937
40173.682,537;937
40205.681,537;937
40239.682,536;937
40272.929,536;937
40305.932,537;938
40340.936,536;938
40374.935,537;938
40406.927,537;937
40439.936,537;937
40473.935,537;937
40505.927,536;937
40539.936,536;938
40572.937,537;938
40606.937,537;938
40639.927,537;938
40672.927,536;938
40706.012,537;937
40740.003,536;937
40773.928,536;938
40805.936,537;938
40839.935,536;937
40872.935,537;937
40906.927,537;937
40939.927,536;937
40973.927,536;938
41006.011,537;938
41039.299,537;937
41073.299,536;937
41106.373,537;937
41142.298,536;938
41174.291,537;937
41206.299,537;938
41240.3,537;938
41273.299,536;937
41306.291,536;937
41340.291,536;938
41376.291,537;937
41406.372,537;937
41440.299,536;937
41474.291,536;937
41506.298,537;937
41541.298,536;937
41576.298,536;937
41606.292,536;938
41641.299,537;938
41673.291,537;938
41706.367,536;937
41740.301,536;937
41773.291,536;938
41806.29,536;937
41840.298,537;938
41875.292,537;938
41907.296,536;938
41940.299,536;937
41974.291,536;937
42007.29,536;937
42041.298,536;937
42077.298,536;937
42107.29,536;937
42140.298,536;937
42173.291,536;937
42206.37,536;938
42241.47,537;937
42274.425,537;938
42306.425,537;937
42340.426,536;937
42374.426,537;937
42406.347,536;937
42440.043,537;937
42475.044,536;937
42507.134,536;937
42540.051,536;937
42573.051,537;938
42607.043,537;937
42640.043,537;937
42673.042,537;937
42707.127,536;937
42740.051,537;940
42773.051,538;945
42807.043,538;949
42840.043,536;952
42873.05,532;951
42907.042,529;955
42940.12,528;955
42974.042,526;959
43007.05,523;962
43040.098,519;966
43074.05,515;970
43106.119,512;972
43140.05,510;973
43174.042,507;976
43207.043,505;977
43240.051,504;978
43274.043,503;980
43307.124,501;981
43341.39,500;983
43375.387,498;983
43407.387,496;983
43441.395,494;982
43474.387,492;981
43507.386,490;982
43541.395,487;983
43574.389,483;984
43607.386,476;984
43640.395,470;985
43673.388,465;987
43706.387,462;988
43740.395,459;988
43774.107,445;988
43807.195,443;987
43842.107,444;987
43874.108,443;987
43907.186,442;987
43941.099,439;987
43974.101,436;987
44007.107,432;987
44041.106,428;987
44075.108,425;987
44107.098,421;987
44140.106,419;987
44174.098,420;988
44207.18,419;988
44241.106,419;987
44274.106,418;987
44307.188,418;987
44342.108,418;987
44374.098,419;988
44407.106,420;989
44440.107,420;989
44473.497,420;989
44507.499,365;989
44540.507,361;989
44573.509,358;990
44607.499,355;992
44640.499,353;994
44673.5,352;996
44707.507,350;996
44740.505,347;996
44774.577,344;996
44806.5,340;997
44840.51,336;997
44873.499,333;997
44907.499,330;994
44940.579,329;991
44973.5,328;990
45007.499,327;989
45040.584,325;988
45073.507,323;989
45107.507,320;989
45140.823,316;988
45175.816,313;984
45207.815,310;979
45240.824,308;976
45275.82,305;972
45306.897,303;967
45340.83,301;964
45376.823,298;963
45407.902,295;960
45440.823,293;958
45473.815,292;959
45506.905,292;962
45541.824,292;965
45574.814,292;967
45606.899,292;970
45640.823,292;971
45675.822,292;972
45706.815,293;973
45740.83,293;973
45773.815,293;973
45806.823,293;973
45841.822,293;972
45873.815,294;974
45906.815,294;975
45940.825,294;976
45973.815,295;978
46006.822,295;979
46041.815,296;981
46075.823,296;982
46106.814,296;982
46140.822,297;982
46173.815,297;981
46206.814,297;981
46241.823,297;981
46273.94,297;980
46307.94,297;980
46340.941,297;979
46374.941,297;978
46406.941,297;979
46440.95,297;979
46474.94,298;978
46507.429,297;978
46541.429,297;978
46575.539,297;977
46607.531,297;975
46640.531,297;975
46674.531,297;976
46707.531,296;976
46740.531,296;975
46774.532,296;972
46807.536,296;972
46840.537,295;970
46874.54,295;971
46908.539,295;968
46940.54,295;965
46974.531,295;963
47007.61,294;960
47040.539,294;959
47073.531,294;959
47107.531,294;958
47140.531,293;957
47173.531,293;956
47207.572,293;955
47240.539,293;954
47273.539,293;953
47307.568,293;954
47340.606,293;953
47374.539,293;952
47407.531,293;952
47440.612,293;953
47474.531,293;953
47507.53,293;953
47540.538,293;952
47574.54,293;952
47607.531,293;950
47640.531,293;950
47674.607,293;950
47707.531,293;949
47740.536,293;949
47774.53,292;950
47807.607,292;949
47840.942,292;949
47873.988,292;949
47907.065,292;949
47941.989,292;950
47974.98,292;950
48007.062,292;950
48040.989,292;950
48073.988,292;950
48107.075,292;949
48141.061,292;949
48174.98,292;950
48207.057,292;951
48240.988,292;951
48274.98,292;950
48307.065,292;950
48341.06,292;950
48374.999,292;950
48408.067,292;951
48440.98,292;952
48475.98,292;951
48508.065,292;951
48541.989,292;951
48575.98,292;951
48608.022,292;951
48640.98,292;949
48675.981,292;947
48707.979,292;947
48740.98,292;948
48774.98,292;947
48807.979,292;946
48840.979,292;947
48873.988,292;948
48907.98,292;949
48940.989,292;947
48974.979,292;945
49008.056,292;941
49040.988,292;941
49074.989,292;942
49108.066,292;940
49140.988,292;939
49176.987,292;939
49207.987,292;938
49242.053,292;937
49275.045,292;937
49308.044,292;937
49342.052,292;936
49375.052,292;936
49408.131,291;936
49441.089,291;935
49475.089,292;935
49507.408,291;935
49542.409,291;935
49575.408,291;935
49608.408,291;935
49641.409,291;935
49675.411,291;935
49708.408,291;936
49741.409,291;936
49774.408,291;935
49807.592,291;935
49840.483,291;935
49873.952,291;935
49907.994,291;935
49940.488,291;935
49974.488,291;937
50007.488,291;946
50040.623,291;952
50074.624,291;959
50107.626,292;964
50141.873,292;967
50174.874,292;969
50207.874,292;970
50242.881,292;971
50276.452,292;971
50308.452,292;971
50342.533,292;971
50377.526,293;972
50407.608,293;973
50442.533,293;974
50475.527,294;975
50508.605,294;977
50541.527,294;977
50574.343,294;977
50608.415,294;978
50641.343,294;979
50675.336,294;982
50708.344,295;984
50741.336,297;984
50775.335,297;984
50808.344,297;984
50841.336,297;984
50874.41,297;984
50908.335,297;981
50941.336,297;980
50974.336,296;980
51008.343,296;973
51041.343,295;972
51074.34,295;975
51108.423,295;972
51141.347,295;970
51177.337,295;969
51208.335,295;966
51242.342,295;966
51275.336,295;967
51308.342,295;967
51343.483,295;966
51375.477,295;967
51408.283,295;968
51441.281,295;968
51474.275,295;967
51508.281,295;967
51542.274,295;967
51575.272,295;967
51608.281,295;967
51643.527,295;967
51676.529,295;967
51708.526,295;967
51742.529,295;968
51775.526,295;968
51808.525,295;968
51841.525,295;967
51874.526,295;967
51908.848,295;967
51941.311,295;967
51975.312,295;967
