time,zscore,fluorescence,isobestic,ToneStart,PelletGrab
0.0,3.2642427560766145,530.497,631.111,0,0
0.099998,3.0186141776697752,528.268,625.593,0,0
0.199994,2.6875550796134737,525.294,616.173,0,0
0.299999,2.2758951034220813,521.599,610.507,0,0
0.39999799999999996,2.1044791012742783,520.015,609.555,0,0
0.499998,1.926081258688204,518.375,606.346,0,0
0.5999950000000001,1.514111397313478,514.675,601.83,0,0
0.699999,1.6192321247338364,515.538,599.418,0,0
0.799999,1.114475681425004,511.02,594.36,0,0
0.899999,1.3752823386481408,513.259,591.816,0,0
0.9999969999999999,0.9868454361820207,509.764,588.775,0,0
1.099994,0.8475517090343427,508.468,586.594,0,0
1.199997,0.5875248024184025,506.089,591.233,0,0
1.2999949999999998,0.6536416344000862,506.605,590.257,0,0
1.4,0.6289276717842921,506.317,590.009,0,0
1.499997,0.6322227311069887,506.282,587.549,0,0
1.5999970000000001,0.4889355819620145,504.952,585.2,0,0
1.6999980000000001,0.0731624404892953,501.206,586.562,0,0
1.7999990000000001,-0.08456502030578902,499.753,582.481,0,0
1.899998,-0.0775936561035067,499.745,582.551,0,0
2.0,0.13041749162964425,501.518,580.629,0,0
2.099994,0.21787222132963713,502.214,583.708,0,0
2.2,0.46863214741764575,504.356,585.471,0,0
2.2999989999999997,0.38913468378586086,503.59,583.416,0,0
2.3999989999999998,0.5750365118392571,505.168,581.646,0,0
2.4999949999999997,0.47995736713041726,504.26,581.517,0,0
2.599996,0.22008836826092948,501.899,580.329,0,0
2.6999940000000002,0.07653913355703995,500.563,580.263,0,0
2.7999940000000003,0.0892526646220164,500.599,583.72,0,0
2.9,-0.21170932171484805,497.875,582.732,0,0
2.9999949999999997,-0.14035722293191277,498.443,580.587,0,0
3.099996,-0.3580010021213988,496.451,581.391,0,0
3.1999989999999996,-0.33320000066786154,496.6,582.569,0,0
3.299998,-0.5869938905391572,494.289,583.367,0,0
3.399997,-0.5268742412320272,494.757,581.811,0,0
3.5,-0.6381712818713633,493.705,582.666,0,0
3.599994,-0.6143963344111931,493.855,579.988,0,0
3.699998,-0.4904561040845559,494.894,575.674,0,0
3.8,-0.16713493841486732,497.686,574.843,0,0
3.8999960000000002,0.06287888964045232,499.648,576.431,0,0
3.999999,0.05096289747797661,499.468,580.055,0,0
4.099997999999999,0.2708714927306342,501.345,580.024,0,0
4.1999949999999995,0.6996539153647623,505.072,578.083,0,0
4.299996,0.8009982484652048,505.91,574.741,0,0
4.399997,0.4466278626246111,502.715,574.435,0,0
4.4999970000000005,0.3083432757735475,501.424,576.203,0,0
4.599994,-0.1849670848346512,496.992,579.974,0,0
4.699999,0.0856987607262983,499.324,577.625,0,0
4.8,0.0822359432156622,499.224,579.594,0,0
4.899997999999999,0.2736063305813577,500.842,582.921,0,0
4.999995,0.26499314293870235,500.709,579.893,0,0
5.099995,0.4313664361960001,502.11,581.781,0,0
5.199998,0.7787344796632523,505.118,580.409,0,0
5.2999979999999995,0.8429294147785014,505.624,579.292,0,0
5.399999,1.193145348024884,508.654,579.346,0,0
5.499995,0.04118367533646543,498.404,583.5,0,0
5.5999989999999995,0.5760630537492809,503.075,579.705,0,0
5.699999,0.2300293454897779,499.959,578.049,0,0
5.7999979999999995,-0.21947803183184036,495.931,575.603,0,0
5.9,-0.48749193731012436,493.515,569.652,0,0
6.0,-0.5246437960133583,493.126,568.864,0,0
6.099996,-0.40535080916081245,494.115,569.793,0,0
6.1999949999999995,-0.5989632216847162,492.342,569.885,0,0
6.299996,-0.9020965610351654,489.592,573.937,0,0
6.399999,-1.168198043959886,487.191,569.08,0,0
6.5,-1.092801345187239,487.796,568.71,0,0
6.599996,-1.0207573594020074,488.368,569.792,0,0
6.699999,-0.7937232086180086,490.312,569.776,0,0
6.799997,-0.5835467121813146,492.106,570.267,0,0
6.9,-0.1964635074486122,495.458,572.783,0,0
6.999999,0.075027451778127,497.8,570.792,0,0
7.1,-0.4244877254380985,493.333,568.028,0,0
7.199998,-0.048670303971674184,496.592,568.055,0,0
7.299997,0.5587373466351341,501.897,568.085,0,0
7.399996,0.7615704865600584,503.61,575.566,0,0
7.4999970000000005,0.6298353226927625,502.383,576.722,0,0
7.599996,0.17857557013535383,498.338,576.025,0,0
7.6999949999999995,0.09102611360255823,497.512,572.927,0,0
7.799995,0.26621071634201215,499.001,572.344,0,0
7.899996,0.2278941940062994,498.599,573.849,0,0
7.999998,0.2284903685663995,498.541,575.313,0,0
8.099999,-0.03721953102799168,496.125,579.08,0,0
8.199999,-0.3710103399059729,493.118,578.63,0,0
8.3,-0.5398801641115257,491.57,577.38,0,0
8.399999,-0.5500056902215616,491.424,576.33,0,0
8.499996999999999,-1.2072352446473547,485.559,576.371,0,0
8.6,-0.8891246997296044,488.315,574.464,0,0
8.699997,-1.0730111013236059,486.624,577.699,0,0
8.8,-1.1724201638740042,485.699,572.895,0,0
8.9,-1.0729111997660525,486.508,577.685,0,0
8.999998999999999,-1.0590172372344535,486.573,577.479,0,0
9.099997,-0.9973717785101063,487.069,573.571,0,0
9.199997999999999,-1.2867704419145989,484.458,572.139,0,0
9.3,-1.2290359079551916,484.918,568.943,0,0
9.4,-1.3299060175217519,483.959,573.149,0,0
9.499995,-1.4762588047652068,482.606,574.217,0,0
9.599995000000002,-1.4544035749993196,482.737,576.139,0,0
9.699997999999999,-1.5073976077236415,482.221,572.285,0,0
9.799995000000001,-1.1677084701981246,485.163,572.982,0,0
9.899998,-1.5700224115732422,481.546,575.45,0,0
10.0,-1.672335222474026,480.594,571.901,0,0
10.099994,-1.5223461987061149,481.854,575.315,0,0
10.199997,-1.3674927187682675,483.165,575.49,0,0
10.3,-1.2242514401486302,484.37,577.125,0,0
10.4,-1.0836621541552933,485.561,574.949,0,0
10.499996999999999,-1.27942359120311,483.769,577.629,0,0
10.599995000000002,-1.349367023528382,483.098,576.455,0,0
10.699995000000001,-1.0996703755286854,485.252,574.798,0,0
10.799994,-0.8605369598695604,487.306,575.941,0,0
10.899998,-0.9148228897644207,486.769,576.707,0,0
10.999994000000001,-1.055532075986558,485.468,577.753,0,0
11.099995999999999,-0.8898183142604151,486.881,575.951,0,0
11.199995999999999,-1.2428109736651631,483.713,573.701,0,0
11.299999,-1.2462919137121649,483.633,571.33,0,0
11.399999,-1.2793499223062619,483.285,571.772,0,0
11.499994000000001,-0.8784143335181869,486.772,571.811,0,0
