TimeStamp,Events,CH1-410,CH1-470,z
0.0,,566.145,510.7,8.787269200195098
99.998,,563.328,512.038,9.66050226192035
200.003,,560.869,511.058,9.220737878481485
299.999,,559.014,507.227,7.16363625427971
400.001,,558.786,504.302,5.592500960310949
500.0,,556.988,498.749,2.562805049415999
600.002,,554.04,501.174,4.049606387204106
700.003,,553.5,504.261,5.87290739396018
799.999,,551.291,500.846,4.054346564596335
899.998,,551.274,495.632,1.1876483778596578
1000.002,,550.249,491.393,-1.1141597653171793
1099.999,,550.265,490.52,-1.53374918236119
1200.0,,549.553,488.564,-2.5533410108837233
1299.998,,549.874,488.461,-2.5438687871655956
1400.003,,550.364,489.698,-1.781521904074424
1500.0,,551.658,490.634,-1.2014195411745519
1600.003,,549.586,488.909,-2.0712032972709213
1700.002,,549.291,487.275,-2.9169235188644373
1800.002,,548.951,488.551,-2.121092741924786
1900.001,,548.034,490.913,-0.7043094594386887
1999.999,,548.003,490.66,-0.7760235556904762
2100.0,,547.615,488.44,-1.9519098663505088
2200.0,,546.259,490.771,-0.5467604637138843
2299.999,,546.854,492.207,0.32374851192390514
2400.0,,546.13,494.605,1.7565505051051309
2500.004,,547.648,496.993,3.1494093906418303
2599.998,,548.309,498.349,3.9729919398286513
2699.998,,548.776,501.242,5.666074614488637
2799.999,,547.743,500.647,5.414550830394082
2900.0,,547.631,499.487,4.830139830541311
2999.999,,547.049,497.839,3.977384617643561
3099.998,,547.498,498.568,4.4492636879962015
3200.002,,548.378,496.855,3.5371359970354663
3300.002,,548.62,495.563,2.8718619282650892
3400.002,,549.443,493.846,1.9578229219067276
3500.0,,547.847,491.557,0.757661025987086
3599.998,,547.776,491.165,0.603934796066922
3699.998,,546.971,491.173,0.6866844333799751
3800.0,,547.089,493.128,1.8532108288517894
3900.001,,547.79,493.049,1.8635242229771896
3999.999,,549.093,491.538,1.0568436915071453
4100.002,,548.892,492.973,1.9341936319641466
4200.001,,548.978,494.018,2.586986342962575
4300.0,,549.399,494.563,2.952460374717216
4400.004,,548.108,494.673,3.0983549046367993
4500.0,,546.972,499.521,5.913716785021839
4600.004,,548.739,503.876,8.40672890135669
4700.003,,548.76,503.074,8.017624449464712
4800.002,,549.002,498.903,5.72491705386358
4900.0,,547.305,493.473,2.7513690553975847
5000.005,,546.086,490.697,1.267092875417489
5100.004,,546.72,490.282,1.0859641315105693
5200.003,,545.522,489.312,0.6194062353818615
5300.001,,546.012,495.138,3.959697215218745
5400.001,,546.112,498.669,6.01136830785833
5500.002,,547.367,502.211,8.051470654639798
5600.002,,546.485,500.981,7.432530756079245
5700.001,,545.477,501.774,7.95617123582679
5800.003,,546.779,502.716,8.528539365298764
5899.998,,547.153,501.932,8.141351529600989
5999.999,,547.861,503.9,9.300899038462951
6100.004,,548.85,505.865,10.45425852065418
6200.001,,549.311,504.369,9.66350964298706
6300.0,,547.524,505.276,10.261871549187324
6400.002,,546.823,513.872,15.179856439617645
6500.002,,546.749,512.088,14.234120168061718
6600.003,,547.932,506.068,10.880110995006616
6700.003,,546.511,502.606,9.008033947591489
