TimeStamp,Events,CH1-410,CH1-470,z
215493.977,,166.139,143.048,0.963162154604344
215593.972,,166.458,146.368,1.708726281847508
215693.97,,163.264,141.309,0.906902099988701
215793.964,,164.905,147.631,2.1991834197644544
215893.962,,163.972,149.065,2.6522918750602256
215993.96,,167.359,156.135,3.909292033431037
216093.954,,165.781,156.871,4.276153173508802
216193.953,,169.219,177.362,8.686723852517064
216293.949,,165.546,178.965,9.511337272296444
216393.945,,160.961,185.865,11.693451211010437
216493.944,,166.523,185.16,10.856631833103352
216593.942,,163.384,187.783,11.856733180036608
216693.936,,166.941,183.614,10.447109112589981
216793.936,,164.614,184.224,10.874974679690594
216893.932,,165.549,180.397,9.863302635430982
216993.928,,163.97,184.379,10.994487838375496
217093.922,,169.905,179.489,9.127214303478992
217193.924,,163.101,176.581,9.268835833183617
217293.918,,167.203,177.54,9.000522840864164
217393.915,,163.662,175.579,8.970056106830413
217493.917,,165.247,177.865,9.318884915370274
217593.913,,166.122,175.042,8.550841694262553
217693.907,,163.436,167.213,7.035337133420268
217793.905,,165.47,172.211,7.968297233478247
217893.905,,165.927,166.286,6.52054217690109
217993.897,,166.924,170.927,7.494995755026962
218093.899,,167.834,170.02,7.173798060457162
218193.894,,167.803,174.289,8.185124249648995
218293.888,,169.525,168.446,6.603519566408378
218393.89,,167.628,172.1,7.695962064740361
218493.887,,170.241,172.546,7.487123071924197
218593.884,,170.413,174.285,7.87822132744886
218693.881,,170.393,174.805,8.005569995554799
218793.877,,170.215,168.316,6.501895077248261
218893.873,,167.461,163.898,5.797668365412883
218993.871,,166.291,168.719,7.076837242280736
219093.869,,169.489,168.084,6.542662588220303
219193.868,,170.385,167.202,6.229029959891115
219293.86,,168.163,163.505,5.630137305663208
219393.861,,168.157,167.25,6.515053004759893
219493.856,,169.296,167.652,6.474292955135287
219593.853,,169.289,166.541,6.216063610931122
219693.849,,167.744,163.065,5.587234009262258
219793.848,,166.809,160.551,5.111039075648956
219893.847,,159.471,158.412,5.498319815221224
219993.844,,165.887,159.249,4.921097527252413
220093.836,,165.494,159.721,5.082283342354906
220193.834,,165.792,160.354,5.197715584132022
220293.832,,164.114,162.385,5.881509578825541
220393.827,,164.719,156.449,4.41321137347031
220493.827,,160.468,160.603,5.908331552302275
220593.826,,164.268,160.508,5.428387532965675
220693.819,,166.828,160.96,5.227346500629289
220793.82,,168.318,161.041,5.068499878994748
220893.817,,167.466,156.442,4.0913628597842004
220993.81,,168.781,160.118,4.800081929522353
221093.813,,170.701,161.635,4.927254445509868
221193.805,,170.439,148.357,1.8353598204827075
221293.801,,168.741,161.666,5.176775689477341
221393.801,,173.709,159.146,3.9844893619008395
221493.798,,171.393,153.531,2.9453854591222512
221593.799,,167.371,152.955,3.2991673813511295
221693.796,,168.79,155.93,3.830247220160941
221793.79,,166.721,151.571,3.056939582995012
221893.784,,165.938,151.31,3.0927437445106483
221993.784,,164.563,151.778,3.371848845387264
222093.779,,166.953,149.541,2.558289984207264
222193.781,,166.527,152.0,3.191247434588333
222293.776,,167.849,149.697,2.4914463713334554
222393.776,,164.571,149.419,2.825302611918768
222493.768,,167.883,152.295,3.1038841688860477
222593.765,,166.465,149.277,2.56746689262981
222693.766,,164.278,147.313,2.3722950670060587
222793.762,,165.822,148.094,2.371686002530696
222893.756,,165.155,146.098,1.9849560860963285
222993.755,,165.334,143.505,1.3552489653715005
223093.751,,164.699,142.06,1.0943658382931847
223193.751,,163.799,144.959,1.8882855143751962
223293.744,,164.128,144.357,1.709161421692948
223393.745,,165.495,145.122,1.726206035434532
223493.741,,165.156,146.685,2.137664447616643
223593.736,,163.372,141.398,1.1113459364208018
223693.738,,165.699,144.011,1.447242848522853
223793.731,,163.783,142.609,1.3515599583535158
223893.731,,165.03,147.114,2.2636454743541083
223993.723,,168.674,151.372,2.82738071437138
224093.725,,168.259,148.629,2.2342570874758647
224193.723,,161.944,146.704,2.5480094207371624
224293.717,,163.956,146.271,2.2049046080261587
224393.714,,164.812,144.472,1.6801498948922908
224493.713,,156.885,142.692,2.2231953447262365
224593.712,,161.189,139.572,0.9699930341477676
224693.712,,159.364,141.252,1.588885713932652
224793.708,,161.469,141.146,1.3115015123249714
224893.703,,162.757,144.227,1.8833526794665947
224993.704,,163.91,142.613,1.3661881636034727
225093.698,,156.382,147.312,3.3862907979813692
225193.694,,164.713,140.953,0.8829770044829696
225293.697,,162.83,143.023,1.6007023142347507
225393.69,,163.079,142.382,1.4220527865460788
225493.687,,163.119,144.815,1.9924262968573179
225593.688,,164.188,144.814,1.865176778994316
225693.685,,165.042,145.796,1.9953858740105839
225793.679,,164.673,144.408,1.7156815563527736
225893.68,,167.133,146.975,2.0246164831446065
225993.677,,166.958,146.569,1.9526178985242313
226093.67,,165.848,144.738,1.658322977947268
226193.673,,164.919,145.531,1.9598903566857362
226293.666,,163.382,145.925,2.2411268386238095
226393.664,,162.869,145.707,2.2543047824762064
226493.662,,162.056,147.848,2.859188065501703
226593.659,,163.53,147.644,2.635099927206295
