Item1,Item2,Item3,Item4,Item5
43655.093772799999,False,NaN,NaN,False
43655.5898112,False,NaN,NaN,False
43655.5898112,False,NaN,NaN,False
43655.5898112,False,NaN,NaN,False
43655.5898112,False,NaN,NaN,False
43656.085567999995,False,NaN,NaN,False
43656.085567999995,False,NaN,NaN,False
43656.085567999995,False,NaN,NaN,False
43656.085567999995,False,NaN,NaN,False
43656.581849599999,False,NaN,NaN,False
43656.581849599999,False,NaN,NaN,False
43656.581849599999,False,NaN,NaN,False
43656.581849599999,False,NaN,NaN,False
43657.093631999996,False,NaN,NaN,False
43657.093631999996,False,NaN,NaN,False
43657.093631999996,False,NaN,NaN,False
43657.093631999996,False,NaN,NaN,False
43657.589631999996,False,NaN,NaN,False
43657.589631999996,False,NaN,NaN,False
43657.589631999996,False,NaN,NaN,False
43657.589631999996,False,NaN,NaN,False
43657.7186048,False,NaN,NaN,False
43657.7186048,False,NaN,NaN,False
43657.7186048,False,NaN,NaN,False
43657.7186048,False,NaN,NaN,False
43657.750092800001,False,NaN,NaN,False
43657.750092800001,False,NaN,143.107574,False
43657.750092800001,False,83.5156708,143.107574,False
43657.750092800001,False,83.5156708,143.107574,False
43657.782451200001,False,83.5156708,143.107574,False
43657.782451200001,False,83.5156708,145.166687,False
43657.782451200001,False,90.5656815,145.166687,False
43657.782451200001,False,90.5656815,145.166687,False
43657.814745600001,False,90.5656815,145.166687,False
43657.814745600001,False,90.5656815,146.972488,False
43657.814745600001,False,91.1126099,146.972488,False
43657.814745600001,False,91.1126099,146.972488,False
43657.846796799997,False,91.1126099,146.972488,False
43657.846796799997,False,91.1126099,149.444946,False
43657.846796799997,False,91.1379089,149.444946,False
43657.846796799997,False,91.1379089,149.444946,False
43657.878015999995,False,91.1379089,149.444946,False
43657.878015999995,False,91.1379089,149.719254,False
43657.878015999995,False,92.9457779,149.719254,False
43657.878015999995,False,92.9457779,149.719254,False
43657.926169599996,False,92.9457779,149.719254,False
43657.926169599996,False,92.9457779,151.334808,False
43657.926169599996,False,92.7258759,151.334808,False
43657.926169599996,False,92.7258759,151.334808,False
43657.958284799999,False,92.7258759,151.334808,False
43657.958284799999,False,92.7258759,153.812286,False
43657.958284799999,False,92.8957291,153.812286,False
43657.958284799999,False,92.8957291,153.812286,False
43657.990463999995,False,92.8957291,153.812286,False
43657.990463999995,False,92.8957291,157.535507,False
43657.990463999995,False,91.2588196,157.535507,False
