Item1,Item2,Item3,Item4,Item5
54144.927744000001,False,NaN,NaN,False
54145.424012799995,False,NaN,NaN,False
54145.424012799995,False,NaN,NaN,False
54145.424012799995,False,NaN,NaN,False
54145.424012799995,False,NaN,NaN,False
54145.920371199994,False,NaN,NaN,False
54145.920371199994,False,NaN,NaN,False
54145.920371199994,False,NaN,NaN,False
54145.920371199994,False,NaN,NaN,False
54146.176511999998,False,NaN,NaN,False
54146.176511999998,False,NaN,NaN,False
54146.176511999998,False,NaN,NaN,False
54146.176511999998,False,NaN,NaN,False
54146.209049599995,False,NaN,NaN,False
54146.209049599995,False,NaN,508.26767,False
54146.209049599995,False,84.4201279,508.26767,False
54146.209049599995,False,84.4201279,508.26767,False
54146.241292799998,False,84.4201279,508.26767,False
54146.241292799998,False,84.4201279,451.838226,False
54146.241292799998,False,50.9705009,451.838226,False
54146.241292799998,False,50.9705009,451.838226,False
54146.272742399997,False,50.9705009,451.838226,False
54146.272742399997,False,50.9705009,454.706543,False
54146.272742399997,False,51.1886292,454.706543,False
54146.272742399997,False,51.1886292,454.706543,False
54146.305331199997,False,51.1886292,454.706543,False
54146.305331199997,False,51.1886292,458.444916,False
54146.305331199997,False,54.4158974,458.444916,False
54146.305331199997,False,54.4158974,458.444916,False
54146.337843199995,False,54.4158974,458.444916,False
54146.337843199995,False,54.4158974,460.007568,False
54146.337843199995,False,56.6076584,460.007568,False
54146.337843199995,False,56.6076584,460.007568,False
54146.369279999999,False,56.6076584,460.007568,False
54146.369279999999,False,56.6076584,462.73645,False
54146.369279999999,False,59.6300545,462.73645,False
54146.369279999999,False,59.6300545,462.73645,False
54146.417139199999,False,59.6300545,462.73645,False
54146.417139199999,False,59.6300545,467.377625,False
54146.417139199999,False,67.9432755,467.377625,False
54146.417139199999,False,67.9432755,467.377625,False
54146.4491136,False,67.9432755,467.377625,False
54146.4491136,False,67.9432755,470.357849,False
54146.4491136,False,75.72612,470.357849,False
54146.4491136,False,75.72612,470.357849,False
54146.481356799995,False,75.72612,470.357849,False
54146.481356799995,False,75.72612,473.142731,False
54146.481356799995,False,91.1157455,473.142731,False
54146.481356799995,False,91.1157455,473.142731,False
54146.513100799995,False,91.1157455,473.142731,False
54146.513100799995,False,91.1157455,479.424164,False
54146.513100799995,False,119.029167,479.424164,False
54146.513100799995,False,119.029167,479.424164,False
54146.545331199995,False,119.029167,479.424164,False
54146.545331199995,False,119.029167,492.10318,False
54146.545331199995,False,157.781357,492.10318,False
54146.545331199995,False,157.781357,492.10318,False
54146.577535999997,False,157.781357,492.10318,False
54146.577535999997,False,157.781357,503.718933,False
54146.577535999997,False,203.365707,503.718933,False
54146.577535999997,False,203.365707,503.718933,False
54146.610047999995,False,203.365707,503.718933,False
54146.610047999995,False,203.365707,513.681763,False
54146.610047999995,False,251.849487,513.681763,False
54146.610047999995,False,251.849487,513.681763,False
54146.6420096,False,251.849487,513.681763,False
54146.6420096,False,251.849487,518.808105,False
54146.6420096,False,289.029999,518.808105,False
54146.6420096,False,289.029999,518.808105,False
54146.689100799995,False,289.029999,518.808105,False
54146.689100799995,False,289.029999,521.280151,False
54146.689100799995,False,320.805176,521.280151,False
54146.689100799995,False,320.805176,521.280151,False
54146.722086399997,False,320.805176,521.280151,False
54146.722086399997,False,320.805176,518.694763,False
54146.722086399997,False,351.81778,518.694763,False
54146.722086399997,False,351.81778,518.694763,False
54146.754265600001,False,351.81778,518.694763,False
54146.754265600001,False,351.81778,521.777771,False
54146.754265600001,False,381.034607,521.777771,False
54146.754265600001,False,381.034607,521.777771,False
54146.785983999995,False,381.034607,521.777771,False
54146.785983999995,False,381.034607,524.09845,False
54146.785983999995,False,410.845154,524.09845,False
54146.785983999995,True,410.845154,524.09845,False
54146.818508799995,True,410.845154,524.09845,False
54146.818508799995,True,410.845154,526.422363,False
54146.818508799995,True,435.373138,526.422363,False
54146.818508799995,True,435.373138,526.422363,False
54146.8496896,True,435.373138,526.422363,False
54146.8496896,True,435.373138,532.020691,False
54146.8496896,True,450.070221,532.020691,False
54146.8496896,True,450.070221,532.020691,False
54146.881996799995,True,450.070221,532.020691,False
54146.881996799995,True,450.070221,533.668945,False
54146.881996799995,True,458.475555,533.668945,False
54146.881996799995,True,458.475555,533.668945,False
54146.930368000001,True,458.475555,533.668945,False
54146.930368000001,True,458.475555,530.632141,False
54146.930368000001,True,464.013611,530.632141,False
54146.930368000001,True,464.013611,530.632141,False
54146.962636799995,True,464.013611,530.632141,False
54146.962636799995,True,464.013611,526.048523,False
54146.962636799995,True,463.932922,526.048523,False
54146.962636799995,True,463.932922,526.048523,False
54146.994278399994,True,463.932922,526.048523,False
54146.994278399994,True,463.932922,520.185974,False
54146.994278399994,True,459.967957,520.185974,False
54146.994278399994,True,459.967957,520.185974,False
54147.025907199997,True,459.967957,520.185974,False
54147.025907199997,True,459.967957,517.005432,False
54147.025907199997,True,456.512665,517.005432,False
54147.025907199997,True,456.512665,517.005432,False
54147.058047999999,True,456.512665,517.005432,False
54147.058047999999,True,456.512665,514.188843,False
54147.058047999999,True,455.245544,514.188843,False
54147.058047999999,True,455.245544,514.188843,False
54147.089779199996,True,455.245544,514.188843,False
54147.089779199996,True,455.245544,507.666687,False
54147.089779199996,True,458.233795,507.666687,False
54147.089779199996,True,458.233795,507.666687,False
54147.122444799999,True,458.233795,507.666687,False
54147.122444799999,True,458.233795,500.746704,False
54147.122444799999,True,460.035583,500.746704,False
54147.122444799999,True,460.035583,500.746704,False
54147.154726399996,True,460.035583,500.746704,False
54147.154726399996,True,460.035583,497.966339,False
54147.154726399996,True,465.702606,497.966339,False
54147.154726399996,True,465.702606,497.966339,False
54147.201856,True,465.702606,497.966339,False
54147.201856,True,465.702606,503.009399,False
54147.201856,True,471.280884,503.009399,False
54147.201856,True,471.280884,503.009399,False
54147.235289600001,True,471.280884,503.009399,False
54147.235289600001,True,471.280884,508.692474,False
54147.235289600001,True,472.344513,508.692474,False
54147.235289600001,True,472.344513,508.692474,False
54147.266662399998,True,472.344513,508.692474,False
54147.266662399998,True,472.344513,512.455261,False
54147.266662399998,True,466.21109,512.455261,False
54147.266662399998,True,466.21109,512.455261,False
54147.298393599995,True,466.21109,512.455261,False
54147.298393599995,True,466.21109,514.462036,False
54147.298393599995,True,462.495667,514.462036,False
54147.298393599995,True,462.495667,514.462036,False
54147.3307136,True,462.495667,514.462036,False
54147.3307136,True,462.495667,514.062622,False
54147.3307136,True,461.069977,514.062622,False
54147.3307136,True,461.069977,514.062622,False
54147.364620799999,True,461.069977,514.062622,False
54147.364620799999,True,461.069977,512.41449,False
54147.364620799999,True,461.567841,512.41449,False
54147.364620799999,True,461.567841,512.41449,False
54147.394636799996,True,461.567841,512.41449,False
54147.394636799996,True,461.567841,510.072845,False
54147.394636799996,True,463.057983,510.072845,False
54147.394636799996,True,463.057983,510.072845,False
54147.426316799996,True,463.057983,510.072845,False
54147.426316799996,True,463.057983,509.009888,False
54147.426316799996,True,464.64389,509.009888,False
54147.426316799996,True,464.64389,509.009888,False
54147.476083199996,True,464.64389,509.009888,False
54147.476083199996,True,464.64389,508.77298,False
54147.476083199996,True,465.56781,508.77298,False
54147.476083199996,True,465.56781,508.77298,False
54147.508748799999,True,465.56781,508.77298,False
54147.508748799999,True,465.56781,508.918762,False
54147.508748799999,True,468.981079,508.918762,False
54147.508748799999,True,468.981079,508.918762,False
54147.540979199999,True,468.981079,508.918762,False
54147.540979199999,True,468.981079,509.18399,False
54147.540979199999,True,467.869324,509.18399,False
54147.540979199999,True,467.869324,509.18399,False
54147.572684799998,True,467.869324,509.18399,False
54147.572684799998,True,467.869324,511.542572,False
54147.572684799998,True,464.586182,511.542572,False
54147.572684799998,True,464.586182,511.542572,False
54147.604543999994,True,464.586182,511.542572,False
54147.604543999994,True,464.586182,512.111877,False
54147.604543999994,True,458.812225,512.111877,False
54147.604543999994,True,458.812225,512.111877,False
54147.635174399999,True,458.812225,512.111877,False
54147.635174399999,True,458.812225,512.92688,False
54147.635174399999,True,456.872986,512.92688,False
54147.635174399999,True,456.872986,512.92688,False
54147.666188799994,True,456.872986,512.92688,False
54147.666188799994,True,456.872986,512.044861,False
54147.666188799994,True,457.94809,512.044861,False
54147.666188799994,True,457.94809,512.044861,False
54147.713548799999,True,457.94809,512.044861,False
54147.713548799999,True,457.94809,505.103638,False
54147.713548799999,True,462.33905,505.103638,False
54147.713548799999,True,462.33905,505.103638,False
54147.747622399998,True,462.33905,505.103638,False
54147.747622399998,True,462.33905,493.822784,False
54147.747622399998,True,468.330414,493.822784,False
54147.747622399998,True,468.330414,493.822784,False
54147.778841599997,True,468.330414,493.822784,False
54147.778841599997,True,468.330414,475.801147,False
54147.778841599997,True,479.2341,475.801147,False
54147.778841599997,True,479.2341,475.801147,False
54147.810841599996,True,479.2341,475.801147,False
54147.810841599996,True,479.2341,454.350281,False
54147.810841599996,True,492.493866,454.350281,False
54147.810841599996,True,492.493866,454.350281,False
54147.842099199996,True,492.493866,454.350281,False
54147.842099199996,True,492.493866,429.274109,False
54147.842099199996,True,508.562683,429.274109,False
54147.842099199996,True,508.562683,429.274109,False
54147.874201599996,True,508.562683,429.274109,False
54147.874201599996,True,508.562683,399.601959,False
54147.874201599996,True,527.648926,399.601959,False
54147.874201599996,True,527.648926,399.601959,False
54147.906393599995,True,527.648926,399.601959,False
54147.906393599995,True,527.648926,365.243866,False
54147.906393599995,True,547.247375,365.243866,False
54147.906393599995,True,547.247375,365.243866,False
54147.938342399997,True,547.247375,365.243866,False
54147.938342399997,True,547.247375,329.894592,False
54147.938342399997,True,563.914673,329.894592,False
54147.938342399997,True,563.914673,329.894592,False
54147.986163199996,True,563.914673,329.894592,False
54147.986163199996,True,563.914673,302.215485,False
54147.986163199996,True,573.642883,302.215485,False
54147.986163199996,True,573.642883,302.215485,False
54148.018137599996,True,573.642883,302.215485,False
54148.018137599996,True,573.642883,279.258911,False
54148.018137599996,True,579.295288,279.258911,False
54148.018137599996,True,579.295288,279.258911,False
54148.050278399998,True,579.295288,279.258911,False
54148.050278399998,True,579.295288,254.561111,False
