Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt
0.0,,786.852,829.762,0.0,-5.623911612924595,0.0848392254691126,120.057799,1.43957057,0.05453376238479405,-0.5173684607073077,-1.7170891828786223
0.1002270000000038,,787.57,824.503,0.1002270000000038,-11.97378098591926,-0.1155542903163002,120.158026,1.483019428,0.04689487918534224,-6.746531394289619,-0.4173288330626998
0.2004610000000042,,788.278,815.377,0.2004610000000042,-19.416621673743894,-0.3504405415527557,120.25826,1.39827546,0.03437746581789664,-14.192237306958791,-0.7254947240659562
0.3006929999999954,,787.066,808.662,0.3006929999999954,-26.2099157032208,-0.5648279555868986,120.358492,1.554547216,0.027438613788424354,-21.09394926625825,-1.9258468129049529
0.4009339999999923,,786.762,805.088,0.4009339999999923,-30.391643605483843,-0.6967977816051063,120.458733,1.176920587,0.023292939923382196,-25.20357606937807,-1.302559129151186
0.5011789999999934,,790.193,802.881,0.5011789999999934,-32.54668566788709,-0.764808071295013,120.558978,0.540672055,0.016056836747478133,-27.06507860730116,2.101316717073699
0.6014249999999919,,794.764,801.511,0.6014249999999919,-33.90526321118436,-0.8076829895612534,120.659224,0.30311297,0.008489312550643911,-28.28436181698492,5.206395347738149
0.7016799999999961,,793.286,802.085,0.7016799999999961,-33.73679281140861,-0.802366285589292,120.759479,0.0,0.011091838252534512,-28.21871014317459,4.766793513280163
0.8019329999999911,,790.505,803.44,0.8019329999999911,-30.75283679914473,-0.7081965631711171,120.859732,2.878802418,0.016362957856054117,-25.312137131111434,2.084926228177661
0.9021960000000036,,788.615,808.656,0.9021960000000036,-26.64862025090971,-0.5786728934176385,120.959995,0.0,0.025412907438991068,-21.18246573464942,0.7268067138792
1.0024619999999942,,790.668,810.437,1.0024619999999942,-25.7076882343007,-0.5489783180102688,121.060261,0.0,0.025002908932699953,-20.19789573123576,1.0227787353976787
1.1027320000000032,,789.06,804.25,1.1027320000000032,-29.83363709550337,-0.6791878309434914,121.160531,1.513662442,0.019250754061795116,-24.326881428599847,0.4819257077399684
1.2030049999999903,,786.656,798.268,1.2030049999999903,-36.619050827566,-0.8933265531681623,121.260804,3.058823158,0.014761217101248933,-31.222333075093896,-1.398174839924251
1.3032910000000015,,786.624,791.148,1.3032910000000015,-43.27354676674875,-1.1033336822445332,121.36109,1.439443546,0.005751159384915793,-37.99054528906801,-2.422813326870384
1.4035689999999903,,786.858,786.683,1.4035689999999903,-49.168816627568205,-1.289380636050804,121.461368,0.0,-0.00022240353405564224,-43.787600532633846,-1.5645639752261054
1.503857999999994,,788.229,779.899,1.503857999999994,-53.97271987004618,-1.440985496514115,121.561657,1.513706384,-0.010567994833988651,-48.38815738903615,-0.5458640304373167
1.6041510000000017,,787.906,777.019,1.6041510000000017,-57.09714053168175,-1.5395880982999928,121.66195,0.0,-0.013817638144651702,-51.52754723213512,-1.025490651076381
1.7044499999999942,,786.031,776.74,1.7044499999999942,-59.193139372071336,-1.6057350616523631,121.762249,0.0,-0.011820144498117684,-53.77871903376232,-2.266149324700492
1.804749000000001,,786.033,773.412,1.804749000000001,-60.739571976595975,-1.6545384382798949,121.862548,1.529746221,-0.01605657777726887,-55.32958815065548,-2.708326641553029
1.9050529999999952,,786.01,772.899,1.9050529999999952,-60.41828598074886,-1.644399075326345,121.962852,0.0,-0.016680449358150648,-54.91296374011779,-2.40940513817738
2.0053649999999976,,787.459,777.549,2.0053649999999976,-58.00241266682343,-1.5681572948058502,122.063164,4.474149526,-0.01258478219183471,-52.43744638342696,-2.1798481554474303
2.105677,,786.599,777.707,2.105677,-56.15017279992523,-1.50970304367051,122.163476,1.651782306,-0.011304362197256864,-50.50928168826204,-1.423606701999791
2.2059969999999964,,788.573,778.994,2.2059969999999964,-56.35699502292529,-1.5162300806810352,122.263796,1.560671767,-0.012147258402202397,-50.5909392353505,0.7636694040689209
2.306316999999993,,793.899,778.014,2.306316999999993,-55.87369222902303,-1.5009776809276032,122.364116,1.554912981,-0.020008842434616987,-50.02740223398175,3.120817917455838
2.4066469999999924,,790.316,782.004,2.4066469999999924,-51.557411121142174,-1.3647615329222658,122.464446,0.0,-0.01051731206251678,-45.73569115836319,3.419349570851556
2.506979000000001,,791.201,791.597,2.506979000000001,-44.613834944781416,-1.1456314122267997,122.564778,2.120213002,0.0005005049285832022,-38.77057790819515,1.768294862847637
2.607311999999993,,789.904,794.985,2.607311999999993,-38.64464238441301,-0.9572515553655516,122.665111,3.232096195,0.006432427231663616,-32.70558224117334,0.634864210868771
2.707652999999993,,788.855,797.793,2.707652999999993,-35.29697190040098,-0.8516034831649982,122.765452,1.529363785,0.011330345881055439,-29.38105120975345,1.4465336945310066
2.8079999999999927,,792.01,802.469,2.8079999999999927,-33.98114152497882,-0.8100776092266291,122.865799,0.303030303,0.013205641342912413,-28.07095810821217,2.721060784455005
2.908348000000004,,792.71,799.766,2.908348000000004,-32.957070414310564,-0.7777592734898576,122.966147,0.302133059,0.008901111377426708,-26.92026064871757,2.68298780190488
3.008701000000002,,789.327,804.329,3.008701000000002,-29.929119153594463,-0.6822011189642933,123.0665,1.513616574,0.019006064660147128,-23.90857676979444,2.4567873434134126
3.1090619999999944,,793.517,811.33,3.1090619999999944,-23.72542673564802,-0.4864207553916644,123.166861,0.303407264,0.022448164311539624,-17.72165951096082,4.264678006828477
3.209423000000001,,797.039,818.775,3.209423000000001,-15.22270597749234,-0.218086084805385,123.267222,1.48680402,0.027270936553920187,-8.921594531642228,7.496299236787422
3.3097920000000016,,797.693,825.785,3.3097920000000016,-7.304818577376219,0.0317920151206281,123.367591,1.439231888,0.03521655574262277,-0.7440066504888754,9.471822192676395
3.4101599999999905,,797.593,832.544,3.4101599999999905,-4.171600045657101,0.130672266101144,123.467959,1.512562396,0.04382059521585573,2.32927649044444,9.231301582856116
3.510537,,797.929,825.586,3.510537,-7.485758743634711,0.0260817817388923,123.568336,0.0,0.03466097860837247,-1.0950662430578644,8.23727782180488
3.610918999999996,,796.147,820.316,3.610918999999996,-13.715685304966394,-0.1705264968533659,123.668718,1.439485885,0.030357459112450316,-7.323447481082844,8.075180145662175
3.7112999999999934,,797.689,815.417,3.7112999999999934,-18.666483871208385,-0.3267671803001697,123.769099,0.291800409,0.022224200158207103,-12.202860266531152,8.868373751620558
3.8116859999999946,,798.937,812.026,3.8116859999999946,-22.512910587997737,-0.4481553424356758,123.869485,1.483019428,0.016383018936411683,-15.925791856100632,9.678220644690128
3.912077999999994,,798.37,807.322,3.912077999999994,-27.40864981431504,-0.602658425617621,123.969877,0.0,0.011212846174079685,-20.73701523956677,9.865489380937756
4.012475999999992,,798.246,799.999,4.012475999999992,-33.03846867571202,-0.7803280954329403,124.070275,1.437752023,0.002196064872232423,-26.41005369381198,9.652129469310026
4.112878999999992,,798.474,796.706,4.112878999999992,-37.64517206315516,-0.9257095881477948,124.170678,0.303094596,-0.00221422363157727,-31.087316892101526,9.365261532669876
4.2132859999999965,,797.882,793.14,4.2132859999999965,-41.197279686366656,-1.03780942725485,124.271085,0.0,-0.005943234713905016,-34.58822875863846,8.914001273768086
4.313696999999991,,796.396,789.085,4.313696999999991,-44.648504970804666,-1.1467255525939573,124.371496,1.48315426,-0.009180106379238372,-37.96226060970104,8.232991429322434
4.414109999999994,,797.15,786.003,4.414109999999994,-47.62819342582152,-1.240760596525015,124.471909,0.303039486,-0.013983566455497629,-40.9959043007923,7.624929735581228
4.514533,,796.161,784.878,4.514533,-48.82157060089919,-1.2784220087091678,124.572332,1.482974489,-0.014171756717548212,-42.23402340296516,7.489591811654449
4.614953,,796.163,787.302,4.614953,-47.35165645335599,-1.2320334538230404,124.672752,0.294811321,-0.011129630490238795,-40.68661272329639,7.835375502854474
4.715381999999991,,797.544,788.449,4.715381999999991,-43.07316826696881,-1.09701000065362,124.773181,2.186335079,-0.01140375954179334,-36.34960486279253,8.213583088793367
4.815817999999993,,797.715,800.602,4.815817999999993,-36.46673598370056,-0.8885196972667934,124.873617,0.294820012,0.003619087017293073,-29.710547546356203,8.508759881429235
4.915892999999997,,797.23,801.283,4.915892999999997,-28.63478334347159,-0.6413535852023258,124.973692,1.509545499,0.005083852840460089,-21.824111034159912,9.312832417985655
5.015970999999993,,799.902,814.563,5.015970999999993,-21.66828674931761,-0.4215001263033385,125.07377,0.302910974,0.01832849524066691,-14.792080241732789,10.768739520975624
5.116050999999999,,801.769,815.265,5.116050999999999,-18.025195642168445,-0.3065289682519574,125.17385,0.294100347,0.01683277851850094,-10.970961865290818,11.96759607843208
5.216135999999992,,799.86,814.611,5.216135999999992,-18.24055740451243,-0.3133255018791524,125.273935,0.0,0.018441977346035525,-11.068787499066374,12.198362975861448
5.316226,,800.733,813.913,5.316226,-20.29401375457069,-0.3781298802574103,125.374025,0.285730613,0.016459918599583213,-13.296368982009962,11.603168691423033
5.416324000000003,,800.072,813.154,5.416324000000003,-20.961506116632087,-0.399195060237689,125.474123,0.3125,0.016351028407443322,-14.099665618119417,10.475426115621826
5.516418999999999,,797.404,815.028,5.516418999999999,-17.345304631196214,-0.2850725032388246,125.574218,1.513662442,0.022101720081665034,-10.395360117662923,9.167972001342164
5.616523000000001,,797.048,822.314,5.616523000000001,-10.115916547986956,-0.0569225351256636,125.674322,3.026316111,0.03169947104816769,-3.1351902267378056,8.197237240471626
5.716627000000003,,796.558,831.256,5.716627000000003,-4.693009516589905,0.1142172698002107,125.774426,1.469575186,0.04355991654091727,2.282298075826419,7.541854074032139
5.816734999999994,,796.334,825.743,5.816734999999994,-5.437262104079998,0.0907296381846972,125.874534,1.510093131,0.03693048394266741,1.5657865345904838,6.660664329523412
5.916848999999999,,792.589,822.243,5.916848999999999,-10.989853441222492,-0.0845028326597933,125.974648,1.47974605,0.03741409482089708,-4.147176290986272,5.348109886048645
6.016964999999999,,794.197,815.241,6.016964999999999,-17.89924172689246,-0.3025540285443097,126.074764,1.503004771,0.02649720409419827,-11.23806164802618,3.71247520263224
6.117087999999995,,790.131,808.037,6.117087999999995,-24.878515193837337,-0.5228107087237536,126.174887,0.303692906,0.022662064898099257,-18.11970149841585,1.860623952196239
6.217215999999993,,788.994,800.149,6.217215999999993,-31.98808956627829,-0.7471795138979935,126.275015,0.313322471,0.014138257071663374,-25.148722743484733,0.239490720380693
6.317345000000003,,788.74,793.917,6.317345000000003,-38.8367511611131,-0.9633142553857904,126.375144,0.606097339,0.006563633136394783,-32.167319180587526,-0.5950220961151769
6.417474999999996,,787.787,789.306,6.417474999999996,-44.00291932674961,-1.1263517197867838,126.475274,1.483019428,0.0019281861721506008,-37.43800426314303,-0.8778875848224654
6.517611000000002,,787.399,785.132,6.517611000000002,-45.67831678887892,-1.1792250574969914,126.57541,0.0,-0.002879099414655153,-39.03386734815378,-1.4250980265964834
6.617746999999994,,787.271,788.698,6.617746999999994,-44.35960682872687,-1.137608307656438,126.675546,0.302947681,0.0018125905818962226,-37.66465865951618,-2.324814428991458
6.717891999999992,,785.47,788.976,6.717891999999992,-43.766616249527495,-1.1188943058379486,126.775691,0.0,0.0044635695825429,-37.05171979577574,-2.721453624424369
6.818043000000003,,786.754,784.93,6.818043000000003,-46.80718077442429,-1.2148505183716745,126.875842,0.302966038,-0.002318386687579687,-40.05937694369421,-2.438263024927969
6.918191999999991,,786.26,779.865,6.918191999999991,-52.35375151175333,-1.3898929870140906,126.975991,0.302398016,-0.008133441864014426,-45.66700402094639,-2.8066078603775813
7.018348000000003,,784.395,774.358,7.018348000000003,-57.58748487807403,-1.555062720177562,127.076147,0.909338911,-0.012795849030144295,-51.0163253340639,-4.543258773896966
7.118504999999999,,783.722,770.314,7.118504999999999,-61.445107838551166,-1.6768042210204324,127.176304,0.293375579,-0.017108107211485726,-54.85021819592546,-5.732044714230911
7.218666999999996,,783.536,768.31,7.218666999999996,-64.40359723166594,-1.7701702504731804,127.276466,1.469186169,-0.019432419186865696,-57.6017078350048,-4.140388026253756
7.318832999999998,,788.931,764.626,7.318832999999998,-66.43025054177352,-1.8341287602053369,127.376632,1.482659995,-0.030807510415993368,-59.47367347179993,-1.03577349662317
7.41901,,789.225,765.981,7.41901,-66.71213220506985,-1.8430245743119429,127.476809,2.965409829,-0.029451677278342712,-59.80767802175143,0.1106413987151815
7.519178999999994,,787.496,767.384,7.519178999999994,-64.72239438956534,-1.7802310689784482,127.576978,0.303039486,-0.025539177341853122,-57.85342888729654,-1.4043870813916055
7.619361999999995,,785.047,770.428,7.619361999999995,-60.82770718936843,-1.6573198695369031,127.677161,5.933516138,-0.018621814999611522,-53.87578914776227,-2.990501133340487
7.719543999999999,,786.897,774.799,7.719543999999999,-56.82349039177342,-1.530952060232089,127.777343,0.0,-0.015374312012881062,-49.88743002992392,-3.2387532337378246
7.819728999999995,,785.218,777.806,7.819728999999995,-55.200118853684216,-1.4797205921758811,127.877528,0.0,-0.00943941682437224,-48.34352068386877,-3.585068909668262
7.919916999999998,,783.337,774.204,7.919916999999998,-56.34845583905323,-1.5159605952825894,127.977716,2.893958158,-0.011659094361686016,-49.476715834404914,-5.167253692763159
8.02010700000001,,782.73,772.877,8.02010700000001,-58.35320746832185,-1.5792279168080094,128.077906,2.893617712,-0.012587993305482178,-51.52847057256047,-6.876962139692903
8.120308000000009,,781.426,771.436,8.120308000000009,-60.36782012311902,-1.642806439313929,128.178107,3.058631987,-0.012784319948402035,-53.64333755211178,-7.11732794934224
8.220509000000007,,783.539,769.23,8.220509000000007,-62.9545106215342,-1.7244389852416695,128.278308,1.513662442,-0.01826201376064238,-56.07814556686191,-5.712964723773353
8.320713999999995,,785.65,764.923,8.320713999999995,-65.39571964148709,-1.8014803272818616,128.378513,1.525502357,-0.026381976707185104,-58.26655979008594,-3.7696638555158906
