time,zscore,fluorescence,isobestic,ToneStart,PelletGrab
0.0,11.159798663276462,244.595,257.94,0,0
0.09999899999999999,10.215438531831516,244.28,257.444,0,0
0.2,9.270505441422689,243.967,257.045,0,0
0.349995,11.280696511183512,244.274,244.274,0,0
0.450001,11.10508028392048,244.202,244.202,0,0
0.5000020000000001,9.200247696552802,243.876,256.203,0,0
0.6,7.402027894601715,243.311,256.125,0,0
0.749998,7.244418982549289,242.951,242.951,0,0
0.85,6.485187750535152,242.698,242.698,0,0
0.899999,4.792414127959888,242.466,256.052,0,0
1.049997,5.046613906138938,242.217,242.217,0,0
1.0999949999999998,5.008100548170152,242.495,255.909,0,0
1.200002,5.391053389711336,242.587,255.554,0,0
1.3499949999999998,6.7784787635396295,242.704,242.704,0,0
1.4500009999999999,6.681345545714282,242.657,242.657,0,0
1.499999,5.936307449920863,242.692,255.041,0,0
1.6,6.080725050774592,242.72,255.064,0,0
1.699995,4.770430432583846,242.31,255.266,0,0
1.800001,4.1279403587849774,242.096,255.149,0,0
1.8999970000000002,5.098388484039283,242.371,254.982,0,0
1.999998,4.170644663561136,242.071,254.89,0,0
2.15,5.454966955446816,242.16,242.16,0,0
2.249997,4.554521085632675,241.864,241.864,0,0
2.350002,3.8503005756968633,241.629,241.629,0,0
2.3999960000000002,2.2071591519124896,241.409,254.821,0,0
2.549997,5.490505885114745,242.106,242.106,0,0
2.6500019999999997,5.954531384774747,242.234,242.234,0,0
2.6999969999999998,4.643625805640837,242.097,254.598,0,0
2.849999,4.5218388177623625,241.757,241.757,0,0
2.9499989999999996,4.128809974024412,241.619,241.619,0,0
2.999997,3.175630111329403,241.604,254.591,0,0
3.0999969999999997,3.492199745813634,241.686,254.652,0,0
3.249996,6.661126354788586,242.358,242.358,0,0
3.299995,5.151565143544981,242.152,254.317,0,0
3.399995,3.1115012913416016,241.516,254.277,0,0
3.549996,2.6747481457258053,241.073,241.073,0,0
3.6499960000000002,2.715111698623909,241.07,241.07,0,0
3.750002,1.9213477376799308,240.808,240.808,0,0
3.799998,0.2258910203496833,240.572,253.977,0,0
3.9,-0.3726185590467859,240.377,254.064,0,0
4.049999,-0.1583696161798073,240.116,240.116,0,0
4.099995,-0.5910013805545385,240.279,253.986,0,0
4.249998,0.7833023983134283,240.378,240.378,0,0
4.349997,2.422687478936405,240.872,240.872,0,0
4.399996,4.4882560483625005,241.781,254.142,0,0
4.549997,6.930922045156183,242.242,242.242,0,0
4.5999989999999995,4.631883088145956,241.794,254.086,0,0
4.699999,3.191861400520061,241.335,253.77,0,0
4.85,3.124314786276751,241.015,241.015,0,0
4.950001,3.072211674232291,240.984,240.984,0,0
5.0,1.8201729853797133,240.871,253.6,0,0
5.149997999999999,1.6408940137347958,240.51,240.51,0,0
5.25,1.5077769191802175,240.454,240.454,0,0
5.299995,0.7163722784387391,240.496,253.758,0,0
5.4000010000000005,2.0713515680399905,240.89,253.602,0,0
5.499998,1.586395990303416,240.728,253.581,0,0
5.649999,2.7477521414408823,240.781,240.781,0,0
5.699997000000001,2.125356241992215,240.863,253.559,0,0
5.799997,1.2557054466941424,240.587,253.663,0,0
5.899997999999999,0.8509997173807132,240.451,253.707,0,0
6.000001,-0.3559339249724286,240.072,253.782,0,0
6.100001,0.3844939439944825,240.28,253.642,0,0
6.1999960000000005,0.2255182075831711,240.216,253.557,0,0
6.350002000000001,0.885586929428754,240.103,240.103,0,0
6.4000010000000005,0.1206735667749223,240.152,253.346,0,0
6.549999,2.6372442233250912,240.619,240.619,0,0
6.649997999999999,2.962228771401826,240.706,240.706,0,0
6.749999,2.833048728729955,240.652,240.652,0,0
6.799999,2.271433320999496,240.751,253.35,0,0
6.899995,2.625925953461668,240.846,253.387,0,0
7.0,1.9397729186516268,240.627,253.521,0,0
7.149997,4.964673767135873,241.259,241.259,0,0
7.2499970000000005,4.38068685561672,241.064,241.064,0,0
7.3,2.3191820536396066,240.704,253.604,0,0
7.400002000000001,1.7171096185605104,240.511,253.75,0,0
7.55,1.6135144067649003,240.164,240.164,0,0
7.600001,0.6670178404844206,240.162,253.585,0,0
7.7,-0.3045162705392194,239.852,253.506,0,0
7.799995,-0.3894983598669548,239.811,253.409,0,0
7.899997,-0.0487534689807408,239.903,253.478,0,0
7.999999,0.8859081053204131,240.17,253.295,0,0
8.099999,0.4516370378102949,240.022,253.151,0,0
8.250001000000001,1.504125777035352,240.037,240.037,0,0
8.300002000000001,0.778078332261261,240.095,253.13,0,0
8.399999,0.9843968847450848,240.144,253.089,0,0
8.549998,2.283824788275423,240.24,240.24,0,0
8.599999,0.7102952602629105,240.034,253.03,0,0
8.700001,0.1249810372408988,239.842,252.96,0,0
8.799997,0.0348062479552062,239.803,253.006,0,0
8.95,1.2198014337822851,239.858,239.858,0,0
9.049998,0.7650574006708347,239.704,239.704,0,0
9.149999,0.7738286578944655,239.694,239.694,0,0
9.250002,1.0690219716490774,239.773,239.773,0,0
9.349995000000002,0.9004011149911765,239.708,239.708,0,0
9.4,-0.8161052206976961,239.473,253.153,0,0
9.55,0.3985130586244911,239.527,239.527,0,0
9.599997,1.364218802800258,240.111,253.159,0,0
9.699999,2.59994730918025,240.468,252.873,0,0
9.800001,3.0403725980083567,240.593,253.027,0,0
9.899998,4.256309289520169,240.953,253.151,0,0
10.050001,4.6617289242283,240.789,240.789,0,0
10.150001,3.664441751755037,240.467,240.467,0,0
10.199997,2.724077198501845,240.452,253.178,0,0
10.299995000000001,2.9281805076886918,240.499,253.037,0,0
10.449997,3.1317130495707466,240.265,240.265,0,0
10.550002000000001,3.914453907440324,240.496,240.496,0,0
10.6,4.037905661751633,240.803,253.148,0,0
10.749998,4.610141804327478,240.688,240.688,0,0
10.799999,4.330396796816039,240.87,253.223,0,0
10.900001,6.310226920167562,241.456,253.048,0,0
11.049995000000001,8.579500672553474,241.885,241.885,0,0
11.099995000000002,8.827324650715124,242.196,252.98,0,0
11.199995999999999,9.393866428087769,242.358,253.046,0,0
11.350002,10.68975190849322,242.505,242.505,0,0
11.399996999999999,10.772218734134531,242.749,252.827,0,0
11.55,11.618285460341705,242.77,242.77,0,0
11.599999,8.88128949662781,242.156,253.025,0,0
11.750001000000001,9.142866257451695,241.978,241.978,0,0
11.849995000000002,6.774774823189548,241.231,241.231,0,0
11.949995999999999,5.137464777766685,240.711,240.711,0,0
12.049995000000001,4.894228431013518,240.624,240.624,0,0
12.1,3.85685765494666,240.571,252.925,0,0
12.249995,4.114349426015824,240.359,240.359,0,0
12.299986,2.25855400231017,240.071,253.285,0,0
12.449995999999999,2.245624138173335,239.756,239.756,0,0
12.550001,1.7634596205747284,239.595,239.595,0,0
12.599995999999999,0.8841295695113648,239.619,253.223,0,0
12.750001000000001,1.7357211878141856,239.564,239.564,0,0
12.850001,2.1869301776355,239.693,239.693,0,0
12.949995999999999,2.512433155150838,239.783,239.783,0,0
13.05,2.902208476892425,239.893,239.893,0,0
13.149996,3.069681303994739,239.934,239.934,0,0
13.199995999999999,2.542859192285482,240.052,252.955,0,0
13.349998,3.790634008987436,240.136,240.136,0,0
13.399995,2.280246863833181,239.952,253.009,0,0
13.549995000000001,5.457723295704602,240.632,240.632,0,0
13.649996999999999,6.329719064925459,240.892,240.892,0,0
13.699999,3.732524044640521,240.358,252.852,0,0
13.849998,4.344714262808126,240.254,240.254,0,0
13.949997999999999,4.272910643597436,240.221,240.221,0,0
13.999996,2.8048753570137426,240.048,253.003,0,0
14.149998,2.992315196003373,239.802,239.802,0,0
14.249998999999999,3.023178192137494,239.801,239.801,0,0
14.350001,3.144075776457706,239.828,239.828,0,0
14.400001,2.6441196867591685,239.956,252.923,0,0
14.499996999999999,1.9945313434778105,239.752,253.089,0,0
14.650001,2.3050217984526498,239.536,239.536,0,0
14.699995000000001,1.8502343269911308,239.681,252.779,0,0
14.799999,1.9861686111660264,239.717,253.002,0,0
14.899999,2.7393342361479758,239.929,252.694,0,0
14.999995,2.843059457241547,239.951,252.72,0,0
15.149995,4.2872112500959565,240.1,240.1,0,0
15.200001,3.78101574727326,240.218,252.816,0,0
15.299998,3.198606209425399,240.031,252.812,0,0
15.399995,2.4647446779240925,239.797,252.761,0,0
15.55,2.676069078155562,239.559,239.559,0,0
15.649998,2.6988189915813217,239.556,239.556,0,0
15.699995999999999,1.1893654895019603,239.381,252.81,0,0
15.849997,2.657035056851057,239.523,239.523,0,0
15.899996999999999,1.4897136034604757,239.452,252.778,0,0
15.99999,2.682533983832881,239.809,252.977,0,0
16.149984,3.709180192115473,239.82,239.82,0,0
16.199975000000002,3.6211272752726056,240.068,252.664,0,0
16.34997,3.698444611506348,239.797,239.797,0,0
16.399957999999998,1.839074174256804,239.508,252.692,0,0
16.549955999999998,2.573178230550223,239.428,239.428,0,0
16.649945,2.88457239809505,239.515,239.515,0,0
16.699938999999997,2.0893866162665997,239.556,252.715,0,0
