time,zscore,fluorescence,isobestic,ToneStart,PelletGrab
0.0,12.262470979699918,360.668,378.834,0,0
0.100005,13.692522464346332,361.626,376.962,0,0
0.200003,13.548063618988701,360.217,375.025,0,0
0.3,12.465520079854043,357.726,373.581,0,0
0.400004,11.29595096611979,355.399,372.611,0,0
0.500004,11.118442932921136,354.185,371.069,0,0
0.600001,10.641449568387726,352.3,369.157,0,0
0.7,10.068797308692622,351.078,368.548,0,0
0.800001,9.676397464243264,349.681,367.224,0,0
0.900002,9.16422526378737,348.599,366.697,0,0
0.999999,8.581887985454726,347.438,366.21,0,0
1.100001,8.032375660671033,345.844,364.943,0,0
1.2000050000000002,7.335608233231289,344.696,364.751,0,0
1.300006,6.984023297824593,344.46,365.21,0,0
1.4000029999999999,7.975738766892999,344.998,363.707,0,0
1.500005,7.882360806054391,344.588,363.266,0,0
1.6,7.237766755267553,343.435,362.941,0,0
1.7000050000000002,8.467048771822965,344.763,362.149,0,0
1.800004,10.450873556135859,347.716,362.183,0,0
1.900006,10.984974517226213,348.158,361.62,0,0
2.000004,10.787387631671512,348.086,361.976,0,0
2.100002,10.237796618776576,347.216,361.882,0,0
2.2,8.695021688026856,345.319,362.502,0,0
2.3000010000000004,8.87802170746263,345.152,361.793,0,0
2.400005,9.389183944913233,345.749,361.536,0,0
2.5,8.89825095143228,345.041,361.564,0,0
2.6,8.4641722199716,343.846,360.667,0,0
2.700003,8.231924015742917,343.132,360.066,0,0
2.800004,8.09114611466904,342.668,359.651,0,0
2.900004,8.772477627210584,343.706,359.701,0,0
3.0000050000000003,8.691046849667336,343.718,359.915,0,0
3.100005,8.690567273544051,343.378,359.365,0,0
3.200003,9.241823778514195,343.733,358.62,0,0
3.3000059999999998,9.006004200952532,343.544,358.878,0,0
3.400005,8.875387528170696,343.237,358.693,0,0
3.500002,8.996771633540508,343.145,358.253,0,0
3.6000010000000002,8.383665556182015,342.212,358.209,0,0
3.7000059999999997,8.23129560183676,341.871,358.021,0,0
3.8000059999999998,8.000176822414168,341.755,358.386,0,0
3.9,9.031852567774473,343.12,358.127,0,0
4.0,9.993763908211106,344.414,357.92,0,0
4.100001,12.172368024947337,347.874,358.309,0,0
4.200005,13.281167976379768,349.532,358.34,0,0
4.300002,13.77886137559936,350.398,358.551,0,0
4.400004,14.292075481219333,350.89,358.119,0,0
4.500001,15.031421405252376,351.902,357.988,0,0
4.600002000000001,14.651770594363356,351.164,357.701,0,0
4.7,13.215108635933007,349.188,357.939,0,0
4.8000039999999995,12.759138695930377,348.294,357.582,0,0
4.900005,11.435805639124627,346.062,357.134,0,0
5.000004,10.703387536580003,345.228,357.536,0,0
5.100001,9.920795209477681,343.926,357.3,0,0
5.2000020000000005,13.02888622287084,347.675,355.932,0,0
