Time,Events,CH1-410,CH1-470
0,,1069.113,985.808
99.995,,1068.056,978.136
199.998,,1061.331,968.229
300,,1054.347,960.48
399.998,,1051.957,956.69
499.999,,1052.381,951.603
599.995,,1046.901,944.516
699.995,,1046.391,941.558
799.994,,1046.082,942.243
899.998,,1044.63,944.11
999.994,,1040.614,940.135
1099.997,,1040.387,938.146
1199.994,,1041.641,938.848
1299.996,,1040.424,937.891
1399.997,,1039.353,939.518
1499.997,,1038.121,939.858
1600,,1036.829,944.226
1699.995,,1037.128,943.03
1799.995,,1037.576,937.727
1899.998,,1036.282,937.605
2000,,1035.116,938.036
2099.999,,1034.795,947.807
2199.997,,1032.169,947.694
2299.998,,1035.73,943.497
2399.999,,1033.21,943.239
2499.999,,1036.02,938.825
2599.999,,1033.751,935.653
2700,,1035.388,930.111
2799.994,,1034.538,929.593
2899.996,,1033.149,931.366
2999.996,,1033.283,939.057
3099.997,,1034.514,957.571
3199.997,,1033.127,974.813
3299.996,,1035.281,987.392
3400.001,,1031.165,994.754
3499.997,,1035.453,993.068
3599.997,,1037.232,1003.284
3700,,1037.436,999.16
3799.997,,1033.919,1003.205
3899.998,,1032.091,1004.561
3999.997,,1033.413,997.883
4099.996,,1034.47,989.315
4199.997,,1033.693,985.299
4299.995,,1035.163,979.028
4399.996,,1033.525,968.21
4500.001,,1030.24,961.841
4599.998,,1028.945,965.133
4699.999,,1028.479,988.622
4799.994,,1027.623,996.838
4899.994,,1030.557,998.323
4999.998,,1031.305,1031.371
5099.996,,1031.357,1034.929
5199.999,,1027.457,1016.779
5299.996,,1029.463,1009.069
5400,,1030.662,1013.37
5499.998,,1033.394,1007.737
5599.995,,1033.875,997.091
5700.001,,1033.167,995.039
5799.995,,1032.851,992.997
5899.995,,1032.203,984.651
5999.995,,1031.599,973.963
6099.999,,1030.862,966.071
6199.996,,1029.935,955.206
6299.999,,1031.248,948.178
6399.997,,1032.75,941.163
6499.998,,1031.069,935.176
6599.998,,1032.229,931.686
6700,,1033.431,929.924
6800.001,,1031.475,925.557
6899.994,,1031.984,923.829
7000,,1033.391,923.102
7100,,1033.022,922.717
7199.994,,1033.956,926.441
7299.996,,1032.822,934.826
7399.994,,1031.216,934.276
7499.998,,1030.736,933.264
7599.994,,1030.505,927.197
7699.994,,1029.616,921.896
7800,,1028.162,918.203
7899.999,,1031.95,915.118
7999.997,,1032.665,914.784
8100,,1032.51,914.342
8199.996,,1032.605,918.599
8299.994,,1030.767,919.903
8399.996,,1029.428,918.994
8499.998,,1029.066,917.161
8599.998,,1027.021,916.843
8699.997,,1027.423,919.667
8799.996,,1027.338,921.838
8900.001,,1028.117,922.977
8999.995,,1027.572,921.93
9099.995,,1027.728,925.904
9199.994,,1028.973,925.496
9299.997,,1028.652,922.682
9399.999,,1028.391,919.855
9500,,1028.273,918.983
9599.995,,1029.134,923.284
9700,,1026.433,920.39
9799.996,,1028.835,918.425
9899.995,,1027.704,915.843
9999.999,,1030.816,915.968
10099.994,,1029.571,914.509
10199.999,,1028.415,912.039
10299.996,,1032.029,912.084
10399.995,,1031.508,912.514
10499.995,,1030.621,912.709
10599.994,,1029.208,908.991
10699.994,,1024.301,907.363
10799.997,,1024.806,904.607
10899.994,,1024.553,906.382
10999.995,,1026.243,910.533
11099.996,,1029.206,912.804
11199.999,,1028.834,923.936
11299.998,,1024.693,970.393
11400,,1025.192,980.046
11500,,1024.558,975.995
11599.999,,1026.052,973.952
11699.994,,1025.26,966.241
11799.998,,1024.693,960.959
11899.994,,1025.879,953.789
11999.998,,1024.936,946.974
12099.994,,1025.123,945.392
12199.999,,1024.238,943.873
12299.997,,1023.553,942.931
12399.998,,1023.314,942.201
12499.999,,1025.925,938.403
12599.997,,1026.798,933.875
12699.996,,1025.767,931.731
12799.994,,1025.897,930.128
12900,,1026.186,926.827
12999.998,,1025.547,923.246
13099.996,,1025.964,919.709
13199.998,,1022.849,917.974
13299.996,,1021.992,918.776
13399.999,,1021.969,925.234
13499.994,,1021.456,946.208
13599.996,,1020.316,950.361
13700,,1020.728,964.785
13800,,1022.571,969.899
13899.996,,1022.544,965.182
13999.997,,1023.201,966.732
14099.996,,1022.62,974.062
14199.995,,1021.396,965.956
14299.995,,1023.514,957.531
14399.997,,1022.985,947.548
14499.998,,1022.715,941.579
14599.995,,1023.66,935.989
14699.996,,1024.242,931.868
14799.994,,1020.809,925.193
14900,,1021.329,922.196
14999.994,,1022.405,919.563
15099.996,,1022.564,919.806
15199.999,,1023.124,923.688
15299.999,,1022.474,930.468
15399.996,,1023.733,928.893
15499.997,,1023.855,925.353
15599.999,,1022.916,921.851
15699.995,,1022.416,918.816
15799.998,,1023.362,914.98
15900.001,,1022.879,911.616
15999.994,,1021.238,908.688
16099.989,,1021.52,909.418
16199.98,,1021.517,921.337
16299.977,,1022.872,937.654
16399.973,,1022.624,944.509
16499.966,,1022.269,940.376
16599.964,,1022.105,934.781
16699.952,,1021.164,929.537
16799.952,,1020.412,924.225
16899.941,,1021.461,920.158
16999.939,,1022.618,918.187
17099.929,,1024.532,918.262
17199.926,,1025.639,916.507
17299.923,,1024.335,917.02
17399.917,,1026.184,933.606
17499.907,,1027.017,944.82
17599.905,,1024.896,956.3
17699.897,,1022.72,983.998
17799.886,,1021.748,976.608
17899.883,,1023.608,966.517
17999.878,,1025.616,964.869
18099.874,,1022.472,955.949
18199.865,,1020.868,945.335
18299.855,,1019.906,939.618
18399.852,,1022.78,939.338
18499.845,,1022.005,949.864
18599.838,,1021.98,992.685
18699.827,,1020.989,998.212
18799.822,,1020.893,983.855
18899.817,,1020.216,973.888
18999.812,,1020.742,961.998
19099.803,,1021.212,959.968
19199.794,,1021.082,958.313
19299.786,,1021.389,950.299
19399.782,,1022.246,944.508
19499.776,,1020.793,936.453
19599.765,,1021.186,930.126
19699.756,,1020.21,925.345
19799.751,,1020.494,921.203
19899.741,,1021.809,917.376
19999.734,,1020.757,913.842
20099.727,,1022.042,910.097
20199.723,,1021.742,908.206
20299.715,,1023.037,906.06
20399.707,,1022.812,908.64
20499.699,,1022.863,907.628
20599.685,,1020.708,906.014
20699.684,,1020.538,917.008
20799.67,,1019.173,955.76
20899.662,,1018.814,962.849
20999.653,,1019.73,962.089
21099.651,,1018.756,955.207
21199.637,,1020.333,948.63
21299.634,,1021.249,942.483
21399.622,,1022.572,934.213
21499.613,,1019.519,926.727
21599.605,,1017.481,920.967
21699.597,,1018.587,916.906
21799.584,,1018.313,914.646
21899.581,,1019.071,922.437
21999.567,,1020.098,928.448
22099.564,,1019.165,937.596
22199.549,,1019.599,937.009
22299.54,,1019.806,941.123
22399.531,,1020.301,938.795
22499.521,,1019.932,935.411
22599.518,,1019.898,949.868
22699.507,,1020.216,984.779
22799.499,,1016.631,983.068
22899.488,,1016.998,973.756
22999.475,,1021.298,964.25
23099.467,,1019.873,952.98
23199.46,,1016.962,946.165
23299.447,,1018.013,941.573
23399.439,,1019.694,934.615
23499.425,,1019.606,931.257
23599.415,,1019.831,933.759
23699.41,,1016.869,973.374
23799.395,,1014.762,1006.026
23899.388,,1014.963,1000.296
23999.386,,1015.428,991.536
24099.381,,1016.483,1018.388
24199.374,,1015.617,1027.845
24299.372,,1013.401,1077.4
24399.372,,1014.562,1064.985
24499.364,,1016.52,1047.671
24599.365,,1018.765,1035.781
24699.364,,1017.838,1029.142
24799.358,,1016.673,1015.531
24899.351,,1018.592,999.669
24999.347,,1020.373,987.537
25099.343,,1020.436,972.537
25199.341,,1016.745,961.437
25299.336,,1015.735,954.072
25399.336,,1018.092,953.055
25499.333,,1020.805,964.989
25599.329,,1015.694,962.876
25699.323,,1014.282,955.096
25799.319,,1016.134,949.409
25899.315,,1015.547,942.562
25999.314,,1016.103,937.162
26099.309,,1016.941,934.131
26199.305,,1017.043,930.179
26299.305,,1016.498,923.73
26399.296,,1015.259,921.523
26499.293,,1017.827,919.381
26599.293,,1017.507,918.102
26699.287,,1015.027,916.566
26799.282,,1017.476,924.396
26899.281,,1016.779,926.819
26999.281,,1018.755,924.067
27099.275,,1018.901,919.9
27199.274,,1018.1,916.596
27299.266,,1013.087,913.154
27399.264,,1013.768,909.887
27499.263,,1016.624,908.236
27599.254,,1015.4,910.119
27699.249,,1017.599,916.813
27799.25,,1018.222,916.207
27899.248,,1013.183,915.788
27999.238,,1010.947,914.218
28099.239,,1011.453,916.844
28199.232,,1013.188,915.362
28299.232,,1015.245,912.657
28399.224,,1015.486,909.338
28499.221,,1015.486,909.141
28599.218,,1015.056,912.067
28699.213,,1016.127,921.623
28799.209,,1014.938,922.213
28899.208,,1013.437,919.015
28999.2,,1015.173,922.688
29099.198,,1013.917,918.279
29199.193,,1015.165,914.63
29299.19,,1016.158,914.343
29399.188,,1014.249,913.334
29499.185,,1015.961,913.48
29599.183,,1016.29,922.305
29699.177,,1012.884,920.635
29799.174,,1016.499,927.258
29899.168,,1016.476,930.633
29999.162,,1016.15,958.292
30099.162,,1016.745,1018.881
30199.156,,1012.439,1082.275
30299.153,,1013.518,1119.716
30399.15,,1010.464,1150.055
30499.144,,1014.122,1124.126
30599.143,,1014.909,1104.665
30699.137,,1010.771,1093.863
30799.131,,1014.098,1073.482
30899.127,,1015.252,1052.483
30999.125,,1007.806,1029.43
31099.124,,1009.562,1013.271
31199.12,,1012.753,996.417
31299.116,,1014.77,983.524
31399.107,,1013.829,974.468
31499.104,,1013.953,965.39
31599.102,,1013.091,959.366
31699.099,,1014.023,950.97
31799.096,,1013.149,943.254
31899.092,,1014.602,935.589
31999.088,,1012.84,929.726
32099.083,,1013.612,926.297
32199.081,,1015.606,923.127
32299.077,,1014.567,916.847
32399.073,,1011.497,914.137
32499.069,,1011.197,912.935
32599.066,,1013.96,913.023
32699.062,,1014.729,926.038
32799.056,,1015.838,932.719
32899.055,,1016.774,933.467
32999.052,,1016.646,931.48
33099.047,,1016.647,926.838
33199.042,,1015.65,920.084
33299.039,,1015.36,915.99
33399.038,,1014.032,911.154
33499.034,,1012.536,908.216
33599.031,,1013.873,909.967
33699.028,,1015.136,912.345
33799.021,,1013.027,918.12
33899.019,,1013.915,919.151
33999.016,,1013.031,921.053
34099.016,,1013.338,924.537
34199.009,,1013.282,921.534
34299.01,,1015.387,918.61
34399.003,,1014.893,915.602
34499,,1012.952,911.75
34598.997,,1013.89,909.237
34698.994,,1013.332,912.788
34798.991,,1013.394,913.694
34898.989,,1014.099,917.586
34998.984,,1014.334,919.795
35098.977,,1013.118,930.131
35198.973,,1012.511,931.57
35298.969,,1012.183,928.464
35398.965,,1016.198,927.626
35498.963,,1014.713,931.668
35598.959,,1015.565,936.069
35698.955,,1013.121,929.288
35798.956,,1012.155,923.396
35898.947,,1012.887,919.315
35998.947,,1012.524,925.797
36098.943,,1010.978,924.325
36198.94,,1012.113,925.82
36298.933,,1008.58,922.754
36398.929,,1011.854,919.486
36498.931,,1012.249,917.587
36598.927,,1013.456,920.735
36698.923,,1013.643,925.24
36798.918,,1011.979,922.645
36898.914,,1009.083,917.019
36998.908,,1011.174,915.635
37098.908,,1015.838,915.196
37198.901,,1015.238,911.938
37298.904,,1012.281,908.061
37398.898,,1011.664,908.667
37498.894,,1011.979,915.091
37598.888,,1014.242,914.479
37698.886,,1014.551,912.04
37798.88,,1014.371,909.565
37898.876,,1011.698,906.83
37998.877,,1011.14,903.29
38098.873,,1010.629,903.064
38198.87,,1011.972,901.885
38298.864,,1012.481,901.386
38398.859,,1011.407,905.523
38498.856,,1011.242,920.832
38598.851,,1011.712,929.714
38698.848,,1011.389,936.472
38798.846,,1012.051,947.321
38898.843,,1012.007,998.055
38998.841,,1011.263,999.008
39098.838,,1014.152,988.436
39198.828,,1013.768,976.042
39298.824,,1012.378,963.522
39398.825,,1012.97,954.589
39498.822,,1013.52,948.046
39598.815,,1015.455,941.868
39698.815,,1014.891,940.299
39798.81,,1013.693,938.975
39898.804,,1012.427,932.814
39998.804,,1014.083,931.814
40098.8,,1014.412,932.79
40198.797,,1012.573,930.709
40298.798,,1012.892,925.625
40398.795,,1013.68,921.248
40498.791,,1013.781,916.237
40598.793,,1013.291,913.182
40698.788,,1014.164,912.631
40798.782,,1012.987,911.642
40898.785,,1013.829,908.329
40998.784,,1011.568,910.116
41098.779,,1013.101,908.859
41198.774,,1012.461,909.065
41298.772,,1013.666,908.804
41398.772,,1011.781,914.156
41498.77,,1011.104,912.502
41598.771,,1011.301,913.542
41698.762,,1011.564,913.263
