Time,Events,CH1-410,CH1-470
0,,979.172,932.698
100.003,,972.073,923.723
200.004,,968.505,916.524
299.999,,966.111,916.64
400,,965.958,915.507
499.999,,963.825,913.405
600.004,,962.448,912.555
700.004,,960.48,908.889
800,,957.753,906.322
900.004,,958.507,902.42
1000.004,,957.224,898.968
1100.002,,957.48,896.227
1200.003,,955.603,901.428
1300.004,,954.836,911.531
1400.003,,954.717,913.78
1500,,955.081,917.826
1600.004,,954.109,924.167
1700.001,,950.875,933.603
1799.999,,949.635,948.917
1900.003,,949.39,953.524
2000.002,,950.122,954.894
2099.999,,949.473,957.213
2200.004,,950.172,953.933
2299.999,,950.132,949.812
2400.004,,948.805,941.938
2500.003,,948.67,937.194
2600.005,,950.046,930.884
2699.999,,951.552,926.962
2800.004,,954.043,926.487
2899.999,,954.688,927.779
2999.999,,954.42,926.669
3099.999,,952.346,919.485
3200.004,,950.911,918.924
3300,,951.214,916.051
3400.002,,948.996,911.273
3500.003,,948.942,906.93
3600,,949.845,903.92
3700.005,,950.475,901.47
3800.005,,948.708,897.601
3900.002,,949.106,893.281
4000.005,,948.859,891.035
4100.002,,947.847,888.032
4200.002,,948.396,885.501
4299.999,,948.872,883.582
4400.002,,949.229,881.215
4500.004,,949.211,878.616
4600.002,,948.901,876.49
4700.005,,947.633,875.214
4800.002,,946.571,872.909
4900,,947.083,871.724
4999.999,,947.38,870.921
5100.003,,947.155,870.604
5200.001,,946.638,870.225
5299.999,,945.584,868.56
5400.003,,946.962,867.777
5500.001,,946.187,866.662
5600.002,,946.987,866.373
5700,,946.122,866.532
5800.004,,946.202,866.509
5900,,945.855,867.863
6000.004,,945.154,873.917
6100.005,,945.179,890.058
6199.998,,945.372,922.203
6300.005,,945.048,932.302
6400,,945.146,931.954
6499.999,,943.088,930.543
6600.002,,943.272,926.376
6700,,944.18,920.929
6800.001,,943.56,913.339
6900.005,,942.818,908.314
7000.003,,943.325,903.991
7100.004,,944.029,901.089
7200,,944.192,901.311
7300.004,,943.53,904.496
7400.001,,943.815,903.712
7500.002,,943.561,902.112
7599.999,,944.475,909.912
7700.002,,943.894,929.622
7799.999,,943.401,945.582
7900.003,,942.84,951.047
8000.004,,942.208,950.248
8100.005,,943.733,944.7
8200.001,,943.257,937.777
8300.005,,941.702,929.101
8400.001,,941.947,922.068
8500.001,,939.959,916.267
8600.004,,938.2,911.248
8699.999,,940.065,907.019
8800.003,,941.038,903.686
8900.001,,939.992,899.28
9000.004,,939.739,897.674
9099.999,,938.436,897.599
9200,,939.734,899.18
9300.003,,939.627,894.111
9400.001,,939.698,894.661
9500,,939.978,889.945
9600,,938.725,884.462
9700.001,,938.991,882.452
9800.003,,938.348,880.184
9900,,938.42,877.942
10000.002,,938.306,876.478
10100.003,,938.672,878.263
10200.005,,934.719,876.603
10300.001,,936.912,878.694
10400.002,,938.51,879.151
10500.001,,938.105,875.99
10600.002,,936.258,871.837
10700.001,,935.013,869.641
10800.001,,934.868,871.344
10900.004,,935.279,872.074
11000.004,,936.041,871.564
11100.003,,936.565,876.727
11200.003,,935.172,884.492
11299.998,,935.367,884.605
11400.002,,935.528,885.067
11500,,935.728,883.343
11600,,936.181,881.975
11700.003,,935.69,882.183
11800.003,,936.342,888.391
11900.002,,935.662,893.01
12000.003,,935.24,897.454
12100.005,,934.972,894.768
12199.999,,934.654,890.105
12300.002,,935.245,886.171
12400.002,,934.471,882.2
12499.998,,934.589,878.72
12600.001,,935.337,876.096
12700.003,,934.878,873.441
12800.002,,935.1,871.588
12900.002,,935.629,869.929
13000,,935.252,870.262
13100.004,,934.41,869.594
13200.003,,935.267,869.232
13299.999,,934.797,868.092
13399.999,,934.174,866.401
13499.999,,933.858,865.195
13600.003,,933.404,864.539
13700.001,,933.043,863.361
13800.001,,931.642,864.378
13900.001,,935.606,865.843
14000.005,,936.457,866.867
14099.999,,935.142,869.536
14200.002,,934.697,872.068
14300.004,,934.237,870.046
14400.001,,934.212,868.82
14500.002,,936.874,870.766
14600.001,,936.673,868.338
14700.003,,937.14,865.757
14799.999,,935.931,868.082
14900.005,,935.92,870.987
15000.004,,936.133,873.621
15100.001,,937.637,879.728
15200,,937.065,889.967
15300,,937.667,901.28
15400,,936.797,926.137
15500.001,,936.874,940.199
15600.002,,936.377,937.143
15700.002,,936.887,931.261
15800.004,,935.397,924.639
15900.003,,933.817,917.364
15999.999,,937.171,911.142
16099.998,,936.017,904.464
16199.993,,938.219,901.936
16299.995,,934.765,895.153
16399.992,,935.761,892.302
16499.989,,933.434,888.774
16599.986,,935.461,885.354
16699.98,,935.894,882.64
16799.983,,934.809,879.496
16899.977,,935.669,876.148
16999.976,,935.588,874.396
17099.973,,935.235,873.882
17199.967,,934.574,873.072
17299.969,,935.439,870.984
17399.966,,934.343,868.627
17499.96,,934.002,866.581
17599.96,,934.542,865.98
17699.954,,934.39,865.954
17799.955,,934.452,866.713
17899.947,,933.95,866.298
17999.947,,934.025,866.42
18099.942,,933.516,867.627
18199.941,,933.686,872.844
18299.935,,933.545,878.816
18399.936,,933.767,881.91
18499.928,,932.949,882.79
18599.93,,933.365,879.889
18699.923,,933.204,876.447
18799.919,,933.956,875.431
18899.921,,931.201,872.86
18999.915,,932.068,871.963
19099.91,,932.102,872.365
19199.908,,932.186,868.697
19299.904,,931.871,867.632
19399.904,,931.855,866.822
19499.898,,932.863,865.381
19599.896,,933.888,866.939
19699.889,,932.732,867.214
19799.888,,931.999,865.807
19899.883,,931.499,867.031
19999.883,,931.412,867.252
20099.878,,931.558,870.472
20199.873,,930.338,876.207
20299.871,,930.121,882.004
20399.87,,930.878,882.086
20499.863,,930.525,891.906
20599.857,,930.651,897.571
20699.855,,929.397,899.44
20799.85,,928.096,900.597
20899.847,,930.826,900.559
20999.849,,930.382,896.197
21099.843,,929.2,896.247
21199.835,,930.769,895.39
21299.831,,930.204,890.994
21399.83,,929.01,891.173
21499.823,,928.31,891.416
21599.821,,929.61,887.632
21699.816,,931.585,883.741
21799.817,,930.848,880.044
21899.809,,929.728,878.145
21999.808,,930.462,875.098
22099.798,,930.374,872.773
22199.799,,931.316,870.255
22299.791,,930.779,867.793
22399.79,,930.94,865.544
22499.783,,933.438,866.11
22599.779,,933.389,863.579
22699.774,,932.052,861.632
22799.771,,930.984,860.953
22899.768,,930.943,858.2
22999.763,,932.854,857.959
23099.756,,933.119,857.867
23199.751,,933.155,857.521
23299.748,,932.311,856.278
23399.745,,931.436,855.372
23499.737,,931.386,854.893
23599.733,,930.208,854.723
23699.733,,930.409,854.019
23799.727,,930.614,852.877
23899.721,,930.292,851.617
23999.717,,931.144,852.101
24099.706,,930.211,852.507
24199.702,,930.894,851.35
24299.699,,929.898,850.535
24399.692,,928.415,852.851
24499.684,,932.632,853.739
24599.674,,932.403,853.505
24699.672,,929.228,855.426
24799.664,,930.689,859.062
24899.653,,929.381,860.765
24999.649,,926.64,861.579
25099.638,,929.688,864.51
25199.634,,930.021,863.342
25299.625,,930.651,862.16
25399.617,,931.497,863.251
25499.61,,931.4,865.485
25599.609,,929.643,864.066
25699.598,,929.49,859.985
25799.592,,927.831,861.327
25899.585,,929.804,856.983
25999.575,,929.959,857.51
26099.571,,930.338,857.922
26199.559,,932.924,859.402
26299.553,,932.554,859.902
26399.543,,932.582,861.566
26499.536,,931.67,864.088
26599.529,,931.149,864.661
26699.521,,930.801,863.378
26799.514,,931.136,862.015
26899.505,,931.622,863.547
26999.499,,930.84,862.511
27099.493,,930.486,860.556
27199.487,,930.737,858.173
27299.477,,929.569,858.497
27399.467,,932.178,857.253
27499.462,,929.317,856.757
27599.454,,927.856,854.866
27699.442,,928.791,855.601
27799.434,,928.316,859.234
27899.428,,928.507,868.742
27999.416,,928.195,876.89
28099.412,,928.394,881.6
28199.404,,927.408,881.88
28299.396,,927.933,879.957
28399.384,,927.413,876.745
28499.377,,926.836,872.277
28599.369,,927.078,871.58
28699.361,,929.049,870.715
28799.352,,933.166,866.048
28899.342,,930.689,865.465
28999.337,,930.546,865.102
29099.326,,929.928,865.75
