TimeStamp,Events,CH1-410,CH1-470,z
0.0,,410.829,367.363,21.734280410783995
100.002,,407.713,367.413,20.724025831477697
200.001,,405.996,366.131,19.386772436561902
299.999,,404.112,364.287,17.65845992121328
400.001,,402.02,362.094,15.652444536365902
500.0,,401.853,359.804,14.23193150077642
599.997,,400.786,358.955,13.370211323403804
699.997,,399.024,358.306,12.395515410999474
800.0,,398.544,359.167,12.750030914093413
899.999,,397.771,359.763,12.848542896463599
999.999,,396.544,360.552,12.910449437538507
1099.996,,395.662,363.042,14.102342818312888
1199.996,,395.216,364.779,14.990773604833251
1299.997,,395.79,364.432,14.976953925547912
1400.001,,396.464,362.843,14.255676308139696
1500.001,,393.704,360.099,11.69771993911192
1599.999,,393.361,358.558,10.665177647170522
1700.001,,393.457,358.683,10.773160314981924
1800.001,,392.686,359.347,10.912902793935887
1900.0,,392.575,360.625,11.639491471756882
2000.0,,393.079,360.28,11.603468644536768
2100.002,,391.866,360.319,11.222661595548733
2200.0,,390.945,359.429,10.385277068145587
2300.0,,389.901,358.749,9.632053351025808
2400.001,,389.995,362.678,12.008533312065019
2500.001,,390.675,366.277,14.384011458910226
2600.002,,390.647,371.342,17.39736493867831
2700.0,,390.452,374.708,19.34141461597958
2799.996,,390.178,376.815,20.508040828571012
2900.0,,389.996,376.327,20.15744219949652
2999.996,,389.527,373.293,18.19218032967256
3099.997,,390.045,372.981,18.180520039211434
3199.998,,389.849,371.474,17.217386739720578
3299.999,,390.192,367.762,15.119066168789875
3399.998,,390.851,365.422,13.944784708543947
3499.997,,391.565,364.633,13.714089406823625
3600.002,,390.43,362.791,12.237292442554532
3700.001,,390.425,362.274,11.928549567589098
3799.999,,389.043,360.873,10.63226680927538
3900.001,,388.854,359.6,9.81105792737036
4000.002,,389.017,356.134,7.799321691465119
4099.998,,388.854,354.707,6.89493775733187
4200.0,,388.57,356.379,7.798732997768173
4299.997,,388.717,357.749,8.666425542473311
4400.0,,389.066,358.313,9.120833448417793
