TimeStamp,Events,CH1-410,CH1-470,z
0.0,,285.788,264.204,2.8301376401360523
99.999,,285.221,263.054,2.6754287126494187
200.0,,284.488,261.65,2.4882994436525285
299.998,,283.548,260.205,2.3035620688815492
399.999,,283.081,261.264,2.4876638621536813
499.994,,282.648,262.374,2.678246977642512
599.995,,283.278,262.994,2.7477575087025077
700.0,,283.177,262.305,2.6449207619297583
800.0,,282.07,261.42,2.554213891028375
899.999,,281.731,262.077,2.6704720060386857
999.997,,282.746,261.459,2.531439450141108
1100.001,,283.095,260.723,2.402263059276498
1199.996,,282.229,260.225,2.361457148663058
1299.996,,282.089,259.64,2.2764212856175066
1400.0,,281.921,260.421,2.4047002917444003
1499.995,,281.94,260.611,2.433288653787511
1600.0,,281.761,259.71,2.3008305566900344
1699.997,,281.815,259.339,2.2408187121473024
1799.999,,281.695,258.57,2.126362855530844
1899.997,,281.7,258.526,2.119205200380915
2000.0,,281.618,258.624,2.137780423046858
2099.998,,281.93,258.403,2.090145793311178
2199.998,,282.515,257.997,2.00223046504483
2299.997,,281.822,257.201,1.9078274243532138
2400.001,,281.237,256.578,1.8357202352840654
2499.998,,281.077,256.446,1.821878710249149
2599.997,,281.136,257.761,2.023479379383035
2699.996,,281.593,258.153,2.064904040740135
2799.995,,282.259,257.986,2.0106765257672996
2899.996,,281.651,257.757,2.000728104345281
2999.997,,281.253,257.318,1.949282406436816
3099.999,,281.215,258.277,2.0997033691210336
3199.996,,281.351,262.643,2.7718446691653575
3300.0,,281.37,263.301,2.873110678485049
3400.0,,281.321,261.755,2.6349885381390155
3500.0,,281.122,260.52,2.4515095186570894
3599.999,,281.39,262.088,2.6835561211616716
3699.995,,281.191,262.612,2.773237338127791
3799.997,,281.189,262.332,2.729727377991179
3899.999,,280.553,261.778,2.670493873517664
3999.998,,280.856,260.561,2.4685689839429767
4100.0,,281.215,259.2,2.241912401645859
4200.001,,281.665,258.497,2.1135880488936745
4299.999,,281.259,257.76,2.016204011049099
4399.995,,281.18,257.516,1.9815429264959266
4499.995,,281.065,256.989,1.9044572676637443
4599.998,,281.131,256.45,1.8178494054650713
4699.996,,280.956,256.411,1.8190855387411544
4799.996,,280.926,256.415,1.820863858833544
4900.001,,280.702,257.507,1.9998096454558678
5000.0,,281.112,257.795,2.0270733298720423
5099.998,,281.275,257.607,1.9908690398389457
5200.0,,281.91,258.006,2.025849789251858
5299.996,,282.283,258.233,2.045206304074578
5399.995,,282.217,259.649,2.267781641266196
5499.999,,282.071,259.261,2.213593728664135
5600.001,,281.615,258.712,2.1475208398852104
5699.995,,282.188,259.189,2.197238034132995
5799.995,,282.535,258.182,2.02606344792316
5899.995,,282.213,257.354,1.910993957007117
6000.001,,282.222,258.206,2.0428107989524387
6100.0,,282.08,258.77,2.1362926508973894
6199.996,,281.801,258.761,2.146588652063716
6300.0,,281.865,258.652,2.126841906812224
6399.997,,281.852,257.845,2.0019589042929873
6499.997,,281.697,257.505,1.9556062006013926
6599.995,,281.585,257.925,2.025456641881774
6699.999,,281.749,257.91,2.016076221131163
6799.998,,281.95,257.143,1.8883500025284397
6899.999,,281.496,256.708,1.8398962996716304
7000.001,,281.459,256.825,1.8595196237073226
7100.001,,281.553,257.439,1.9507804909516062
7200.001,,281.492,257.392,1.9459513715149903
7299.998,,280.7,256.953,1.9111785475850296
7399.997,,281.139,257.165,1.9254136686052008
7500.0,,280.636,258.062,2.085883622257287
7599.999,,280.352,259.353,2.298272379508463
7699.999,,280.159,259.982,2.404006769390569
7799.998,,280.021,259.75,2.373706793061493
7900.0,,280.354,260.3,2.444916281017464
