TimeStamp,Events,CH1-410,CH1-470,z
0.0,,269.195,245.627,1.157795833132514
99.998,,268.794,244.135,-1.0096321226041576
199.999,,268.771,242.926,-3.103485658328335
300.0,,268.442,242.377,-3.689457790566933
399.996,,268.196,241.931,-4.18725463104402
500.0,,268.206,241.747,-4.511221669555193
600.0,,268.144,243.583,-1.1929282641995878
700.0,,267.69,246.862,5.1104467467057955
800.001,,268.078,248.311,7.240067488525691
899.997,,267.958,248.119,7.048197716923232
999.999,,267.605,246.726,5.001122043411032
1099.997,,267.47,244.573,1.368845616256292
1199.999,,267.301,243.226,-0.8042122541571595
1300.002,,267.574,242.52,-2.344555470710974
1399.998,,267.445,242.216,-2.7238504211371235
1500.0,,267.354,242.486,-2.1339593229441816
1600.001,,267.318,242.085,-2.7889492337069353
1699.997,,267.188,243.327,-0.4415752009013367
1799.996,,267.156,244.272,1.2718962876071602
1899.996,,267.085,245.546,3.6092604069525427
1999.998,,267.012,245.027,2.787793767413274
2100.002,,266.923,245.484,3.705001954456679
2199.995,,266.942,247.274,6.850747011329065
2300.0,,267.05,246.242,4.921137838105498
2400.001,,267.16,246.01,4.399660464465062
2499.996,,267.214,246.003,4.337851772888848
2599.998,,267.024,245.563,3.7872007445396805
2699.999,,266.969,244.561,2.0938180520982916
2799.997,,266.943,244.683,2.349398881740161
2899.996,,266.812,244.085,1.45374861320217
2999.998,,266.89,243.142,-0.28532819188760394
3099.999,,266.728,243.818,1.0999309819277685
3199.997,,266.768,243.411,0.34854416689072504
3300.0,,266.723,245.013,3.2346545616243936
3399.998,,266.65,249.44,11.132732699476161
3500.002,,266.35,252.315,16.55004060297288
3599.996,,266.294,253.221,18.221422587928448
3699.999,,266.37,251.542,15.186897069790271
3799.999,,266.581,247.887,8.516755246590948
3899.996,,266.307,244.652,3.132790815486651
4000.001,,266.291,243.602,1.3106594486513372
4099.998,,266.212,242.909,0.18878987633428748
4200.0,,266.444,243.215,0.47819573811259697
4299.999,,266.305,245.041,3.864805314175581
4399.999,,266.165,246.462,6.538506181611107
4499.998,,266.072,246.502,6.724597339096604
4599.999,,266.286,245.476,4.685865617524891
4700.0,,265.976,243.168,0.9765664169332123
4799.996,,265.746,241.307,-2.034707800974651
4899.997,,265.913,240.317,-3.9571401989033204
4999.996,,266.029,239.82,-4.953044345598966
5100.002,,266.098,239.871,-4.929955041939255
5199.997,,266.126,241.102,-2.7804083437938325
5300.001,,265.582,242.697,0.6544841289759351
5399.998,,266.192,245.193,4.379310146231264
5499.997,,266.16,247.41,8.334636913086209
5600.001,,265.976,249.33,11.93736929386072
5700.0,,265.676,246.119,6.624646676838652
5800.001,,265.821,249.088,11.706532188493414
5899.998,,265.802,251.137,15.350974956026548
5999.996,,266.372,247.813,8.860031633788644
6100.0,,266.014,245.497,5.19038819984094
6199.999,,265.93,244.149,2.919000041878346
6300.001,,266.275,242.458,-0.4398377601392694
6399.998,,266.272,241.037,-2.9311041095438983
6500.002,,266.131,241.635,-1.7076050794644102
6599.995,,266.153,243.232,1.0937020161759006
6700.0,,265.952,243.915,2.5345347142897956
6799.999,,265.376,246.03,6.92192826933431
6899.995,,265.486,248.24,10.704883110493235
6999.999,,265.235,247.747,10.128634127768821
7099.997,,265.027,247.959,10.746898604701306
7199.996,,265.142,246.19,7.509190405537042
7299.997,,265.161,245.848,6.895290574486007
7399.999,,265.376,244.925,5.036524723201946
7499.996,,265.328,242.745,1.257582342626056
7600.001,,265.285,241.169,-1.4621495349722606
7700.001,,265.676,239.887,-4.1519254082181565
7800.001,,265.448,239.538,-4.5003219882334715
7899.997,,265.654,241.203,-1.786399065455129
7999.996,,265.581,244.6,4.294964733336634
8100.0,,265.43,246.532,7.881281719375554
8200.002,,265.22,245.158,5.705485305421349
8300.002,,265.352,246.746,8.366855474519719
8400.0,,265.575,247.768,9.927953498997903
8499.998,,265.286,247.678,10.1046927028169
8600.0,,265.443,247.517,9.654390645450972
8700.0,,265.482,248.636,11.593490643115333
8799.998,,265.538,248.365,11.062871837825961
8900.002,,265.284,245.949,7.099417979418571
9000.001,,265.169,243.585,3.071216116541877
9099.997,,265.214,241.978,0.19755307217451987
9200.0,,265.305,241.083,-1.4726292745254497
9299.997,,265.224,241.471,-0.687358518550428
9399.999,,265.245,241.727,-0.24959359001925274
9499.998,,265.213,243.295,2.560849788057105
9600.002,,265.136,243.517,3.0489114689395884
9699.999,,265.166,243.851,3.614012532616984
9799.998,,265.205,243.476,2.919001605209488
9899.995,,265.08,242.465,1.28724180336026
9999.999,,264.883,241.587,-0.02903838251776256
10099.997,,265.379,241.713,-0.3550645294284619
10199.995,,265.561,241.803,-0.39125399045558684
10300.0,,265.414,241.326,-1.0568816643470313
10400.0,,265.146,241.042,-1.246114549728065
10500.0,,265.041,241.503,-0.30533964835485383
10600.0,,265.304,242.409,1.0058708570842592
10700.002,,265.311,244.05,3.900929679703251
10800.0,,264.717,245.412,6.980355757275785
10899.998,,264.924,245.189,6.364100094300635
11000.002,,265.223,244.475,4.778673687467912
11099.999,,265.401,243.82,3.4333998026103902
11199.998,,265.295,243.065,2.231374112908623
11299.996,,265.245,242.128,0.6454528596608263
11399.996,,265.335,241.352,-0.8141730790986643
11499.997,,265.045,240.482,-2.0119509974752225
11599.995,,265.046,240.129,-2.625714689907174
11700.0,,265.128,239.434,-3.933584064084845
11799.995,,265.057,238.732,-5.081651867239682
11899.995,,264.948,238.01,-6.222236803858225
11999.996,,265.198,237.926,-6.641999255975367
12100.002,,265.355,237.823,-6.9906282822839625
12200.001,,265.072,238.163,-6.06316419035766
12299.997,,265.033,240.154,-2.4995557985941805
12399.996,,265.095,242.562,1.6855606245608072
12500.0,,264.901,243.909,4.288174625272612
12600.0,,264.866,243.602,3.795855827259027
12699.998,,265.026,244.855,5.834384495978145
12799.997,,264.647,246.159,8.569307961622783
12900.002,,264.863,245.942,7.953179747260585
12999.997,,265.089,245.772,7.408643459727478
13099.997,,265.078,248.16,11.640529598422349
13200.0,,265.252,247.761,10.750746643794214
13300.0,,265.258,247.063,9.52284817078483
13400.0,,265.305,245.91,7.446633648786369
13499.996,,265.198,244.379,4.877273229059288
13600.0,,264.902,243.057,2.88903316288555
13700.002,,264.861,241.256,-0.23063378597832204
13800.002,,264.8,240.449,-1.5753881854736667
13900.001,,264.816,239.994,-2.386224224558338
