Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
269.390577,,1155.912,1051.853,269.390577,-32.85214272,-0.204769599,269.390577,0.0,-0.09002328897009458,-16.2949616757202,2.3785587232783354,-0.0900232889700945
269.490581,,1158.891,1053.281,269.490581,-33.38624404,-0.302885715,269.490581,1.42688295,-0.09113022708779352,-15.208002236624337,4.35220196730612,-0.0911302270877935
269.59058,,1161.121,1055.546,269.59058,-35.81132792,-0.349154988,269.59058,6.275161707,-0.09092506293487072,-15.287904111120495,1.6754041634010417,-0.0909250629348707
269.69058,,1147.573,1046.254,269.69058,-39.55136183,-0.349395142,269.69058,21.68436119,-0.08828980814292439,-21.8501289417,-4.268600786668662,-0.0882898081429243
269.79058,,1147.624,1035.86,269.79058,-43.494212,-0.308294187,269.79058,18.62842421,-0.09738729758178648,-34.494324311832244,-6.588352246620666,-0.0973872975817864
269.890574,,1154.622,1027.557,269.890574,-46.43038971,-0.233595224,269.890574,6.539834049,-0.11004900305034898,-43.21689859470344,-3.382766807197738,-0.1100490030503489
269.990578,,1154.389,1023.806,269.990578,-47.55387343,-0.138643452,269.990578,4.648385408,-0.11311871474866779,-39.85407284075383,0.0374256807531342,-0.1131187147486677
270.090573,,1154.085,1044.966,270.090573,-46.72776072,-0.042076622,270.090573,4.78565288,-0.09455022810278284,-29.623663867888087,0.1359537517732856,-0.0945502281027828
270.190572,,1155.6,1045.92,270.190572,-44.33471692,0.034657857,270.190572,7.274443905,-0.09491173416407048,-23.154815275254425,-0.8456839929376365,-0.0949117341640704
270.29057,,1154.229,1046.119,270.29057,-40.84393715,0.072341214,270.29057,2.48215415,-0.09366425553334748,-21.26597142126209,-0.0181200619442264,-0.0936642555333474
270.39057,,1158.341,1049.535,270.39057,-36.42859343,0.061131457,270.39057,1.349792706,-0.09393261569779522,-18.60769629233751,2.266958933393132,-0.0939326156977952
