Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
1686.644171,,782.567,647.895,1686.644171,2.711494175,0.343982453,1686.644171,8.98049001,-0.1720900574647283,0.1888820607836589,2.0703431857565007,-0.1720900574647283
1686.74417,,781.957,648.032,1686.74417,3.186017959,0.441504337,1686.74417,6.317883978,-0.17126900839815995,0.1608103388011647,1.5568555707742362,-0.1712690083981599
1686.844169,,780.8,648.493,1686.844169,3.810769487,0.569900317,1686.844169,15.0077701,-0.16945056352459004,0.1615488118178807,0.7565057325537855,-0.16945056352459
1686.944163,,782.027,648.242,1686.944163,4.187284889,0.647279982,1686.944163,34.36788231,-0.17107465599013855,0.3245383675810976,0.3530137570997386,-0.1710746559901385
1687.044157,,780.084,647.859,1687.044157,4.042608001,0.617546672,1687.044157,8.422277792,-0.16950097681788104,0.2450245867169747,0.4470942012896747,-0.169500976817881
1687.144154,,781.481,648.102,1687.144154,3.207935338,0.446008694,1687.144154,4.326453407,-0.17067465491803385,-0.2817598422011765,0.9409228501723652,-0.1706746549180338
1687.24415,,782.892,647.88,1687.24415,2.540313822,0.308802277,1687.24415,7.369818299,-0.17245290538158525,-0.4258813346973479,1.6399954435588089,-0.1724529053815852
1687.344149,,782.127,648.095,1687.344149,3.58002619,0.522479046,1687.344149,6.356867607,-0.1713685884773188,1.0891534204606586,2.2453937482559088,-0.1713685884773188
1687.444143,,782.779,652.59,1687.444143,6.295451429,1.080540401,1687.444143,0.892088062,-0.1663164188104177,3.9787040502111375,2.4406569809564616,-0.1663164188104177
1687.544142,,783.45,654.207,1687.544142,8.772863367,1.589686387,1687.544142,0.603097042,-0.16496649435190508,6.114370726678602,1.9630281581344933,-0.164966494351905
1687.644137,,780.36,653.861,1687.644137,9.601706674,1.760026344,1687.644137,4.759704042,-0.16210338817981448,6.127435906051844,0.9497357030463518,-0.1621033881798144
