Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
4.300001,,1698.65,1189.999,4.300001,-26.8573019,-1.105988472,4.300001,1.269236871,-0.29944426456303536,-20.14233989,-34.96688569,-0.299444265
4.399996,,1697.728,1186.407,4.399996,-29.72488432,-1.256887033,4.399996,0.0,-0.3011795764692578,-22.94302624,-35.81382744,-0.301179576
4.499994,,1696.468,1183.776,4.499994,-32.77795551,-1.417546425,4.499994,1.628459873,-0.30221141807567253,-26.10201506,-36.52691794,-0.302211418
4.599994,,1695.253,1179.756,4.599994,-36.01240444,-1.587750317,4.599994,0.634618436,-0.30408263545323316,-29.47912333,-37.13242188,-0.304082635
4.699999,,1695.125,1177.486,4.699999,-38.70969953,-1.72968798,4.699999,0.308058139,-0.30536922055895577,-32.13525045,-37.31869627,-0.305369221
4.799997,,1694.951,1175.57,4.799997,-39.86767568,-1.790623259,4.799997,4.742845675,-0.3064283274265746,-33.0870345,-37.01576988,-0.306428327
4.899999,,1695.335,1175.835,4.899999,-39.51101346,-1.7718549,4.899999,1.597699313,-0.3064291128302076,-32.60362922,-36.45862406,-0.306429113
5.0,,1695.002,1177.761,5.0,-38.69429034,-1.728877114,5.0,1.655798174,-0.3051565720866406,-31.78274879,-35.9186533,-0.305156572
5.099997,,1695.567,1178.29,5.099997,-37.19922069,-1.650203226,5.099997,33.22646892,-0.3050761190799302,-30.23566931,-35.7467619,-0.305076119
5.199996,,1694.378,1180.557,5.199996,-33.41155288,-1.450887727,5.199996,6.210473587,-0.303250514348038,-26.39558971,-36.15409379,-0.303250514
5.299998,,1693.699,1187.738,5.299998,-28.17068424,-1.17510157,5.299998,3.358564944,-0.29873135663420713,-21.16246919,-36.68088013,-0.298731357
5.399995,,1693.227,1190.262,5.399995,-25.3800744,-1.028253478,5.399995,6.132793162,-0.29704522784009474,-18.27530897,-36.58112563,-0.297045228
5.499995,,1693.676,1187.106,5.499995,-26.9217687,-1.109380859,5.499995,233.3134663,-0.2990949862901759,-19.68012343,-36.0527742,-0.299094986
5.599999,,1692.948,1184.082,5.599999,-30.58978786,-1.30240018,5.599999,1.718602143,-0.3005798169819746,-23.41875404,-36.31662426,-0.300579817
5.699997,,1691.272,1180.766,5.699997,-33.93537313,-1.478452313,5.699997,6.421840167,-0.30184736695221104,-26.95430417,-37.9144652,-0.301847367
5.799994,,1688.844,1177.331,5.799994,-36.63094083,-1.620299077,5.799994,239.3341214,-0.30287758964119843,-29.70407967,-39.57254011,-0.30287759
5.899995,,1688.657,1175.125,5.899995,-38.87710715,-1.738497341,5.899995,229.5861445,-0.3041067546576954,-31.83999201,-39.64351918,-0.304106755
5.999998,,1689.589,1173.068,5.999998,-40.35789057,-1.816419456,5.999998,7.988254497,-0.3057080745672468,-33.18140822,-38.4188278,-0.305708075
6.099996,,1689.628,1173.46,6.099996,-40.86951902,-1.843342483,6.099996,0.634426185,-0.3054920964851434,-33.6438678,-37.94853715,-0.305492096
6.199999,,1688.364,1173.442,6.199999,-40.20119733,-1.80817391,6.199999,233.6329926,-0.30498281176334013,-33.06763769,-39.33210384,-0.304982812
6.299998,,1685.161,1174.458,6.299998,-37.82193755,-1.682971972,6.299998,3.218331549,-0.3030588768669581,-30.83692638,-41.20928855,-0.303058877
6.399999,,1685.329,1179.789,6.399999,-34.00263997,-1.481992044,6.399999,6.623544995,-0.2999651700053817,-27.00776595,-41.66380113,-0.29996517
6.499997,,1685.253,1182.188,6.499997,-30.33048178,-1.288754917,6.499997,0.634426185,-0.2985100753418032,-23.16356378,-40.88437317,-0.298510075
6.599996,,1685.158,1184.839,6.599996,-28.06597966,-1.169591782,6.599996,0.308049076,-0.2968973829160233,-20.87028738,-40.83750487,-0.296897383
6.700001,,1683.385,1185.8,6.700001,-26.87470465,-1.106904243,6.700001,1.719122932,-0.29558597706407036,-19.87647595,-42.43530454,-0.295585977
6.8,,1680.939,1185.501,6.8,-25.93514698,-1.057462631,6.8,238.1861925,-0.29473883347343366,-19.06128077,-44.15268382,-0.294738833
6.9,,1680.781,1186.634,6.9,-25.78594172,-1.049611118,6.9,34.24524458,-0.29399844477061554,-18.77809744,-44.09789212,-0.293998445
7.0,,1681.859,1184.094,7.0,-27.96190433,-1.164115107,7.0,1.846176284,-0.2959611953201784,-20.73952715,-42.73843708,-0.295961195
7.099998,,1682.263,1179.457,7.099998,-32.50589257,-1.403229869,7.099998,1.917905806,-0.2988866782423437,-25.25530913,-42.3160633,-0.298886678
7.2,,1680.157,1174.042,7.2,-37.23682871,-1.652182244,7.2,1.805087817,-0.3012307778380235,-30.12334643,-43.62408532,-0.301230778
7.299998,,1678.669,1171.011,7.299998,-40.30632346,-1.81370588,7.299998,36.75829801,-0.30241697440055193,-33.23235704,-44.88473319,-0.302416974
7.400001,,1678.723,1169.149,7.400001,-42.2426535,-1.915599871,7.400001,234.8751097,-0.30354859020815234,-35.03293449,-44.48675803,-0.30354859
7.500001,,1679.364,1166.745,7.500001,-44.52772088,-2.035845195,7.500001,233.2713087,-0.30524591452478445,-37.18271261,-43.44544564,-0.305245915
7.599995,,1679.469,1163.932,7.599995,-47.15364854,-2.174027345,7.599995,1.601338719,-0.3069642845446984,-39.79643286,-43.77200817,-0.306964285
7.699996,,1676.277,1161.378,7.699996,-48.96273263,-2.269225372,7.699996,7.669943543,-0.3071682066866038,-41.71616081,-45.33189584,-0.307168207
7.799999,,1675.956,1160.252,7.799999,-49.8654053,-2.316726014,7.799999,4.293768057,-0.3077073622457869,-42.71381213,-46.25736649,-0.307707362
7.899998,,1674.98,1161.572,7.899998,-50.56463534,-2.353521053,7.899998,13.45544219,-0.30651589869729795,-43.31867704,-46.06015191,-0.306515899
8.0,,1676.122,1157.597,8.0,-50.50613621,-2.350442699,8.0,31.94684891,-0.3093599391929705,-43.14313276,-45.79736504,-0.309359939
8.099995,,1676.49,1161.369,8.099995,-49.1335011,-2.278211588,8.099995,31.63535026,-0.3072616001288407,-41.70522699,-45.08874598,-0.3072616
8.199999,,1675.943,1164.418,8.199999,-47.89752677,-2.213171871,8.199999,1.597312086,-0.3052162275208644,-40.07368316,-42.39809291,-0.305216228
8.299997,,1682.625,1159.723,8.299997,-47.95609951,-2.216254099,8.299997,9.591446009,-0.31076561919619644,-39.59789335,-38.99913915,-0.310765619
8.4,,1682.459,1164.553,8.4,-48.29947438,-2.234323248,8.4,1.59774773,-0.30782681777089366,-39.94864951,-38.54924939,-0.307826818
8.499999,,1675.719,1161.1,8.499999,-47.70758793,-2.203176868,8.499999,4.886711994,-0.30710339860083946,-39.73212158,-41.51933278,-0.307103399
8.599998,,1676.799,1163.532,8.599998,-46.21489914,-2.124628265,8.599998,1.640858874,-0.30609929991609014,-38.36796091,-44.16044024,-0.3060993
8.699996,,1673.693,1164.545,8.699996,-44.9120577,-2.056069853,8.699996,6.398669757,-0.3042063269667734,-36.9303027,-44.10294694,-0.304206327
8.799997,,1675.842,1164.561,8.799997,-45.02757471,-2.062148615,8.799997,1.628854639,-0.305089023905595,-36.95133975,-43.20225433,-0.305089024
8.899996,,1674.886,1163.379,8.899996,-45.96910152,-2.111693848,8.899996,8.206422185,-0.3053980987362722,-37.93731723,-43.60296868,-0.305398099
8.999999,,1673.236,1163.701,8.999999,-45.06090032,-2.063902283,8.999999,1.597166924,-0.3045207012041338,-37.07325327,-44.22480012,-0.304520701
9.1,,1673.964,1167.376,9.1,-40.78725659,-1.83901365,9.1,1.628903998,-0.30262777455190193,-32.67346082,-43.47053994,-0.302627775
9.199997,,1673.396,1175.216,9.199997,-35.19975591,-1.544986945,9.199997,0.654450262,-0.29770598232576156,-26.90769577,-43.10307364,-0.297705982
9.299998,,1673.43,1175.269,9.299998,-31.87333487,-1.369943277,9.299998,6.209012643,-0.2976885797434013,-23.72683807,-45.51129084,-0.29768858
9.4,,1666.928,1175.867,9.4,-32.64995621,-1.410810817,9.4,3.211114685,-0.2945904082239906,-24.85906677,-48.43287078,-0.294590408
9.5,,1666.699,1171.636,9.5,-36.61862647,-1.619651068,9.5,3.211406631,-0.297032037578471,-28.76833532,-47.76689152,-0.297032038
9.599995,,1673.028,1166.026,9.599995,-41.06044232,-1.853389291,9.599995,1.798106932,-0.30304453960124994,-32.82329011,-44.87658558,-0.30304454
9.699995,,1671.261,1164.464,9.699995,-43.94504063,-2.005183266,9.699995,0.317309218,-0.3032422823245442,-35.62641562,-44.65275371,-0.303242282
9.8,,1666.347,1162.89,9.8,-45.56493232,-2.090425567,9.8,1.719122932,-0.3021321489461678,-37.39037454,-47.06219896,-0.302132149
9.899995,,1667.86,1158.258,9.899995,-47.12725808,-2.172638621,9.899995,2.654918684,-0.3055424316189608,-38.92574324,-47.66057034,-0.305542432
9.999997,,1668.216,1160.142,9.999997,-49.02275436,-2.272383848,9.999997,4.803444036,-0.304561279834266,-40.64123839,-45.64399834,-0.30456128
10.099998,,1671.671,1157.041,10.099998,-50.39374376,-2.344528358,10.099998,1.859787448,-0.3078536386645459,-41.84566151,-44.32805938,-0.307853639
10.199999,,1667.719,1155.627,10.199999,-49.88984259,-2.318011958,10.199999,6.203015069,-0.3070613214816166,-41.25359331,-44.41610191,-0.307061321
10.299995,,1669.455,1160.986,10.299995,-47.91445633,-2.214062742,10.299995,3.184301817,-0.3045718512927871,-39.09317361,-43.51872515,-0.304571851
10.399999,,1672.635,1160.568,10.399999,-46.69994362,-2.150152384,10.399999,2.040120512,-0.30614389869875974,-37.59634416,-41.95990427,-0.306143899
10.499996,,1668.969,1158.358,10.499996,-47.23319723,-2.178213374,10.499996,1.719122932,-0.3059439690012218,-38.23026896,-42.96090767,-0.305943969
10.599999,,1666.061,1160.531,10.599999,-48.27453023,-2.233010631,10.599999,1.753714304,-0.30342826583180327,-39.76089314,-46.85718765,-0.303428266
10.699998,,1661.097,1154.93,10.699998,-48.3572153,-2.237361704,10.699998,1.580995057,-0.3047185083110739,-40.10541047,-49.99908907,-0.304718508
10.799994,,1662.664,1160.147,10.799994,-47.53506436,-2.194098294,10.799994,4.651577226,-0.3022360500979152,-39.12377081,-49.74319117,-0.30223605
10.899998,,1664.721,1158.211,10.899998,-47.20612396,-2.176788719,10.899998,4.129322367,-0.3042611945184809,-38.46177778,-47.09789138,-0.304261195
10.999995,,1665.653,1158.123,10.999995,-48.05459136,-2.221436959,10.999995,4.733101341,-0.3047033205595643,-39.01214196,-44.69129222,-0.304703321
11.1,,1665.348,1157.052,11.1,-49.11579028,-2.277279605,11.1,3.552626784,-0.3052190893434886,-40.02418377,-44.67581001,-0.305219089
11.199996,,1664.932,1154.662,11.199996,-49.69660243,-2.307843231,11.199996,5.564165631,-0.3064809854096143,-40.86686093,-47.43771108,-0.306480985
11.299999,,1658.489,1157.287,11.299999,-50.50402636,-2.350331673,11.299999,12.68865728,-0.3022039941175371,-41.93306413,-50.41861726,-0.302203994
11.4,,1658.209,1149.191,11.4,-52.08805185,-2.433686616,11.4,5.282741684,-0.30696854256610595,-43.46310432,-50.42963292,-0.306968543
11.499997,,1662.314,1154.438,11.499997,-53.9265419,-2.530432048,11.499997,12.9190856,-0.30552350518614413,-45.00750516,-48.13161862,-0.305523505
11.6,,1663.231,1147.567,11.6,-55.3150222,-2.603496968,11.6,1.859055093,-0.3100375113258471,-46.173433,-46.87610066,-0.310037511
11.699999,,1658.941,1149.75,11.699999,-55.84620463,-2.631448968,11.699999,4.662170425,-0.3069373775197551,-46.70639771,-47.33653116,-0.306937378
11.8,,1661.978,1150.223,11.8,-54.98765523,-2.586270191,11.8,3.101963719,-0.30791923840147106,-45.87106426,-47.58925692,-0.307919238
11.899996,,1660.49,1151.379,11.899996,-52.02590634,-2.430416381,11.899996,1.597699313,-0.30660287023709876,-42.82603665,-47.42831617,-0.30660287
11.999999,,1659.745,1157.796,11.999999,-47.27706535,-2.180521812,11.999999,4.663404819,-0.3024253725722927,-38.04513641,-48.09322756,-0.302425373
12.099995,,1657.706,1161.331,12.099995,-42.72699566,-1.941087032,12.099995,1.805087817,-0.29943488169796095,-33.52363384,-48.99883045,-0.299434882
12.2,,1658.418,1164.038,12.2,-39.92355703,-1.79356386,12.2,6.583988802,-0.2981033732147142,-30.66500188,-48.57168317,-0.298103373
12.3,,1659.768,1165.993,12.3,-38.0690848,-1.695977409,12.3,0.307904146,-0.2974963970868218,-28.65348237,-47.25817138,-0.297496397
12.400001,,1659.085,1168.095,12.400001,-35.57079101,-1.564511637,12.400001,6.502228266,-0.2959402321158952,-26.01239203,-46.91169502,-0.295940232
12.499996,,1657.826,1171.152,12.499996,-32.50216591,-1.403033763,12.499996,1.580995057,-0.2935615679811995,-22.96852452,-48.00199267,-0.293561568
12.6,,1656.373,1173.742,12.6,-30.08660125,-1.275921382,12.6,4.075425488,-0.2913782101012272,-20.69732158,-49.36563881,-0.29137821
12.699995,,1654.63,1174.98,12.699995,-28.19828054,-1.176553749,12.699995,5.579341485,-0.2898835389180663,-18.86948141,-50.13602346,-0.289883539
12.8,,1655.248,1176.148,12.8,-25.62731977,-1.041264079,12.8,13.23788829,-0.2894430321015341,-16.26720541,-50.43981404,-0.289443032
12.899994,,1653.224,1180.763,12.899994,-23.18028712,-0.912495782,12.899994,3.454844223,-0.28578160007355324,-13.76474314,-50.53375388,-0.2857816
12.999995,,1653.929,1179.11,12.999995,-23.50695425,-0.929685732,12.999995,1.647421489,-0.2870854794855161,-13.99266147,-50.52948874,-0.287085479
13.099998,,1653.015,1174.935,13.099998,-27.21475194,-1.124798288,13.099998,0.317309218,-0.28921697625248416,-17.66389795,-50.79242892,-0.289216976
13.199999,,1652.294,1170.127,13.199999,-32.11280189,-1.382544563,13.199999,5.627596237,-0.29181671058540437,-22.66282819,-51.49301321,-0.291816711
13.299995,,1650.661,1165.886,13.299995,-36.337121,-1.604837624,13.299995,4.137723199,-0.29368537816062784,-26.93340594,-51.98532882,-0.293685378
13.399994,,1651.423,1162.357,13.399994,-39.70994573,-1.782323159,13.399994,4.284007334,-0.2961482309499141,-30.14832602,-51.62924447,-0.296148231
13.499995,,1651.631,1159.279,13.499995,-42.47477908,-1.927814835,13.499995,2.247460931,-0.29810048370368447,-32.68656494,-50.86726676,-0.298100484
13.599995,,1651.499,1157.18,13.599995,-44.67464976,-2.04357692,13.599995,3.52231354,-0.29931534926754416,-34.81856764,-50.57771261,-0.299315349
13.699999,,1650.992,1155.212,13.699999,-46.42344553,-2.13560244,13.699999,1.683700806,-0.30029218796941476,-36.65518936,-50.77511761,-0.300292188
13.799994,,1650.595,1154.536,13.799994,-47.41619327,-2.187843033,13.799994,8.851170733,-0.30053344400049675,-37.60529638,-50.79857679,-0.300533444
13.9,,1650.481,1154.127,13.9,-46.77189583,-2.153938669,13.9,3.11685348,-0.30073293785266236,-36.72391277,-50.4709534,-0.300732938
13.999996,,1650.869,1155.892,13.999996,-44.78147565,-2.049198335,13.999996,3.218233808,-0.29982815111314093,-34.63698846,-50.2649038,-0.299828151
14.099999,,1649.544,1159.599,14.099999,-43.2384869,-1.968002838,14.099999,0.951956501,-0.29701844873492317,-33.18133408,-50.45586047,-0.297018449
14.199999,,1649.288,1158.432,14.199999,-42.0004635,-1.902855295,14.199999,0.632988012,-0.2976169110549522,-31.93769293,-50.82008782,-0.297616911
14.299997,,1648.749,1160.702,14.299997,-38.47391959,-1.717280716,14.299997,2.56316855,-0.2960104903778562,-28.35092294,-51.08935661,-0.29601049
14.399997,,1648.226,1169.121,14.399997,-33.01025592,-1.429770589,14.399997,1.551073115,-0.29067919083912036,-22.83974247,-51.13718285,-0.290679191
14.500001,,1647.843,1170.754,14.500001,-30.02001405,-1.272417415,14.500001,4.662444678,-0.2895233344438761,-19.6978646,-50.96900763,-0.289523334
14.6,,1647.708,1168.123,14.6,-31.62835971,-1.357052139,14.6,1.581041558,-0.291061887179039,-21.23841698,-50.99139804,-0.291061887
14.699997,,1646.761,1164.684,14.699997,-35.25691091,-1.547994568,14.699997,6.346184357,-0.29274254126737276,-25.03986055,-51.74668873,-0.292742541
14.799995,,1645.012,1162.127,14.799995,-38.25006436,-1.705500956,14.799995,0.306929423,-0.29354497110051475,-28.12600414,-52.92612889,-0.293544971
14.899995,,1643.958,1158.99,14.899995,-40.49605614,-1.823690036,14.899995,8.319920239,-0.2950002372323381,-30.23163359,-53.42617795,-0.295000237
14.999996,,1644.531,1157.223,14.999996,-42.43187137,-1.925556936,14.999996,4.440848767,-0.2963203490843286,-32.05502171,-52.87974373,-0.296320349
15.099994,,1644.731,1155.964,15.099994,-43.56279369,-1.985068582,15.099994,1.629002725,-0.2971713915527828,-33.1589314,-52.19554682,-0.297171392
15.199995,,1644.909,1156.112,15.199995,-43.37166299,-1.97501086,15.199995,9.931723133,-0.2971574719330978,-32.86416085,-52.02789525,-0.297157472
15.3,,1643.76,1156.385,15.3,-42.496402,-1.928952681,15.3,1.979952884,-0.29650009733781085,-31.8377725,-51.80391192,-0.296500097
15.399997,,1645.303,1157.752,15.399997,-42.22749628,-1.914802264,15.399997,1.864363613,-0.29632900444477406,-31.43707369,-50.94959638,-0.296329004
15.499995,,1645.807,1156.566,15.499995,-42.64398425,-1.936718787,15.499995,0.923929781,-0.2972651106721505,-31.70992638,-49.92858723,-0.297265111
15.599998,,1645.591,1155.748,15.599998,-42.45545613,-1.926798018,15.599998,226.2514108,-0.29766995565726834,-31.40636274,-49.31197923,-0.297669956
15.699998,,1646.107,1158.821,15.699998,-41.33620433,-1.867900501,15.699998,4.689689695,-0.29602328402710154,-30.19168172,-48.94674664,-0.296023284
15.799996,,1645.376,1157.94,15.799996,-40.59667489,-1.828984818,15.799996,14.45999148,-0.29624596444824763,-29.3204964,-48.74444285,-0.296245964
15.899998,,1645.567,1157.803,15.899998,-41.08555807,-1.854710938,15.899998,1.804610126,-0.2964109027465912,-29.77731265,-49.15340762,-0.296410903
15.999995,,1643.456,1155.922,15.999995,-42.40175714,-1.923972258,15.999995,2.485569745,-0.29665169009696635,-31.22660902,-50.16076984,-0.29665169
16.099994,,1642.253,1154.442,16.099994,-44.13174093,-2.01500785,16.099994,3.566617631,-0.297037667156035,-33.01869608,-50.91706342,-0.297037667
16.199988,,1642.34,1151.708,16.199988,-46.28280701,-2.128201729,16.199988,2.772441683,-0.29873960324902266,-35.04012721,-50.989056,-0.298739603
16.299989,,1642.047,1149.278,16.299989,-48.77799273,-2.259503947,16.299989,6.459542801,-0.3000943334752294,-37.43495738,-50.99299038,-0.300094333
16.399991,,1640.54,1146.476,16.399991,-51.28193909,-2.39126717,16.399991,5.754577789,-0.3011593743523473,-40.02661305,-51.57967206,-0.301159374
16.499987,,1639.131,1144.819,16.499987,-53.03721875,-2.483633887,16.499987,2.256470158,-0.30156955118291345,-41.90565561,-52.67238311,-0.301569551
16.599985,,1638.839,1144.013,16.599985,-52.95859854,-2.479496717,16.599985,4.503367123,-0.30193691997810645,-41.82997037,-53.69705005,-0.30193692
16.699979,,1636.93,1145.844,16.699979,-50.98950903,-2.375878851,16.699979,3.56748224,-0.3000042762977036,-39.77626281,-53.88675065,-0.300004276
16.799981,,1638.019,1148.879,16.799981,-48.85887718,-2.263760267,16.799981,1.662302413,-0.29861680481117747,-37.49900882,-52.91890015,-0.298616805
16.899976,,1639.214,1149.201,16.899976,-47.92516365,-2.214626185,16.899976,1.980476989,-0.29893168311154,-36.38394379,-51.66842362,-0.298931683
16.999978,,1639.458,1149.239,16.999978,-47.27998767,-2.180675591,16.999978,5.593296636,-0.2990128444888494,-35.66505006,-51.34366186,-0.299012844
17.099972,,1637.307,1150.925,17.099972,-45.80125872,-2.102861587,17.099972,0.317309218,-0.2970621880930089,-34.20352352,-51.81206188,-0.297062188
17.199971,,1638.297,1152.816,17.199971,-44.50478156,-2.034638077,17.199971,0.951898808,-0.2963327162291086,-32.8118722,-51.9756926,-0.296332716
17.299968,,1637.488,1151.199,17.299968,-44.97672681,-2.059472885,17.299968,3.226907139,-0.29697255796683697,-33.13041104,-51.55273417,-0.296972558
17.399971,,1637.877,1149.281,17.399971,-47.07689527,-2.169988418,17.399971,3.116578471,-0.2983105568977402,-35.21774729,-51.27638933,-0.298310557
17.499969,,1636.783,1147.097,17.499969,-49.4924289,-2.297099167,17.499969,2.939729858,-0.2991758834249867,-37.66059399,-51.62244479,-0.299175883
17.599964,,1636.063,1144.592,17.599964,-51.25345023,-2.389768023,17.599964,14.38893091,-0.30039857878333537,-39.36678138,-52.29150776,-0.300398579
17.69996,,1635.129,1143.531,17.69996,-52.12557021,-2.435660915,17.69996,1.629348366,-0.30064783879437035,-40.21544651,-52.77363176,-0.300647839
17.799958,,1634.789,1144.48,17.799958,-52.05242348,-2.431811772,17.799958,1.718445968,-0.29992188594369057,-40.14990317,-52.91120877,-0.299921886
17.899956,,1633.773,1144.307,17.899956,-50.49930594,-2.350083274,17.899956,8.717475178,-0.29959241583745105,-38.56195934,-53.02188139,-0.299592416
17.999952,,1633.821,1148.031,17.999952,-47.24679807,-2.178929081,17.999952,4.75949404,-0.29733367363989077,-35.31176079,-53.51093813,-0.297333674
