Time,Events,CH1-410,CH1-470
0,,1531.001,1378.31
99.996,,1526.745,1374.001
199.998,,1503.62,1374.626
300.001,,1502.301,1372.476
399.999,,1491.259,1366.58
499.997,,1491.278,1347.061
600,,1481.567,1337.593
700.002,,1488.514,1355.624
800.003,,1489.261,1380.5
899.999,,1485.784,1370.959
1000.003,,1489.027,1354.895
1100,,1491.466,1339.994
1199.999,,1493.153,1319.619
1300,,1484.238,1321.957
1400.001,,1489.027,1318.219
1499.997,,1473.47,1305.023
1600.002,,1483.109,1296.495
1699.999,,1477.811,1281.574
1800.001,,1473.906,1274.813
1900.003,,1478.252,1270.529
1999.999,,1484.405,1268.288
2100,,1474.308,1257.563
2200.003,,1480.015,1245.401
2300.003,,1439.307,1217.039
2399.998,,1463.37,1253.197
2500.001,,1477.461,1268.975
2600.002,,1478.725,1272.134
2699.998,,1411.652,1281.533
2799.999,,1489.378,1303.492
2899.998,,1492.875,1303.249
2999.997,,1474.012,1294.68
3099.998,,1468.723,1270.574
3199.999,,1472.014,1277.114
3300.003,,1475.577,1274.898
3400,,1476.505,1262.679
3499.996,,1471.22,1261.352
3599.999,,1473.482,1268.112
3699.999,,1477.92,1265.271
3799.997,,1479.467,1265.765
3900.002,,1484.549,1257.934
3999.997,,1484.142,1249.649
4100.001,,1485.035,1242.523
4199.998,,1489.034,1252.246
4300.003,,1495.425,1266.703
4400.002,,1491.735,1281.795
4499.999,,1488.546,1306.388
4600.003,,1481.795,1310.002
4699.998,,1479.561,1325.171
4800,,1470.764,1324.666
4900.002,,1469.59,1339.798
4999.998,,1469.19,1341.841
5100.002,,1471.342,1355.598
5199.999,,1476.492,1362.109
5299.998,,1463.331,1362.603
5399.997,,1466.177,1370.83
5500,,1471.813,1352.064
5599.997,,1466.3,1324.201
5699.997,,1465.25,1311.386
5799.998,,1481.628,1317.136
5900,,1476.247,1321.237
5999.998,,1469.3,1324.634
6099.998,,1473.317,1320.575
6200.003,,1482.123,1315.64
6299.999,,1478.631,1300.862
6399.997,,1482.111,1305.344
6500.001,,1487.43,1319.464
6600.001,,1481.233,1332.647
6700.003,,1482.75,1355.499
6799.997,,1481.818,1366.15
6900.001,,1479.355,1387.924
7000.001,,1478.86,1398.918
7100.001,,1480.105,1430.728
7200,,1479.826,1448.424
7299.998,,1482.138,1483.36
7400.001,,1499.9,1473.047
7500.002,,1501.235,1445.976
7599.996,,1500.778,1423.523
7700,,1506.219,1399.142
7800,,1494.311,1369.402
7900.003,,1481.689,1353.018
7999.997,,1484.874,1361.84
8099.998,,1485.576,1357.111
8199.997,,1485.211,1372.14
8300,,1482.403,1406.771
8400.001,,1481.07,1412.124
8499.997,,1481.749,1405.25
8599.998,,1482.402,1395.872
8699.998,,1479.134,1387.126
8799.999,,1498.951,1414.564
8899.997,,1505.952,1454.208
9000.002,,1483.394,1471.664
9100,,1479.871,1480.791
9200.001,,1467.461,1456.671
9300.002,,1466.716,1438.559
9400.001,,1464.765,1421.786
9500.002,,1454.186,1413.137
9599.999,,1465.925,1390.843
9700.002,,1462.718,1376.368
9799.999,,1470.108,1377.973
9900.003,,1467.724,1372.988
9999.997,,1468.053,1355.408
10100.001,,1464.75,1349.741
10200,,1465.543,1342.634
10300.002,,1455.323,1356.87
10400.002,,1463.477,1356.067
10499.999,,1464.462,1356.795
10599.996,,1467.47,1346.696
10700.002,,1467.24,1346.548
10800.001,,1461.435,1373.76
10899.999,,1456.739,1380.071
11000.001,,1454.303,1377.698
11099.999,,1461.085,1395.301
11200.003,,1457.505,1384.639
11300.001,,1461.358,1378.901
11400,,1463.867,1374.969
11499.996,,1463.821,1376.143
11600.001,,1472.265,1365.049
11699.998,,1470.002,1345.298
11799.999,,1463.001,1334.18
11899.997,,1472.062,1332.938
11999.999,,1476.548,1328.684
12099.996,,1477.684,1320.102
12199.997,,1485.377,1327.92
12299.998,,1486.338,1316.15
12399.996,,1485.677,1311.728
12500.001,,1486.678,1334.9
12600.001,,1487.009,1335.351
12700.002,,1483.449,1403.754
12800,,1473.827,1459.063
12899.998,,1472.446,1586.182
13000.002,,1470.032,1676.324
13099.999,,1465.909,1645.541
13200,,1464.404,1643.686
13300.002,,1468.421,1640.181
13400.001,,1470.176,1632.317
13499.997,,1468.139,1631.409
13599.999,,1465.253,1618.948
13699.999,,1465.018,1615.644
13799.997,,1469.599,1608
13899.998,,1469.723,1582.044
14000.002,,1483.216,1684.494
14100.001,,1484.834,1742.265
14200.002,,1474.117,1729.216
14300.002,,1481.96,1709.569
14400.001,,1484.541,1666.119
14500.001,,1488.445,1622.09
14599.998,,1483.517,1567.382
14699.998,,1477.505,1516.859
14800.003,,1457.671,1511.97
14900.003,,1471.666,1495.619
14999.998,,1473.243,1475.531
15099.998,,1469.326,1431.959
15199.997,,1472.476,1423.807
15300.003,,1478.105,1427.169
15400.003,,1469.792,1451.043
15499.997,,1470.063,1454.263
15600.001,,1455.857,1545.901
15699.997,,1461.325,1606.56
15800,,1461.18,1570.474
15900.002,,1461.804,1536.898
15999.988,,1461.322,1505.438
16099.978,,1474.018,1484.28
16199.963,,1467.157,1459.848
16299.954,,1452.983,1434.975
16399.945,,1460.513,1425.771
16499.93,,1464.113,1416.902
16599.917,,1463.059,1413.931
16699.907,,1463.172,1389.483
16799.897,,1463.512,1375.112
16899.884,,1461.503,1370.996
16999.868,,1460.065,1355.999
17099.858,,1459.709,1365.686
17199.848,,1457.305,1395.031
17299.836,,1456.08,1389.683
17399.822,,1448.043,1402.841
17499.809,,1454.829,1383.963
17599.793,,1461.292,1364.336
17699.78,,1459.773,1336.555
17799.765,,1454.224,1320.446
17899.75,,1453.637,1309.533
17999.74,,1456.007,1308.086
18099.725,,1456.394,1314.639
18199.712,,1458.549,1317.04
18299.694,,1456.136,1316.695
18399.685,,1456.222,1329.666
18499.668,,1454.029,1343.25
18599.653,,1454.966,1347.045
18699.638,,1456.075,1356.51
18799.623,,1450.452,1361.076
18899.607,,1452.804,1357.627
18999.596,,1456.536,1348.219
19099.583,,1453.253,1330.485
19199.565,,1442.972,1329.705
19299.548,,1449.886,1338.529
19399.53,,1448.928,1335.198
19499.514,,1452.646,1327.327
19599.504,,1451.553,1319.899
19699.484,,1448.594,1326.531
19799.468,,1449.605,1337.794
19899.454,,1451.979,1334.762
19999.435,,1448.444,1352.199
20099.416,,1448.123,1368.937
20199.403,,1449.115,1371.463
20299.387,,1449.755,1386.706
20399.369,,1447.582,1407.672
20499.35,,1446.229,1415.899
20599.336,,1444.289,1418.907
20699.319,,1443.792,1438.591
20799.303,,1443.969,1447.543
20899.283,,1444.686,1450.238
20999.266,,1447.999,1456.409
21099.245,,1444.648,1467.797
21199.229,,1443.93,1442.875
21299.211,,1441.71,1420.272
21399.188,,1437.137,1406.069
21499.175,,1436.794,1404.647
21599.152,,1438.722,1402.589
21699.135,,1442.032,1395.247
21799.118,,1448.467,1382.124
21899.097,,1454.303,1355.646
21999.078,,1447.802,1351.251
22099.06,,1447.362,1352.47
22199.038,,1444.61,1356.908
22299.016,,1446.843,1352.884
22399,,1448.301,1368.405
22498.979,,1443.066,1384.336
22598.96,,1441.768,1394.05
22698.936,,1442.253,1415.939
22798.917,,1443.122,1432.181
22898.897,,1441.282,1434.422
22998.875,,1440.505,1427.417
23098.858,,1440.897,1427.86
23198.835,,1440.809,1437.036
23298.817,,1441.637,1441.251
23398.791,,1428.648,1445.841
23498.77,,1449.371,1427.309
23598.75,,1443.662,1382.722
23698.731,,1445.951,1373.568
23798.709,,1443.127,1365.572
23898.688,,1446.329,1352.151
23998.684,,1444.797,1333.78
24098.682,,1445.422,1321.302
24198.676,,1447.634,1320.852
24298.673,,1451.059,1321.423
24398.671,,1448.559,1332.787
24498.664,,1450.107,1335.656
24598.665,,1446.797,1369.167
24698.662,,1442.479,1386.887
24798.661,,1443.358,1388.453
24898.658,,1443.751,1384.86
24998.652,,1443.083,1380.225
25098.648,,1440.18,1371.232
25198.648,,1443.171,1374.47
25298.644,,1439.379,1387.152
25398.642,,1456.594,1378.727
25498.64,,1443.808,1362.353
25598.639,,1455.776,1349.98
25698.636,,1452.224,1349.083
25798.633,,1454.533,1337.712
25898.626,,1456.831,1340.203
25998.625,,1467.397,1363.43
26098.625,,1455.555,1347.335
26198.624,,1442.216,1321.194
26298.616,,1441.137,1341.991
26398.615,,1438.657,1371.568
26498.613,,1426.07,1353.49
26598.613,,1425.356,1346.604
26698.609,,1432.141,1332.009
26798.604,,1428.136,1336.381
26898.603,,1430.365,1319.564
26998.602,,1447.682,1317.895
27098.6,,1453.738,1314.316
27198.597,,1446.66,1308.545
27298.594,,1445.244,1296.11
27398.593,,1448.987,1287.833
27498.592,,1453.58,1284.721
27598.588,,1471.396,1286.728
27698.582,,1458.201,1267.169
27798.582,,1458.963,1261.887
27898.577,,1457.915,1255.187
27998.575,,1458.36,1249.285
28098.579,,1458.804,1255.197
28198.573,,1458.547,1257.157
28298.569,,1456.178,1258.202
28398.571,,1457.618,1247.545
28498.567,,1457.951,1254.73
28598.566,,1455.517,1284.786
28698.565,,1455.421,1305.401
28798.56,,1458.041,1309.379
28898.557,,1455.981,1324.829
28998.555,,1456.858,1326.55
29098.555,,1457.675,1331.477
29198.553,,1455.436,1338.344
29298.553,,1455.244,1354.578
29398.551,,1469.036,1339.948
29498.546,,1461.236,1316.978
29598.546,,1456.861,1310.186
29698.546,,1467.383,1326.373
29798.54,,1462.688,1324.271
29898.539,,1446.232,1312.441
29998.539,,1443.575,1309.639
30098.537,,1452.204,1326.071
30198.538,,1440.507,1331.422
30298.535,,1441.37,1336.134
30398.534,,1447.245,1342.811
30498.532,,1447.078,1360.893
30598.529,,1447.156,1442.061
30698.524,,1443.874,1472.3
30798.523,,1447.743,1470.65
30898.525,,1450.698,1469.566
30998.524,,1445.603,1465.311
31098.52,,1450.862,1449.484
31198.518,,1445.977,1456.991
31298.515,,1455.226,1438.166
31398.513,,1460.026,1425.925
31498.516,,1466.522,1405.133
31598.515,,1464.372,1369.568
31698.51,,1439.342,1348.675
31798.509,,1455.179,1343.36
31898.51,,1458.107,1338.843
31998.505,,1461.537,1321.011
32098.506,,1457.48,1307.614
32198.499,,1460.856,1315.044
32298.496,,1458.211,1318.582
32398.495,,1438.896,1313.219
32498.49,,1437.912,1325.9
32598.494,,1456.769,1326.563
