Time,Events,CH1-410,CH1-470
0,,2535.887,2326.43
100.002,,2521.618,2316.176
199.998,,2505.065,2307.509
300.003,,2493.527,2301.444
399.999,,2485.256,2291.441
500,,2480.802,2288.659
600.003,,2468.394,2289.919
700.005,,2463.23,2285.891
799.999,,2461.278,2280.931
899.998,,2456.296,2276.541
999.998,,2453.861,2281.789
1099.998,,2450.968,2277.691
1200.004,,2450.371,2274.744
1300.004,,2445.358,2268.759
1400.001,,2441.071,2265.337
1499.999,,2441.458,2268.801
1600.001,,2439.603,2263.638
1700.004,,2441.463,2270.193
1800.001,,2437.489,2264.774
1900.004,,2440.914,2263.336
1999.998,,2434.372,2258.276
2099.999,,2439.273,2253.366
2200.002,,2435.624,2274.225
2300,,2427.646,2295.464
2400.003,,2407.061,2290.549
2500.001,,2413.487,2284.045
2600.003,,2401.673,2279.363
2700.003,,2406.741,2278.436
2800.002,,2423.249,2281.815
2900.002,,2425.194,2280.17
2999.998,,2428.256,2274.867
3100.004,,2429.815,2267.836
3200,,2419.405,2264.918
3300.002,,2422.974,2271.779
3400.002,,2431.302,2270.371
3500,,2439.139,2276.728
3599.999,,2438.784,2275.689
3700.003,,2442.493,2277.329
3800.003,,2438.876,2276.709
3900,,2439.51,2271.073
4000.002,,2441.096,2268.75
4100.002,,2437.092,2263.058
4199.999,,2439.213,2261.897
4300.003,,2439.933,2256.979
4400.004,,2439.768,2254.24
4500.002,,2438.501,2251.28
4600.001,,2435.639,2251.406
4700,,2444.59,2254.799
4800.001,,2448.393,2252.675
4900.004,,2433.277,2251.824
5000.002,,2429.486,2248.973
5100.001,,2428.211,2247.067
5200.003,,2427.032,2260.682
5300.004,,2420.726,2270.195
5400.002,,2417.982,2283.105
5499.999,,2417.647,2292.758
5600.001,,2416.926,2293.751
5700.001,,2413.451,2288.115
5800.002,,2410.827,2281.457
5900.004,,2409.007,2270.448
6000.005,,2405.591,2267.36
6100.003,,2408.697,2261.399
6200.004,,2411.608,2255.912
6300.001,,2421.009,2263.475
6400,,2428.511,2262.136
6500.002,,2428.888,2257.516
6600,,2430.155,2249.964
6700.004,,2425.976,2248.187
6800,,2428.602,2246.464
6900,,2425.861,2243.668
7000,,2426.266,2238.416
7100.002,,2422.024,2225.895
7199.998,,2413.772,2225.621
7300,,2417.482,2228.614
7400,,2401.026,2226.945
7500.002,,2395.271,2226.134
7600.001,,2394.894,2228.361
7700,,2394.198,2225.434
7800.001,,2393.724,2223.418
7900.003,,2391.422,2220.88
8000,,2396.264,2226.218
8100.003,,2403.218,2222.284
8200.003,,2394.141,2218.393
8300,,2397.919,2221.66
8400.004,,2394.322,2211.678
8500.002,,2387.004,2212.111
8599.999,,2389.61,2213.686
8699.999,,2398.745,2214.626
8799.998,,2399.072,2215.527
8900.003,,2403.081,2219.756
9000,,2396.149,2211.627
9100.002,,2391.18,2214.105
9200.003,,2399.822,2217.696
9300.004,,2406.459,2223.753
9400,,2411.001,2220.379
9499.998,,2403.285,2214.924
9600.002,,2396.714,2208.884
9699.999,,2394.68,2212.494
9800.001,,2388.512,2206.229
9900.003,,2387.165,2202.076
10000.002,,2393.927,2208.633
10100.003,,2402.664,2212.729
10200.003,,2403.022,2207.256
10300.004,,2389.141,2201.985
10400.003,,2386.131,2202.373
10499.999,,2392.5,2204.847
10600.002,,2390.726,2206.481
10700.004,,2396.542,2213.839
10800.002,,2407.704,2210.475
10900.005,,2410.115,2212.251
10999.999,,2413.365,2214.895
11099.999,,2421.988,2214.316
11200.001,,2414.861,2212.52
11300.002,,2412.21,2208.584
11400.001,,2419.529,2213.237
11499.998,,2419.055,2214.201
11600,,2413.886,2213.574
11699.998,,2413.005,2214.153
11800,,2409.975,2215.566
11899.999,,2414.3,2214.009
11999.998,,2417.65,2210.265
12100,,2414.179,2210.402
12200.002,,2411.615,2209.766
12300,,2414.82,2211.165
12400.001,,2410.085,2215.815
12500.004,,2408.069,2211.155
12600.003,,2414.876,2209.919
12700.001,,2404.672,2210.662
12800.002,,2411.038,2212.592
12900.004,,2407.551,2210.87
12999.998,,2405.274,2206.614
13100.004,,2406.997,2209.552
13200.003,,2405.636,2205.91
13300.001,,2405.943,2205.479
13400,,2404.522,2205.284
13500.001,,2402.273,2207.172
13600.005,,2410.314,2211.508
13699.999,,2410.212,2211.305
13800,,2406.414,2209.803
13899.998,,2411.126,2212.567
14000.003,,2406.477,2211.121
14100.003,,2409.276,2214.048
14200.003,,2406.28,2210.343
14299.999,,2409.51,2213.827
14400,,2405.335,2212.112
14500,,2399.937,2208.21
14599.998,,2398.157,2210.004
14700.004,,2401.061,2217.304
14800.001,,2400.17,2221.522
14900,,2391.857,2209.525
14999.999,,2381.016,2222.488
15099.999,,2389.605,2235.744
15200.002,,2383.849,2227.578
15299.999,,2384.923,2231.497
15400.003,,2390.642,2235.193
15499.998,,2392.813,2224.087
15600.004,,2384.987,2222.947
15700.003,,2383.055,2218.379
15800.004,,2377.884,2217.213
15899.998,,2383.374,2221.782
16000.002,,2392.407,2217.906
16099.994,,2393.559,2218.087
16199.997,,2396.447,2216.694
16299.993,,2400.97,2220.362
16399.989,,2402.603,2214.579
16499.987,,2403.633,2218.986
16599.985,,2403.193,2217.06
16699.983,,2405.535,2216.092
16799.978,,2403.209,2216.012
16899.974,,2405.793,2214.095
16999.976,,2406.742,2214.079
17099.967,,2403.758,2214.244
17199.971,,2406.191,2211.987
17299.963,,2398.517,2212.163
17399.964,,2390.562,2205.804
17499.962,,2394.036,2222.181
17599.959,,2401.879,2230.086
17699.951,,2390.024,2222.079
17799.951,,2386.312,2221.469
17899.946,,2397.393,2226.87
17999.943,,2398.44,2213.793
18099.943,,2384.802,2210.818
18199.941,,2390.313,2208.739
18299.934,,2383.165,2204.447
18399.934,,2382.904,2201.226
18499.929,,2373.092,2196.377
18599.925,,2375.575,2204.493
18699.925,,2375.831,2204.517
18799.92,,2374.578,2205.897
18899.918,,2375.04,2214.36
18999.916,,2375.755,2212.736
19099.911,,2375.837,2214.02
19199.906,,2377.686,2210.82
19299.9,,2374.514,2222.692
19399.896,,2379.241,2231.957
19499.895,,2373.731,2234.241
