Time,Events,CH1-410,CH1-470
0,,3634.974,3314.215
100.006,,3628.782,3337.911
200.005,,3607.64,3353.14
300.004,,3603.992,3377.082
400.003,,3602.309,3396.516
500.003,,3592.442,3369.617
600.003,,3579.982,3347.027
700.006,,3575.671,3338.751
800.002,,3575.924,3339.107
900.006,,3572.7,3322.875
1000.005,,3567.221,3305.469
1100,,3557.738,3286.887
1200.001,,3552.851,3274.753
1300.001,,3553.3,3265.178
1400.006,,3556.381,3258.903
1500.002,,3553.617,3250.416
1600.002,,3542.716,3237.415
1700.002,,3533,3227.172
1800.002,,3526.042,3212.588
1900.006,,3515.59,3201.054
2000.004,,3508.303,3183.319
2100.006,,3499.661,3183.768
2200.001,,3514.615,3184.209
2300.001,,3508.043,3171.208
2400.002,,3508.547,3182.436
2500.001,,3510.01,3187.04
2600.006,,3512.965,3184.093
2700.003,,3501.322,3174.241
2800.001,,3494.078,3177.323
2900.005,,3495.847,3176.229
3000.004,,3496.071,3173.478
3100.005,,3504.559,3165.498
3200.005,,3509.018,3158.158
3300.006,,3504.211,3143.913
3400.005,,3498.739,3131.263
3500.007,,3501.958,3133.551
3600.005,,3508.694,3135.19
3700.004,,3504.421,3127.049
3800.002,,3505.355,3126.232
3900.005,,3516.956,3134.58
4000.002,,3516.576,3122.273
4100.006,,3507.28,3109.194
4200.003,,3503.538,3111.738
4300.005,,3508.845,3107.23
4400.001,,3509.038,3100.326
4500.005,,3496.998,3096.278
4600.006,,3498.702,3076.172
4700.005,,3481.52,3069.345
4800.004,,3488.086,3066.37
4900.002,,3492.016,3074.026
5000.003,,3491.623,3094.081
5100.006,,3493.334,3095.893
5200.003,,3486.473,3101.14
5300.005,,3498.776,3114.844
5400.005,,3508.579,3118.106
5500.002,,3506.401,3126.704
5600.004,,3509.839,3120.828
5700.006,,3513.659,3112.151
5800.005,,3508.565,3102.514
5900.002,,3505.297,3096.655
6000.004,,3508.008,3093.441
6100.003,,3511.07,3095.241
6200.003,,3508.096,3093.903
6300.003,,3507.586,3094.895
6400,,3515.307,3092.371
6500.001,,3517.704,3096.326
6600.006,,3514.939,3097.057
6700.007,,3516.203,3124.699
6800.004,,3511.686,3170.558
6900.002,,3512.32,3207.905
7000.001,,3510.569,3246.052
7100.001,,3503.07,3268.692
7200.004,,3505.72,3302.999
7300.003,,3510.034,3320.316
7400,,3503.699,3316.69
7500.001,,3505.928,3293.69
7600.005,,3506.994,3277.941
7700.005,,3502.458,3262.292
7800.001,,3492.407,3220.431
7900.004,,3487.203,3211.195
8000.004,,3489.336,3206.31
8100.003,,3481.409,3209.429
8200.006,,3489.735,3198.723
8300.006,,3483.919,3189.082
8400.005,,3484.477,3169.897
8500.003,,3478.021,3149.909
8600.001,,3474.426,3171.761
8700.003,,3490.348,3164.972
8800.006,,3482.733,3157.042
8900.004,,3479.959,3146.941
9000.003,,3484.148,3142.284
9100.006,,3488.62,3146.382
9200.005,,3487.854,3152.42
9300.001,,3487.315,3155.308
9400.006,,3487.963,3154.956
9500.006,,3479.854,3159.042
9600.002,,3468.404,3179.812
9700.003,,3479.56,3151
9800.004,,3478.843,3160.838
9900,,3491.704,3167.551
10000.002,,3485.041,3146.084
10100.004,,3477.9,3140.119
10200,,3468.732,3133.259
10300.006,,3474.612,3126.697
10400.004,,3473.932,3128.942
10500.006,,3478.597,3130.86
10600,,3479.993,3115.522
10700.001,,3473.967,3108.746
10800.003,,3468.614,3094.173
10900.002,,3476.469,3098.191
11000.006,,3480.06,3107.95
11100.006,,3478.707,3102.135
11200.001,,3469.787,3096.56
11300.005,,3472.364,3092.387
11400.005,,3478.865,3102.7
11500.001,,3486.146,3103.621
11600.001,,3486.227,3103.545
11700.004,,3486.857,3088.042
11800.002,,3475.993,3079.098
11900.001,,3477.89,3076.238
12000.003,,3477.936,3078.846
12100.006,,3472.296,3104.697
12200.006,,3476.778,3155.581
12300.001,,3473.304,3184.454
12400.004,,3473.71,3191.345
12500.005,,3473.625,3191.577
12600.003,,3476.805,3185.737
12700.003,,3477.509,3174.601
12800.004,,3476.181,3176.567
12900.005,,3473.319,3158.222
13000.001,,3452.383,3140.22
13100.001,,3449.617,3138.088
13200.003,,3453.506,3131.247
13300.005,,3459.392,3122.792
13400.005,,3456.575,3115.213
13500.002,,3456.738,3106.363
13600.003,,3458.766,3100.1
13700.002,,3465.05,3095.443
13800.006,,3455.708,3087.54
13900.001,,3456.964,3085.133
14000.002,,3466.807,3079.984
14100,,3459.471,3073.464
14200.003,,3458.26,3069.035
14300.006,,3459.826,3070.568
14400.006,,3461.815,3071.91
14500.004,,3454.15,3052.016
14600.004,,3430.396,3059.869
14700.002,,3444.519,3072.139
14800.006,,3463.376,3074.159
14900.003,,3457.78,3065.929
15000.002,,3451.171,3062.752
15100.002,,3451.048,3064.732
15200.006,,3449.478,3058.16
15300.007,,3452.139,3076.64
15400.001,,3452.073,3076.065
15500.001,,3454.544,3077.16
15600.001,,3451.782,3056.799
15700.006,,3436.657,3051.436
15800.007,,3446.606,3059.523
15900.002,,3438.822,3050.63
16000.005,,3436.103,3050.289
16100.001,,3439.526,3060.908
16199.997,,3449.236,3060.336
16299.998,,3443.899,3052.599
16399.996,,3441.154,3054.126
16499.998,,3442.887,3095.025
16599.992,,3433.512,3112.92
16699.994,,3439.24,3113.953
16799.994,,3438.201,3136.894
16899.99,,3442.92,3229.603
16999.992,,3447.232,3266.536
17099.993,,3455.208,3310.873
17199.987,,3462.41,3310.468
17299.984,,3454.797,3306.344
17399.986,,3453.994,3291.977
17499.987,,3451.677,3275.784
17599.986,,3448.389,3264.264
17699.982,,3452.341,3248.382
17799.981,,3454.742,3242.888
