Time,Fluorescence_Corrected_Z,Speed,Events,UV,Fluorescence,Fluorescence_Debleached,UV_Debleached,Fluorescence_Corrected,UV_Fitted_to_Fluo,Fluorescence_Corrected_BP
100.096765,4.914650740019,1.329669689533608,,1000.048,923.18,4.579660911354836,6.163738655309544,4.419931235532762,0.15972967582207342,2.2950463575501647
100.196766,7.520608653202023,1.2834047520110219,,999.473,937.405,18.812544473007733,5.595655837620484,18.66751451070232,0.145029962305416,16.205860995158137
100.296766,8.792973888570407,9.063343294662786,,996.666,943.719,25.13442695026754,2.7955723902611,25.06185195969733,0.07257499057020927,22.99784978784242
100.39676399999999,9.016592005361993,13.010689383556091,,997.248,945.263,26.686308264482705,3.3844882441362643,26.598494484658847,0.08781377982385812,24.19154142674505
100.496767,8.133866712409597,10.883260921999938,,999.307,940.193,21.624188967439636,5.450403883385434,21.48291754534791,0.14127142209172738,19.479482239576384
100.596766,6.665334305127032,8.956019589978188,,998.315,932.669,14.108068350009148,4.4653186856571665,13.992286996874288,0.11578135313486053,11.64033717753054
100.69676700000001,6.337536565501585,14.12305003499799,,999.291,930.528,11.97494688511756,5.448233065905697,11.833731635108592,0.1412152500089686,9.8905262648183
100.796767,5.5314284784186,17.139479821419098,,1001.43,926.626,8.080824336524074,7.594146816738544,7.884081412756164,0.19674292376791053,5.587455934879094
100.896766,4.486556896324637,13.16065144169508,,1001.878,920.639,2.1017007043872127,8.04905993821842,1.8931864466649935,0.20851425772221915,0.009846709080186145
100.996771,2.904252444444003,7.468522488883962,,998.344,912.451,-6.0784234598888816,4.521972914271714,-6.195670798095301,0.11724733820641906,-8.436622751928137
101.096768,2.3717061638104022,15.079871984607168,,999.254,909.207,-9.314549258708212,5.438884777192243,-9.45552261235686,0.14097335364864952,-11.27939797802262
101.19676700000001,1.8614733477133727,28.66488689934026,,999.615,906.846,-11.667675904407929,5.806796218283125,-11.818169336142265,0.15049343173433585,-14.00306212119407
101.296767,2.0498071601552743,6.430991294317236,,1000.171,907.438,-11.067803475640062,6.369707168449281,-11.232862793624035,0.16505931798397247,-12.997720959842276
101.39677099999999,2.1907988508950145,3.294956372099706,,999.457,908.528,-9.969931736178523,5.662617835022502,-10.116694407426479,0.14676267124795542,-12.245095882744291
101.496773,2.971760356617697,9.672754061179901,,998.217,912.235,-6.255061158210879,4.4295278034081775,-6.36991638631751,0.11485522810663176,-8.076260043048801
101.59677099999999,2.845699424824257,15.553166082254831,,997.001,911.888,-6.594191898927193,3.220436935505404,-6.677760686359419,0.08356878743222705,-8.749183518271298
101.696771,4.105661070158383,30.534920512560497,,997.501,918.196,-0.27832348600441037,3.7273456459323597,-0.3750090454817533,0.09668555947734289,-2.0234060949013717
101.796769,3.942103535464463,15.193662302902887,,998.478,917.706,-0.7604562340509347,4.71125365838634,-0.8826014016337522,0.12214516758281761,-2.896489476717086
101.89677400000001,4.598945717013205,12.501937351482924,,998.988,920.795,2.3364105650529154,5.228161594604217,2.200889885413952,0.1355206796389636,0.6097873466587878
101.996775,4.829166473046895,4.390395117878025,,999.612,922.397,3.9462760460853588,5.859068694770713,3.7944300115169862,0.15184603456837248,1.8387244091928832
102.09677400000001,6.431670259230413,14.115678673448317,,998.589,930.496,12.053140366572507,4.842975097122917,11.927586774455206,0.1255535921173006,10.3930195545183
102.196771,18.709740436773792,5.065582677400395,,998.131,996.38,77.94500352670275,4.391880801739035,77.83112245257871,0.11388107412403337,75.9343536962999
102.296772,18.76220636078628,4.304884514020482,,998.073,996.233,77.8058659983775,4.340786223002738,77.69330704780005,0.11255895057744694,76.21442105273583
102.396776,16.521163925257337,5.483463717390639,,999.016,984.645,66.22572770299564,5.290691291847111,66.08858900463277,0.13713869836287612,64.25155482302817
102.496774,14.280500167571061,4.142962987950811,,1001.432,972.326,53.9145879332051,7.7135953869112655,53.714754157704235,0.19983377550086054,52.29071000634873
102.59678,13.041376572040734,21.431638371295826,,1000.802,966.04,47.636447789557906,7.0904994748162835,47.45273724664918,0.18371054290872474,45.67616778242831
102.696776,13.272745322698924,8.543927407514603,,1000.231,966.846,48.45030585752261,6.526402312963114,48.281191895282404,0.16911396224020014,46.91123293335002
102.796777,12.942606495440547,9.090151063426488,,1000.752,965.435,47.04716331605982,7.054304936906192,46.864389343175006,0.1827739728848143,45.14892510503245
102.896779,13.255605653799563,17.28565379162674,,1000.898,966.703,48.323019850911805,7.2072070705382885,48.13628938173721,0.1867304691745995,46.81973999104161
102.99677700000001,12.839947629946854,3.979835358267963,,1001.062,964.818,46.44587506943276,7.378108368830112,46.2547223575036,0.19115271192915803,44.600923757211135
103.096777,11.810186358355764,13.742653232440647,,1000.122,958.899,40.53472944310295,6.4450092459300095,40.367721608227235,0.16700783487571505,39.10397459405516
103.196783,10.295216941114496,5.50151214383931,,1001.39,951.165,32.808583286105204,7.719909977851103,32.608586114221104,0.19999717188409932,31.016945007630618
103.29678,8.460840841658474,18.28860745367838,,1001.501,940.988,22.63943542060622,7.837809529616379,22.43638747939637,0.20304794120985015,21.22489665331828
103.396782,6.6005595558731045,15.043105905788737,,1000.204,931.334,12.993286946125863,6.547708867270785,12.823621655391653,0.16966529073421086,11.294564313928028
103.496784,5.4667345015441136,3.9705670300114804,,999.101,924.876,6.543137470148508,5.4516076458577345,6.401834899493695,0.1413025706548135,5.242114240787249
103.596782,5.1062245520598575,7.1830967811367135,,1000.597,923.289,4.96398667884705,6.954505589510518,4.783795114319231,0.18019156452781881,3.3176828994677727
103.696787,5.565362195259118,9.013799037685535,,999.302,925.341,7.023835435734554,5.6664034570382,6.876974807714487,0.1468606280200674,5.768596866797272
103.796787,5.74380887519219,4.770627517172565,,1002.031,926.651,8.341682799104888,8.402300420766437,8.124028089085476,0.21765471001941186,6.7211597131455845
103.896784,6.646179860765961,8.459477675676474,,1001.459,931.1,12.798528926153267,7.837196618747157,12.595496844627794,0.20303208152547267,11.538089200444913
103.996781,6.8782335836582265,13.095850949560482,,1002.424,932.638,14.344374052442845,8.80909225794278,14.116193195035747,0.22818085740709784,12.776810788691247
104.096773,6.080366834257525,6.913139698463208,,1001.781,928.022,9.73621778590882,8.172986993648124,9.524496791149227,0.21172099475959363,8.517733387526604
104.19677300000001,5.498091474867833,2.8139341186023508,,1001.277,925.162,6.884061146400313,7.675881722270901,6.685203249853391,0.19885789654692237,5.409500306884485
104.296768,5.485016394317399,3.8110529181445196,,1002.002,924.784,6.513903114363075,8.407775547516167,6.29610672993954,0.2177963844235345,5.33970446674879
104.396763,5.4756022013544206,1.723111289424906,,1000.705,924.948,6.685744082117935,7.117668814179979,6.501330505263019,0.1844135768549156,5.289450741388082
104.496753,4.653632099758041,4.066970918978823,,1001.053,920.256,2.0015836577991877,7.472561177668581,1.8079868845685152,0.19359677323067243,0.9017076918479034
104.596749,3.6667254264230964,0.733293511336707,,1000.441,915.206,-3.0405772960407376,6.867453396254859,-3.2185162976287716,0.17793900158803408,-4.366480151067783
