Item1,Item2,Item3,Item4,Item5
51494.354393599999,False,NaN,NaN,False
51494.850572799995,False,NaN,NaN,False
51495.345792,False,NaN,NaN,False
51495.602099199998,False,NaN,NaN,False
51495.634239999999,False,33.3988419,351.265442,False
51495.667699199999,False,32.4657364,348.453857,False
51495.6996096,False,32.4173813,346.809631,False
51495.745740799997,False,32.3942795,347.749298,False
51495.7792768,False,32.4943619,348.446594,False
51495.810713599996,False,32.0377693,353.503113,False
51495.8422144,False,32.0780869,353.550659,False
51495.8747392,False,32.2275009,353.654694,False
51495.908044799995,False,32.214447,353.828705,False
51495.936665599998,False,33.4896431,348.774017,False
51495.971123199997,False,33.5743217,348.414551,False
51496.019443199999,False,34.2576408,346.145569,False
51496.051020799998,False,34.2366066,345.664307,False
51496.083020799997,False,34.8423462,344.532654,False
51496.114905599999,False,35.0751381,344.602844,False
51496.147225599998,False,36.3821793,349.455658,False
51496.179353599997,False,35.6022568,344.974609,False
51496.211212800001,False,37.0407867,351.838257,False
51496.2431488,False,36.9424171,351.238495,False
51496.291315199996,False,37.1688194,352.499908,False
51496.322047999995,False,37.1060715,351.927917,False
51496.355379199995,False,37.2981567,353.126495,False
51496.387532799999,False,37.3130112,353.286926,False
51496.418969599996,False,37.4000015,353.898895,False
51496.450239999998,False,37.3888588,353.810669,False
51496.4830592,False,37.3891945,354.031433,False
51496.514982399996,False,37.4007072,353.894348,False
51496.563238399998,False,37.316597,353.790741,False
51496.593792,False,37.3488884,353.784271,False
51496.627763199998,False,37.2477989,353.418396,False
51496.658470399998,False,37.0542641,352.817505,False
51496.690508799998,False,36.9033318,352.335297,False
51496.7217408,False,36.8472633,352.406372,False
51496.755609599997,False,36.5841217,352.31427,False
51496.802956799998,False,36.5144539,351.707336,False
51496.834982399996,False,36.5285416,351.893982,False
51496.868185599997,False,36.4773445,350.888794,False
51496.899430400001,False,36.1918411,351.358459,False
51496.931340799994,False,36.1010628,350.065521,False
51496.963673599996,False,36.2927475,349.364624,False
51496.995123199995,False,36.4221153,349.544006,False
51497.025715199998,False,36.3141594,349.492706,False
51497.075379199996,False,35.5282135,345.276154,False
51497.106227199998,False,35.368866,345.108521,False
51497.139481599996,False,35.4118347,344.974457,False
51497.171251200001,False,36.4015121,350.229797,False
51497.202649599996,False,36.3175316,351.028595,False
51497.235340799998,False,36.0421829,350.743866,False
51497.2662528,False,35.3864288,345.490112,False
51497.297523199995,False,35.2801437,345.365814,False
51497.345651199998,False,35.591526,344.908356,False
51497.378239999998,False,35.514782,345.053223,False
51497.409868800001,False,35.5497475,345.019684,False
51497.441420799994,False,35.3469391,344.750427,False
51497.475276799996,False,34.9292831,345.699707,False
51497.505241599996,False,35.0876656,344.701996,False
51497.539008,False,34.9941826,344.853638,False
