File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,0,169.2162477856055,407.2846799988671,0.0,0.0
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,1,171.13608469842458,404.00544389003943,3.7998898969919996,0.1486602015396806
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,2,171.42563039645114,401.4454878508931,2.5762786405215548,0.10078978925823204
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,3,171.90084777140544,399.43911936746,2.0618792507738886,0.08066533328062302
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,4,176.32792937322387,396.07474800027904,5.560399824245235,0.21753529205355332
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,5,175.8669851475864,389.55170938152304,6.539304427913626,0.25583223212664896
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,6,173.13473247287095,392.0996782147012,3.7359536738745973,0.14615887332439653
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,7,173.1614806872577,386.38726334187703,5.71247749634393,0.2234849111206147
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,8,176.43329438796286,381.8447178089141,5.598167987043946,0.2190128671532646
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,9,171.87268791364355,381.76828244946546,4.5612469542634155,0.17844619446206056
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,10,167.90139090671946,382.2016801333174,3.994875901648566,0.15628849065737535
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,11,166.50221212823303,380.7385723647632,2.0244469853692038,0.07920089923911243
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,12,165.8774816878345,377.9597579603646,2.8481744358893524,0.11142696160608484
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,13,165.87309828560848,375.7791679607495,2.180594405348343,0.0853097359562961
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,14,166.40964367821314,375.84997355461087,0.5411971825937006,0.021172845639757822
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,15,168.85214811725467,374.348680081938,2.8670036668667955,0.1121636032846134
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,16,172.66064548795453,367.412085918944,7.913342581027975,0.3095876814429268
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,17,171.11398018592408,360.73914706691005,6.8498384272542605,0.26798101753315384
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,18,173.72933569558586,352.09049106754463,9.035448801098795,0.35348698940885137
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,19,177.3717489680735,343.03824749389275,9.757575936897226,0.38173821995899093
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,20,179.29674137768367,334.5346764963542,8.718733594234617,0.34109638132297465
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,21,182.32498295336325,327.4344869504077,7.718998550915964,0.3019845078069339
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,22,186.72500730446595,318.97441554732745,9.535880789707509,0.3730650093778945
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,23,192.71423296518162,309.2432483722471,11.426567227489489,0.44703289647680894
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,24,198.49884212407497,299.90475265879417,10.984953587126858,0.42975598199806325
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,25,205.21005314517902,289.1183964019895,12.703772458151843,0.49700002503706037
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,26,207.7759111247794,280.5147720872927,8.978083231955516,0.35124271989014005
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,27,210.44283763346533,271.0291349681146,9.853416085777651,0.38548770118986436
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,28,210.4491804874598,264.7387044942203,6.290433671750665,0.24609585087049585
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,29,207.96569261890377,259.9887037183505,5.360057776183834,0.20969746252453025
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,30,206.2929995289763,257.1581490688217,3.2878475933443743,0.12862796004832705
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,31,206.27184444472195,255.69076168360337,1.4675398719924495,0.05741344592921344
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,32,207.445373946407,255.20323484396607,1.2707690233444733,0.04971532971792583
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,33,207.9065895705412,254.26629679750462,1.0443049146932653,0.040855546685727204
M3C4NAcshortcroppedcropped.mp4,70.0,True,0.9,100.0,0.0,34,208.73714242275074,254.00743900544856,0.8699571235535316,0.034034670694202254
