Time,Events,CH1-410,CH1-470
0,,972.482,763.094
99.999,,968.319,763.078
199.998,,964.073,760.632
299.997,,958.854,762.169
399.994,,956.644,763.513
499.995,,957.343,763.06
599.996,,955.492,761.773
700,,953.383,762.15
799.995,,955.235,760.592
899.998,,952.575,757.594
999.995,,950.831,756.792
1100,,951.19,758.304
1199.999,,951.091,758.895
1299.995,,952.345,759.629
1399.994,,951.966,758.388
1500,,949.381,758.853
1599.997,,952.078,758.266
1699.995,,951.135,755.018
1799.998,,945.022,753.116
1899.997,,946.244,754.132
2000,,947.812,753.039
2099.999,,945.368,753.439
2199.996,,945.459,750.929
2300,,945.692,750.487
2399.994,,944.727,749.771
2499.995,,943.065,748.722
2599.995,,944.265,747.373
2699.997,,944.791,747.961
2800,,945.117,747.675
2900,,945.564,746.859
3000,,944.954,745.972
3100,,944.194,745.828
3199.999,,943.564,745.068
3299.999,,944.744,744.251
3399.995,,943.739,743.72
3499.998,,941.008,741.512
3600,,942.258,743.073
3699.998,,944.077,743.168
3799.998,,942.28,743.529
3899.999,,943.962,743.657
3999.996,,943.974,743.037
4099.996,,940.428,744.682
4199.997,,943.55,744.265
4300,,944.129,743.384
4399.994,,941.73,741.628
4499.995,,942.225,742.631
4599.996,,940.591,744.141
4699.998,,944.441,746.176
4799.995,,944.282,745.348
4899.995,,942.332,744.848
5000,,943.136,744.068
5099.994,,942.914,744.038
5199.997,,942.586,744.006
5299.997,,942.944,742.189
5399.997,,938.175,740.805
5499.995,,940.263,741.464
5599.994,,938.762,742.043
5699.997,,940.625,741.447
5799.996,,941.083,741.64
5899.994,,941.048,745.251
5999.998,,937.28,747.429
6099.996,,943.089,749.188
6199.995,,941.815,747.906
6299.994,,941.152,747.359
6399.996,,942.879,747.329
6499.999,,944.3,745.769
6599.999,,938.105,743.652
6699.994,,937.518,743.401
6799.998,,940.235,744.702
6899.997,,941.027,743.532
6999.996,,939.979,743.043
7099.999,,938.791,742.091
7199.995,,935.287,740.467
7300,,938.2,742.68
7399.999,,939.305,740.902
7499.994,,939.512,738.9
7600,,933.709,738.515
7699.997,,935.077,738.382
7799.997,,934.833,739.109
7899.999,,934.736,740.637
7999.996,,934.328,740.08
8099.998,,934.55,740.251
8199.998,,935.094,738.98
8299.996,,935.035,739.445
8399.998,,935.943,739.898
8499.995,,938.321,740.127
8599.998,,937.716,740.43
8700,,937.821,739.848
8799.999,,937.085,739.427
8899.994,,936.512,739.347
9000,,936.426,739.921
9099.994,,936.311,740.294
9199.996,,936.84,740.361
9299.994,,936.589,740.092
9400,,936.258,739.857
9499.997,,936.484,740.173
9599.995,,937.029,741.927
9700,,933.899,739.529
9799.999,,934.375,739.486
9899.997,,934.366,739.883
10000,,933.993,739.265
10100,,935.066,738.439
10199.997,,934.298,738.224
10299.997,,933.639,737.973
10399.999,,934.387,736.941
10499.997,,934.111,737.03
10599.998,,933.903,736.935
10700,,934.974,738.248
10799.996,,936.024,735.61
10899.994,,932.147,736.214
10999.997,,934.753,738.023
11099.996,,934.815,738.061
11199.997,,935.182,737.209
11299.995,,933.251,736.826
11399.999,,932.78,736.585
11499.995,,934.095,735.489
11599.997,,932.995,735.747
11699.994,,935.275,736.504
11799.999,,933.145,738.162
11899.996,,932.702,738.6
11999.999,,934.098,739.228
12099.996,,932.423,736.137
12199.997,,931.811,739.075
