Time,Events,CH1-410,CH1-470
0,,749.908,752.248
99.999,,748.706,755.822
199.996,,747.929,749.313
299.997,,746.163,736.721
400,,744.612,731.656
499.998,,745.856,731.092
599.998,,744.512,728.442
699.994,,742.678,727.536
799.996,,743.136,731.67
899.999,,744.331,737.166
999.996,,744.116,737.104
1100,,745.057,732.808
1199.998,,742.768,733.44
1299.994,,745.365,739.139
1399.994,,746.578,735.214
1499.995,,748.592,735.349
1599.998,,747.222,733.978
1699.997,,745.909,736.999
1799.999,,745.921,734.121
1900.001,,746.769,731.385
1999.999,,745.652,730.902
2099.995,,744.909,727.166
2199.994,,743.195,724.986
2300.001,,742.14,730.374
2399.994,,743.056,733.762
2499.996,,744.062,733.647
2599.997,,745.315,733.145
2699.997,,744.89,725.573
2799.996,,743.745,721.466
2899.999,,745.368,719.454
2999.994,,745.437,716.674
3099.999,,744.92,715.838
3199.996,,746.64,717.284
3299.995,,747.492,714.705
3400,,746.163,711.56
3499.995,,743.923,710.49
3599.996,,744.643,712.745
3699.994,,742.176,715.782
3799.999,,741.675,716.056
3899.998,,741.399,715.191
3999.994,,740.739,716.762
4099.994,,741.465,719.861
4200,,742.406,719.77
4299.999,,742.096,721.849
4399.996,,742.439,723.511
4499.999,,739.613,720.115
4600.001,,735.377,721.344
4699.996,,734.987,723.967
4799.995,,735.014,725.535
4899.996,,734.308,719.856
4999.998,,732.395,720.878
5099.996,,732.263,719.936
5199.994,,732.539,720.686
5300.001,,732.448,721.125
5399.995,,733.342,720.785
5499.997,,734.066,717.93
5599.999,,735.368,713.288
5700,,734.28,709.89
5799.997,,734.373,707.232
5899.996,,733.025,707.291
5999.998,,734.999,708.47
6099.995,,733.753,707.695
6199.999,,732.125,704.761
6299.998,,731.738,703.971
6399.999,,733.363,705.967
6499.994,,734.273,707.108
6599.995,,734.651,706.517
6699.996,,735.488,707.03
6799.997,,734.284,710.961
6899.994,,734.095,709.727
6999.997,,732.564,705.589
7099.995,,732.299,705.063
7199.997,,732.204,704.485
7299.995,,732.085,702.19
7399.998,,732.761,705.941
7499.996,,734.384,709.029
7600,,734.983,717.401
7699.997,,734.691,726.084
7799.997,,734.786,729.027
7900,,735.206,729.432
7999.997,,735.943,729.896
8099.996,,735.561,726.217
8199.998,,734.38,724.643
8299.996,,733.083,727.284
8399.995,,732.019,728.626
8499.998,,733.938,735.986
8599.999,,735.741,744.523
8699.994,,736.299,750.117
8799.995,,733.997,753.781
8899.996,,735.645,750.912
8999.995,,734.842,738.815
9099.999,,735.547,731.371
9199.996,,732.816,726.383
9299.999,,733.75,728.254
9399.996,,738.309,726.035
9499.998,,737.479,728.958
9599.999,,738.915,731.75
