Time,Events,CH1-410,CH1-470
0,,886.371,947.352
100,,877.13,942.205
200,,876.052,929.462
300.001,,873.339,919.116
400.004,,870.069,906.833
500.001,,865.301,901.778
600.005,,862.967,898.979
700.002,,862.918,898.102
799.999,,861.593,902.184
900.005,,859.217,907.356
1000.003,,860.385,906.454
1100.004,,860.941,909.198
1200.002,,859.104,915.214
1300.003,,858.841,911.465
1400.001,,858.148,918.645
1500.005,,858.036,929.314
1600.002,,857.684,925.473
1700.002,,858.945,929.205
1800.005,,859.392,934.408
1900.003,,862.754,932.53
1999.999,,868.54,931.474
2100.004,,872.403,933.165
2200.001,,866.907,929.568
2300.005,,863.192,926.669
2400.006,,868.929,916.986
2500.003,,865.12,912.843
2600.005,,860.108,916.123
2700,,862.236,921.818
2800.002,,864.332,933.682
2900.003,,863.224,936.472
3000.002,,863.254,937.454
3100.004,,866.149,935.415
3200,,862.838,925.937
3300.005,,861.314,919.572
3399.999,,859.598,917.35
3500.003,,860.944,919.701
3600.001,,861.996,923.327
3700.005,,860.794,915.516
3800.002,,862.015,911.181
3900.005,,860.732,910.253
4000.004,,862.047,915.773
4100.002,,860.932,925.821
4200.005,,862.696,929.571
4299.999,,866.206,937.75
4400.004,,867.523,944.4
4500,,863.375,938.454
4600.001,,864.989,934.073
4699.999,,865.954,928.539
4800.003,,865.915,919.563
4900.006,,868.758,909.277
5000.005,,865.145,898.971
5100.003,,866.673,891.427
5200.001,,864.666,885.477
5300.002,,864.607,880.158
5400.004,,865.126,877.639
5500.004,,863.862,879.902
5600.002,,866.162,875.092
5700.004,,866.164,873.435
5800.004,,865.833,874.099
5900.005,,867.621,868.62
6000.004,,868.889,865.757
6100.002,,871.415,858.277
6200.005,,868.984,851.191
6300.002,,870.203,845.671
6400.003,,867.707,843.693
6500.003,,866.452,842.716
6600.003,,869.545,845.592
6700.001,,863.369,860.525
6800.004,,859.058,877.883
6900.004,,858.649,888.185
6999.999,,861.865,894.731
7100.005,,866.475,901.893
7200.001,,867.218,913.776
7300.001,,865.258,913.222
7400.002,,866.029,901.877
7500.002,,865.618,894.333
7600.004,,865.799,885.121
7700.004,,866.846,877.112
7800.002,,864.901,870.223
7899.999,,866.769,867.297
8000.002,,865.317,861.025
8100.005,,867.303,858.744
8200.002,,865.702,863.216
8300.001,,868.727,878.347
8400.005,,872.396,898.588
8500.002,,870.592,903.83
8600,,868.834,900.438
8700.002,,864.749,894.066
8800.004,,870.948,888.706
8900.005,,869.184,879.865
9000.001,,871.205,871.276
9100.002,,869.352,864.589
9200.005,,871.243,859.18
9300.001,,869.192,855.152
9400.003,,869.933,850.212
9500.003,,868.151,847.576
9600.004,,869.157,845.141
9700.002,,867.947,848.635
9800.003,,869.732,854.853
9900.006,,868.03,860.598
9999.999,,870.197,856.909
10099.999,,867.688,863.778
10200.003,,869.055,876.283
10300.004,,863.257,900.335
10400.005,,862.476,912.809
10500.001,,861.426,912.624
10600.003,,858.583,902.514
10700.005,,857.027,900.452
10800.003,,855.182,906.18
10900,,854.638,909.558
11000.002,,853.758,911.718
11100.001,,852.89,927.423
11199.999,,851.325,938.622
11300,,850.071,947.127
11400.001,,851.265,945.517
11500.004,,851.416,942.289
11600.005,,850.631,936.704
11700,,854.718,935.597
11800.003,,856.528,938.813
11900.003,,851.659,944.665
12000.002,,849.866,945.528
12099.999,,849.491,947.461
12200.004,,850.906,949.964
12299.999,,850.301,956.618
12400.001,,850.096,963.061
12500.003,,849.994,959.789
12600.005,,850.329,951.758
12700,,851.552,944.896
12800.003,,855.169,945.978
12900.004,,858.912,941.61
13000.001,,862.65,934.986
13100.003,,856.635,922.397
13200.002,,855.119,911.049
13300.001,,855.083,902.866
13399.999,,857.741,902.712
13500.004,,859.422,912.218
13600,,859.636,909.784
13700.002,,860.93,904.12
13800.001,,860.922,902.607
13900.005,,859.899,895.724
14000.001,,860.441,886.457
14100.001,,860.811,880.987
14200.002,,861.387,873.014
14300.002,,861.21,868.067
14399.999,,860.461,866.11
14500.003,,860.058,873.027
14599.999,,863.608,880.45
14700.005,,861.212,878.571
14799.999,,865.058,878.817
14900.001,,865.783,871.598
14999.999,,862.438,865.768
15100.003,,867.813,858.212
15200.002,,864,850.062
15300.003,,868.198,847.347
15400.006,,864.045,843.481
15499.999,,865.85,841.557
15599.999,,864.798,844.743
15699.999,,865.539,849.521
15799.999,,863.271,854.676
15899.999,,864.557,850.861
16000.001,,865.34,849.879
16099.989,,864.933,859.791
16199.984,,865.081,881.433
16299.979,,868.865,898.371
16399.976,,865.156,909.332
16499.968,,865.515,905.435
16599.965,,867.277,897.342
16699.962,,866.405,889.663
16799.956,,865.402,882.057
16899.949,,867.611,874.304
16999.946,,868.847,866.167
17099.939,,874.35,858.067
17199.937,,868.64,852.199
17299.93,,869.234,850.522
17399.922,,866.791,848.016
17499.917,,866.18,848.582
17599.911,,865.868,852.453
17699.908,,862.147,854.47
17799.896,,864.316,861.383
17899.896,,865.379,867.005
17999.886,,865.861,874.085
18099.88,,867.646,874.431
18199.877,,866.738,867.677
18299.866,,868.175,859.31
18399.861,,867.913,853.162
18499.854,,866.17,846.978
18599.848,,868.119,844.725
18699.842,,868.256,851.686
18799.833,,869.129,862.429
18899.828,,865.689,875.794
18999.82,,867.441,881.59
19099.819,,866.466,876.584
19199.807,,868.844,874.527
19299.805,,866.615,872.915
19399.796,,867.303,868.544
19499.787,,868.509,871.519
19599.779,,866.012,882.776
19699.772,,861.95,894.796
19799.77,,862.747,901.555
19899.761,,868.01,908.004
19999.751,,864.569,911.328
20099.742,,861.61,902.743
20199.734,,860.649,897.162
20299.727,,860.423,892.445
20399.722,,858.084,888.982
20499.714,,856.784,893.294
20599.709,,856.448,899.551
20699.698,,855.341,905.309
20799.691,,854.898,906.49
20899.686,,855.124,909.859
20999.676,,855.809,917.963
21099.664,,854.406,918.257
21199.66,,855.162,921.592
21299.653,,855.208,916.944
21399.643,,856.103,906.849
21499.636,,855.291,900.171
21599.629,,856.161,912.439
21699.618,,858.354,926.721
21799.608,,860.765,930.533
21899.604,,862.152,923.111
21999.593,,861.531,913.185
22099.583,,867.605,900.653
22199.579,,860.631,891.467
22299.565,,856.209,883.511
22399.557,,855.852,898.828
22499.548,,855.961,922.187
22599.538,,856.104,932.413
22699.531,,856.174,941.867
22799.519,,858.965,954.466
22899.514,,856.63,963.171
22999.502,,854.828,954.439
23099.498,,855.604,944.21
23199.483,,857.779,943.797
23299.474,,856.458,947.659
23399.47,,855.426,955.165
23499.46,,856.009,971.792
23599.451,,857.734,978.886
23699.436,,853.014,972.304
23799.428,,852.199,959.524
23899.416,,854.443,945.043
23999.412,,855.049,932.047
24099.408,,853.597,919.605
24199.404,,851.355,910.346
24299.401,,854.585,907.719
24399.399,,857.908,900.787
24499.394,,862.813,890.803
24599.388,,861.717,878.801
24699.386,,855.642,871.429
24799.377,,859.577,866.253
24899.374,,861.693,859.605
24999.375,,856.896,850.147
25099.365,,856.531,844.614
25199.361,,855.045,837.836
25299.361,,852.724,833.555
25399.355,,853.228,830.166
25499.349,,853.035,832.026
25599.344,,852.083,836.226
25699.341,,852.806,851.983
25799.336,,851.644,856.823
25899.334,,850.919,858.328
25999.326,,851.716,858.131
26099.324,,852.029,861.167
26199.322,,852.11,867.892
26299.317,,851.605,881.998
26399.312,,852.248,890.01
26499.309,,851.385,892.889
26599.299,,851.591,887.61
26699.296,,851.059,886.147
26799.291,,851.233,900.319
26899.285,,851.529,912.962
26999.283,,850.722,907.49
27099.277,,849.528,898.551
27199.275,,848.846,891.056
27299.271,,848.836,883.36
27399.266,,849.062,875.475
27499.259,,847.769,868.08
27599.259,,848.082,862.894
27699.248,,849.75,866.798
27799.247,,848.92,874.641
