Time,Position
42473.248,262;890
42506.767,264;888
42543.767,263;889
42573.777,262;894
42606.875,263;894
42641.95,263;894
42673.877,263;894
42707.266,265;893
42740.259,263;893
42773.276,264;893
42808.642,263;893
42841.641,262;892
42873.731,265;892
42907.244,262;892
42941.236,263;892
42973.238,263;892
43007.263,263;893
43041.264,259;893
43073.354,264;893
43107.485,263;893
43140.495,263;893
43173.487,264;892
43209.585,263;893
43240.585,257;893
43273.579,258;893
43306.732,262;893
43340.731,258;893
43373.824,260;893
43408.959,265;892
43440.952,258;893
43472.961,259;893
43508.04,262;892
43541.045,261;892
43574.122,263;892
43607.143,262;893
43641.142,263;892
43674.105,262;892
43707.641,258;893
43740.64,262;892
43773.642,265;892
43808.557,262;892
43841.555,264;892
43873.614,264;892
43907.874,264;893
43940.865,265;892
43973.89,264;892
44007.058,264;892
44041.119,263;893
44073.196,265;892
44107.325,265;892
44142.813,257;892
44173.649,264;892
44208.182,263;892
44244.183,263;892
44274.266,259;892
44307.28,260;892
44341.278,259;892
44373.287,264;892
44408.357,265;892
44442.471,264;892
44473.531,257;892
44507.589,262;892
44541.581,264;892
44573.664,263;892
44607.166,264;892
44641.159,263;892
44673.204,264;893
44706.733,263;893
44740.732,258;893
44773.733,264;893
44808.866,264;893
44840.858,260;893
44873.86,264;893
44906.937,260;893
44941.939,263;893
44973.954,263;893
45008.489,264;893
45040.534,262;893
45074.544,263;893
45107.05,264;893
45141.041,266;893
45174.133,255;893
45208.188,265;893
45242.205,261;893
45273.218,263;891
45307.76,262;891
45340.51,263;891
45374.058,265;893
45408.564,264;893
45440.563,262;892
45473.566,262;892
45507.672,263;892
45541.672,266;892
45573.68,265;892
45607.759,265;893
45640.759,264;892
45674.371,264;892
45707.877,264;892
45739.81,262;892
45773.377,262;885
45807.005,257;883
45841.009,263;883
45874.006,263;881
45907.512,262;883
45941.512,263;883
45973.514,262;894
46008.052,262;892
46041.044,263;889
46074.054,264;886
46107.15,265;885
46142.153,262;884
46174.179,269;883
46207.695,263;881
46241.703,263;878
46273.785,263;883
46308.227,264;881
46341.226,263;883
46373.831,264;883
46407.521,263;883
46441.513,267;881
46474.56,260;880
46508.586,264;879
46542.577,256;879
46574.593,262;880
46607.138,264;881
46641.136,263;881
46674.138,262;882
46711.821,262;877
46741.806,258;879
46773.807,261;880
46808.015,262;878
46841.003,264;880
46874.028,262;879
46908.188,262;878
46941.378,266;879
46974.379,263;879
47007.939,265;879
47041.932,264;880
47073.795,263;879
47108.299,264;879
47141.291,257;880
47174.392,263;879
47207.807,265;878
47242.8,263;878
47274.802,265;879
47307.316,264;879
47342.315,263;876
47374.322,257;877
47407.833,264;878
47441.826,262;879
47474.827,263;879
