Time,Events,CH1-410,CH1-470
0,,963.857,934.646
99.996,,954.609,928.052
199.996,,946.591,920.211
299.999,,942.08,914.153
399.996,,937.811,915.59
500,,935.656,910.585
599.997,,930.716,901.046
700,,927.783,893.407
799.996,,927.87,896.182
899.998,,924.926,899.764
999.996,,921.318,893.691
1099.995,,919.369,888.815
1199.996,,918.182,880.476
1299.997,,918.564,878.195
1400,,916.773,875.059
1499.995,,916.264,869.277
1599.994,,916.446,867.428
1699.995,,917.249,864.482
1799.998,,915.309,861.378
1899.999,,912.673,865.196
1999.998,,913.091,866.754
2099.996,,915.699,867.337
2199.999,,914.066,869.813
2299.998,,913.346,870.177
2399.996,,915.303,866.253
2499.999,,913.026,862.551
2599.998,,914.565,857.931
2699.994,,914.899,856.807
2799.998,,914.384,857.191
2899.996,,913.978,856.477
2999.999,,914.304,855.128
3100,,915.072,855.605
3199.997,,915.799,863.865
3299.997,,914.859,892.474
3399.994,,915.39,913.298
3499.996,,913.639,918.951
3599.995,,912.345,918.066
3699.997,,912.125,909.435
3799.994,,911.088,899.838
3899.998,,914.117,891.59
3999.998,,913.669,881.179
4099.996,,909.692,875.034
4199.997,,910.538,870.98
4300,,910.356,864.029
4400,,908.574,860.367
4499.997,,909.582,861.323
4599.997,,908.758,865.252
4699.995,,910.311,872.358
4799.995,,909.481,877.96
4899.999,,910.323,885.582
4999.997,,912.506,912.728
5099.997,,910.638,944.548
5199.998,,910.641,940.319
5299.997,,909.814,930.059
5400,,910.886,925.083
5499.999,,911.503,928.045
5599.993,,909.872,923.126
5699.999,,910.904,911.919
5800,,911.55,903.087
5900,,912.166,896.546
5999.997,,912.343,899.376
6099.999,,909.92,903.114
6199.998,,907.079,900.708
6299.997,,908.912,890.404
6399.999,,905.444,881.762
6499.998,,904.003,874.783
6599.996,,908.813,870.244
6699.994,,907.358,865.63
6799.997,,905.798,865.274
6900,,907.508,864.141
7000,,908.733,858.607
7099.998,,907.4,857.205
7200,,905.52,866.163
7299.995,,907.514,867.322
7399.994,,907.14,862.703
7499.999,,908.604,866.839
7599.994,,907.699,871.198
7699.995,,904.915,871.72
7799.994,,906.242,883.485
7899.997,,906.337,916.543
7999.997,,905.21,922.835
8099.994,,906.615,922.364
8199.995,,908.583,919.84
8299.998,,904.776,912.223
8399.994,,905.147,904.035
8499.999,,903.225,893.137
8599.995,,903.312,885.198
8699.993,,906.083,877.732
8799.995,,903.729,871.215
8899.998,,904.663,869.839
8999.995,,904.592,869.181
9099.995,,905.676,873.393
9199.993,,906.52,897.956
9299.995,,909.194,916.726
9399.999,,908.583,912.195
9499.994,,907.041,905.925
9599.999,,909.626,899.521
9699.994,,909.722,888.9
9799.997,,908.618,879.199
9899.995,,907.829,876.357
9999.998,,907.072,878.506
10099.997,,907.631,876.01
10199.999,,909.382,874.078
10299.994,,910.23,871.124
10399.999,,910.706,877.767
10499.997,,908.685,880.427
10599.999,,907.243,883.692
10699.996,,907.317,882.262
10799.996,,908.585,877.1
10899.999,,908.951,879.778
10999.996,,909.488,884.603
11099.997,,907.374,893.491
11199.993,,906.484,896.953
11299.995,,906.837,902.214
11399.996,,905.924,906.07
11499.996,,907.867,911.327
11599.999,,906.181,919.417
11699.999,,905.313,924.723
11799.994,,904.102,913.089
11899.999,,905.737,908.353
11999.997,,904.944,904.01
12099.998,,905.446,933.168
12199.997,,903.532,1003.957
12299.994,,904.188,1040.863
12399.995,,904.654,1042.133
12499.999,,901.197,1021.547
12599.994,,898.837,994.876
12699.997,,899.417,975.079
12799.995,,902.72,959.75
12899.997,,903.364,940.516
12999.995,,899.904,927.355
13100,,900.649,916.317
13199.998,,903.899,909.588
13299.995,,906.029,899.85
13399.997,,904.847,891.324
13499.998,,904.571,888.63
13599.999,,904.601,887.878
13699.995,,908.407,887.387
13799.994,,907.786,887.257
13899.997,,907.173,879.159
13999.999,,906.974,872.467
14099.999,,909.83,868.068
14199.998,,910.17,862.741
14299.994,,908.481,860.593
14399.996,,906.16,857.315
14499.995,,906.982,852.906
14599.996,,908.038,850.669
14699.994,,909.268,847.885
14800,,909.08,845.728
14900,,908.635,845.584
14999.994,,906.598,844.752
15099.999,,907.634,842.217
15199.996,,908.154,843.383
15300,,908.454,848.779
15399.994,,910.254,862.057
15499.994,,910.788,887.082
15599.998,,907.655,890.424
15699.997,,909.391,900.288
15799.996,,911.022,911.693
15899.999,,908.235,910.486
15999.984,,906.055,902.635
16099.969,,909.118,893.245
16199.952,,907.935,885.04
16299.94,,909.304,880.04
16399.92,,906.816,875.548
16499.906,,904.718,869.171
16599.895,,905.568,865.7
16699.879,,908.193,864.498
16799.863,,908.411,868.63
16899.843,,905.7,877.043
16999.829,,905.709,875.842
17099.809,,908.568,873.239
17199.797,,907.359,874.699
17299.781,,906.935,880.359
17399.761,,906.68,884.947
17499.744,,906.68,919.999
17599.727,,904.438,951.861
17699.709,,903.228,973.968
17799.691,,904.996,967.887
17899.673,,906.211,952.709
17999.656,,906.865,957.508
18099.641,,905.4,973.286
18199.618,,906.328,958.276
18299.602,,904.039,941.87
18399.583,,904.537,927.138
18499.563,,904.129,914.762
18599.54,,905.68,906.169
18699.526,,907.593,897.03
18799.506,,907.536,888.802
18899.482,,907.632,881.42
18999.466,,907.572,873.991
19099.446,,910.253,871.413
19199.427,,913.029,867.07
19299.404,,913.418,863.538
19399.382,,910.677,862.305
19499.366,,911.44,880.091
19599.341,,914.449,903.901
19699.321,,915.104,897.447
19799.299,,911.189,888.565
19899.279,,909.166,879.905
19999.258,,909.503,872.723
20099.235,,909.628,866.412
20199.211,,908.668,863.603
20299.19,,905.791,864.04
20399.169,,902.277,860.008
20499.146,,903.924,857.38
20599.124,,907.644,853.437
20699.102,,906.814,848.869
20799.074,,909.206,847.962
20899.056,,909.783,855.643
20999.034,,908.95,864.312
21099.005,,907.916,864.531
21198.985,,909.519,861.999
21298.961,,912.758,859.303
21398.938,,911.615,854.352
21498.912,,910.857,849.783
21598.885,,911.617,848.125
21698.864,,913.613,846.205
21798.838,,910.672,844.972
21898.811,,909.546,845.17
21998.788,,911.031,844.716
22098.763,,908.105,839.875
22198.738,,908.696,838.47
22298.711,,908.605,837.924
22398.682,,907.088,847.098
22498.654,,908.848,880.941
22598.633,,907.773,885.759
22698.607,,905.809,888.575
22798.58,,905.937,890.672
22898.554,,907.3,885.495
22998.525,,907.631,878.336
23098.496,,908.269,879.723
23198.467,,909.587,877.638
23298.442,,909.588,874.843
23398.416,,909.49,869.355
23498.384,,909.716,865.952
23598.36,,909.453,872.699
23698.329,,909.233,871.79
