TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Xscaled,Yscaled,Speed_cm,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai
44320.1222272,True,540.464355,119.573769,False,2.56344320000062,2.5845334183466853,17.466272451949816,0.0,18.607226682825452,0,0
44320.1543168,True,540.695797718085,120.03755173404255,False,2.595532799998182,2.6000284171915125,17.474004961994147,0.5396526320547188,18.609150589765033,0,0
44320.1837824,True,540.9272404361702,120.5013344680851,False,2.6249984000023687,2.61552341603634,17.481737472038485,0.5877103163624798,18.611090411162234,0,0
44320.217024,True,541.1586831542553,120.96511720212766,False,2.658239999997022,2.6310184148811673,17.489469982082817,0.5209507696095466,18.613046142041306,0,0
44320.264896,False,541.3901258723404,121.42889993617021,False,2.706111999999848,2.646513413725995,17.497202492127148,0.3617404140049602,18.61501777738781,0,0
44320.296512,False,541.6215685904255,121.89268267021276,False,2.737728000000061,2.662008412570822,17.504935002171482,0.5477364973479376,18.617005312148656,0,0
44320.3281024,False,541.8530113085106,122.35646540425532,False,2.7693184000017936,2.6775034114156497,17.512667512215817,0.548180368064968,18.61900874123217,0,0
44320.3619968,False,542.0844540265957,122.82024813829787,False,2.8032127999977092,2.692998410260477,17.52040002226015,0.510917352198468,18.621028059508163,0,0
44320.3933184,False,542.3158967446808,123.28403087234042,False,2.83453439999721,2.7084934091053046,17.528132532304483,0.552884817523489,18.62306326180798,0,0
44320.4258816,False,542.5473394627659,123.74781360638298,False,2.867097599999397,2.7239884079501318,17.535865042348814,0.531803910521827,18.625114342924597,0,0
44320.4565248,False,542.7787821808511,124.21159634042553,False,2.8977407999991556,2.7394834067949594,17.54359755239315,0.5651249575895277,18.62718129761265,0,0
44320.4878976,False,543.0102248989361,124.67537907446808,False,2.929113600002893,2.754978405639787,17.551330062437483,0.5519825166451479,18.62926412058853,0,0
44320.5361664,False,543.2416676170212,125.13916180851064,False,2.9773824000003515,2.770473404484614,17.559062572481817,0.3587666795358636,18.631362806530426,0,0
44320.5687424,False,543.4731103351063,125.60294454255319,False,3.0099583999981405,2.785968403329442,17.56679508252615,0.5315949503144372,18.633477350078405,0,0
44320.6016,False,543.7045530531915,126.06672727659574,False,3.0428160000010394,2.801463402174269,17.574527592570483,0.5270390137667134,18.635607745834484,0,0
44320.6329088,False,543.9359957712766,126.5305100106383,False,3.074124799997662,2.8169584010190967,17.582260102614818,0.5531108538857223,18.637753988362686,0,0
44320.6644736,False,544.1674384893616,126.99429274468085,False,3.1056896000009147,2.832453399863924,17.58999261265915,0.5486249587668224,18.6399160721891,0,0
44320.6969472,False,544.3988812074467,127.4580754787234,False,3.138163199997507,2.8479483987087515,17.597725122703483,0.5332712450139973,18.642093991801982,0,0
44320.7294208,False,544.6303239255319,127.92185821276595,False,3.1706368000013754,2.8634433975535787,17.605457632747818,0.5332712448945015,18.64428774165179,0,0
44320.7608832,False,544.861766643617,128.3856409468085,False,3.202099199996155,2.8789383963984063,17.61319014279215,0.5504105568278643,18.64649731615126,0,0
44320.8104192,False,545.0932093617021,128.84942368085106,False,3.251635200002056,2.8944333952432335,17.620922652836484,0.3495889272086177,18.648722709675507,0,0
44320.841344,False,545.3246520797871,129.3132064148936,False,3.2825599999996484,2.909928394088061,17.628655162880815,0.5599789522200954,18.650963916562038,0,0
44320.8742016,False,545.5560947978723,129.77698914893617,False,3.3154176000025473,2.9254233929328883,17.636387672925153,0.5270390137667617,18.653220931110887,0,0
44320.905024,False,545.7875375159574,130.24077188297872,False,3.346239999998943,2.940918391777716,17.644120182969484,0.5618393474321537,18.655493747584615,0,0
44320.936704,False,546.0189802340425,130.70455461702127,False,3.377919999998994,2.9564133906225436,17.651852693013815,0.5466299589722149,18.657782360208447,0,0
44320.9692288,False,546.2504229521277,131.16833735106383,False,3.410444799999823,2.971908389467371,17.659585203058153,0.5324317782070705,18.660086763170323,0,0
