File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,0,138.32820694459204,287.2518069870955,0.0,0.0
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,1,137.74297128896694,285.4312535844239,1.9123063208058482,0.16686703382655171
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,2,137.68449535724088,283.611724967981,1.8204680224178569,0.15885326308441244
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,3,137.38852499293068,283.46198098469785,0.33169521714883254,0.028943583158139396
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,4,137.65979881747188,282.89382705048973,0.6295938221086387,0.05493808835318729
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,5,138.23634044606845,283.24241269950704,0.6737300677612712,0.05878939832176557
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,6,138.47209139941435,283.4373585403833,0.30591239412362203,0.02669378501906364
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,7,139.76368461810281,281.8706789868202,2.030442775877857,0.17717557050300986
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,8,140.43972363417186,280.0429438242144,1.9487546217708942,0.1700474970211155
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,9,140.52933149203764,276.9565941402362,3.0876502295408437,0.26942704193972167
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,10,141.70085705471155,273.27515895768903,3.863345331095107,0.33711386561533474
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,11,142.27938550455966,268.9071259479378,4.406178337466613,0.38448124219660956
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,12,142.12443778577926,263.80871790239587,5.100762040558443,0.44509031984184494
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,13,145.261221931474,259.4175772637817,5.396436869339871,0.4708907792761573
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,14,146.91182772864488,254.40074296593536,5.281394311136171,0.46085221472067317
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,15,147.00191954598566,249.61208479385746,4.789505572035618,0.4179302131703132
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,16,146.38843016662304,244.97120082002965,4.681257659766502,0.4084845465207084
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,17,147.18227036383783,240.75153200055078,4.293691559112766,0.374665693900612
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,18,146.32743763256238,237.620233646433,3.245884837907921,0.28323452636815444
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,19,144.14299022645622,235.73190328255518,2.8874906117919923,0.25196119907646514
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,20,139.6625865164574,234.23815939475594,4.72284746809685,0.4121136554547705
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,21,136.86825338118973,232.1414425849185,3.4934966797622216,0.3048410300652947
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,22,135.081639006392,230.56842476957777,2.3804150838904525,0.2077140048135155
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,23,133.81049016185176,229.32838975378192,1.775811427313113,0.15495654764460687
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,24,132.13026501421982,228.92161752678226,1.7287626185781129,0.1508510886638648
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,25,131.27717743494568,229.10059003209219,0.871659093664897,0.07606060069210485
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,26,129.28126398955126,226.60728170684158,3.1937841013866652,0.2786882383237699
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,27,129.09043439724852,223.56064284498567,3.0526094227511504,0.2663693960865085
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,28,128.60741734398565,221.23553870370554,2.3747451950768776,0.207219252734231
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,29,127.44406539415907,220.0043845012671,1.693850179132473,0.1478046440903364
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,30,126.19170671275714,220.962684703226,1.576940564497345,0.13760316098707073
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,31,125.57173197041519,220.95427666645247,0.6200317542064722,0.054103706386907834
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,32,126.31524808180595,220.75394391797207,0.7700320889491244,0.06719267161134349
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,33,126.5017276647501,220.21621724347634,0.5691437527718844,0.049663241088873045
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,34,127.19852742059665,219.8350905760228,0.794221276718298,0.06930340981776983
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,35,124.82899748972955,219.64714291359755,2.3769721111292346,0.20741357247903056
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,36,126.07962961690667,219.7319360091239,1.2535033253153047,0.10938016546373189
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,37,127.58408493985175,219.05353896318044,1.6503358357263478,0.1440076010465053
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,38,127.55291129055432,218.7506652490014,0.3044737807285345,0.02656825222787345
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,39,127.69038562479912,218.8529298189226,0.17133953086552936,0.014951014375518846
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,40,126.61014352284896,217.26357245343232,1.921712734532383,0.1676878334758625
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,41,125.10362593680864,215.14706607292504,2.5979211873682293,0.22669349462203794
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,42,124.45111917327819,210.94368338048432,4.253726734942342,0.3711783803911801
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,43,124.79276912016364,206.7502961815365,4.207281888167972,0.3671256228734923
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,44,121.86333030073739,203.63253996710506,4.278085507488989,0.37330391649294953
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,45,114.46115464026683,203.92213722272223,7.407838488987445,0.6464048266088436
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,46,110.28839316981075,204.36793724021376,4.196507589045711,0.36618546212804537
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,47,106.43532175164637,203.56010333839174,3.936845814406278,0.3435274864361793
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,48,101.06434133013765,202.87091516570547,5.415017176851854,0.472512088983905
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,49,96.2312581947868,200.96596388175033,5.194952549105249,0.4533093434390669
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,50,90.90739921396747,197.73274029471034,6.228740579879888,0.5435172460244969
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,51,84.46973780097859,194.39638602596708,7.250844383576806,0.6327055879392318
159M5NAc.mp4,90.0,True,0.9,100.0,0.0,52,78.00688467443506,189.82295740583584,7.9173682419544615,0.690866175504115
