File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,0,281.0664209139038,153.9558869494327,0.0,0.0
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,1,279.5325409877266,153.56806938278947,1.5821473044336172,0.06160806195196676
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,2,277.1174491753895,152.86827815868565,2.5144335782339526,0.097910845107686
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,3,274.5203665412818,154.04305765387605,2.8504289274955443,0.11099434386590758
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,4,272.5086150072749,154.9730257199268,2.2162998078900245,0.08630165818694134
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,5,270.0798250188362,156.60340225990333,2.925260410638007,0.11390824615331108
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,6,266.3401546687664,158.13580749816867,4.0414601496803275,0.15737253198876042
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,7,263.5233683509667,158.11335464735802,2.816875803199917,0.1096878011979181
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,8,262.8130628430537,160.69972572168123,2.682135203278789,0.10444106645702261
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,9,262.91977600453214,165.2858990987948,4.587414734224277,0.17863174329815537
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,10,261.5854969738945,166.95939756472833,2.140303167095996,0.08334238521592305
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,11,261.6436290375871,168.17593070684737,1.2179212711432408,0.04742527381296633
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,12,259.45188187820156,168.3128731694323,2.1960211403202567,0.0855120165369884
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,13,257.6936645207088,168.25118801200665,1.759299103289554,0.068506268565368
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,14,256.9536394486252,168.06328637148783,0.7635077824239879,0.02973062914468936
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,15,256.16539572068405,168.27572377859673,0.8163686829966806,0.031789007418439943
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,16,255.51474185891468,168.51788920442388,0.6942582670025915,0.027034086019868033
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,17,255.7610642050958,169.9165130243405,1.420149037202202,0.055299926637551705
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,18,257.9418883660002,171.0769115195487,2.4703276479985257,0.09619338120607664
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,19,260.19647058147393,172.42958880648544,2.6292350235239246,0.1023811586706395
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,20,260.970269715935,173.422930220145,1.2591633192655494,0.04903121951007369
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,21,261.9916279147494,174.4080588150437,1.4190316834984795,0.055256417416881615
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,22,263.3097957114032,175.6516389303527,1.8121969659303132,0.07056608612443224
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,23,264.3367552716793,176.78640670957088,1.5304717740599674,0.059595841428796044
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,24,265.0700566038613,177.61318591200396,1.1051220264548969,0.04303292498715185
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,25,265.84418977717525,178.59408885848717,1.249581033964809,0.04865808988756944
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,26,266.468778395117,179.77206108483242,1.333315231932482,0.05191865964705677
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,27,265.90462679655315,180.65458343451147,1.0474314888550862,0.040786482949465755
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,28,265.47651354230516,180.98954869772064,0.5435831914432164,0.021166870392305248
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,29,265.17590925782326,180.96271771029177,0.3017993335567166,0.011751922205170755
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,30,264.4715574954848,180.49459035178128,0.8457272780839825,0.032932217118252755
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,31,263.821697900278,179.38814669761942,1.2831738203834038,0.04996617697972351
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,32,264.1116530445271,178.07111566263808,1.3485713673293365,0.0525127262880346
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,33,263.89164297996086,177.17090354448035,0.9267072278710534,0.03608553776631656
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,34,264.1264518290444,176.46652623780813,0.7424840643157018,0.028911975581872307
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,35,264.09150234151116,175.87452367055778,0.5930333096124017,0.023092434424909564
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,36,264.07119261819963,176.0208337136637,0.1477129431520784,0.005751871603433507
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,37,264.2811862613,176.06423741081622,0.21443229950047876,0.008349891539876196
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,38,264.5528710208375,175.97467621112577,0.28606610609252214,0.011139277826482217
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,39,265.3172628388187,176.1620921236046,0.787032131267146,0.03064665607647229
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,40,264.767967982677,176.26459706637104,0.5587773279896484,0.0217585228275975
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,41,264.2367531080887,176.32313684567194,0.5344306772112661,0.020810475850382294
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,42,263.188908209471,176.40812906023055,1.0512861685072903,0.04093658233790607
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,43,262.24740573387163,176.3101107595928,0.9465909881356462,0.03685980191402664
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,44,261.23771985816865,176.1645565908814,1.0201233178510165,0.03972311578618136
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,45,260.67527010683125,176.74477605009014,0.8080868416352143,0.031466516463113735
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,46,261.1518586081633,178.5635350621099,1.8801651372698789,0.07321273432142099
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,47,259.17590862337516,178.86623136075545,1.9990005981985048,0.07784013053065209
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,48,258.0511393519917,179.498376519752,1.2902377361909814,0.05024124249446869
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,49,256.6413812524728,179.6089780889092,1.4140900276358672,0.05506399169288235
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,50,255.75885621326813,179.72642884531228,0.8903061973292413,0.03466809898646906
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,51,255.04259754622473,178.05097948694373,1.8221298061807758,0.07095286618959726
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,52,254.16610420611403,178.79012717260605,1.1465512969241143,0.04464616103321396
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,53,253.19247861075567,178.7553522873296,0.9742464229253831,0.03793669136361213
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,54,252.2430412047133,176.49008700690166,2.456187732789317,0.09564277964719313
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,55,252.81328892723167,173.81541804749583,2.734782716679055,0.10649113553598344
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,56,253.29062895324967,172.1047787865228,1.775989915968345,0.06915620085590889
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,57,253.53777483897113,169.8807624695109,2.237706340689986,0.08713521837139519
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,58,253.94518532536148,168.00872341083064,1.915858434656717,0.07460261430953341
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,59,252.93999175848126,166.65141836969465,1.6889911431356144,0.06576851010713712
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,60,251.70233164153385,165.94323930786462,1.425945352633385,0.05552563239780346
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,61,251.3023995316116,162.60136302590675,3.365721731881498,0.13105960006996067
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,62,249.69052175033002,161.90092885262888,1.7574862767272679,0.06843567796306155
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,63,248.73315100325098,161.19586105496597,1.1889824837498233,0.04629841122466473
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,64,247.27577949041063,159.71462198566,2.077980006370861,0.08091555104173657
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,65,245.85751159111064,159.10954384556825,1.541947920586711,0.060042717104789166
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,66,245.24753476538143,158.08478488542485,1.1925613838796154,0.046437771889944295
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,67,244.91178964211574,157.44231391237952,0.7249094695218955,0.02822762923700075
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,68,244.5996544038719,156.75811647501152,0.752033603141819,0.02928383007226235
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,69,244.69749281801234,156.8030019001237,0.10764319146612944,0.004191574570818334
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,70,244.8274977280778,156.69119899876316,0.1714676803183605,0.006676869746711258
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,71,244.78143274994684,156.58655289558828,0.11433629834785711,0.004452200962725772
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,72,244.56216286960782,156.3427211018529,0.3279225885176331,0.012769149302489171
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,73,244.01308427576032,154.98715591031834,1.4625471926477076,0.05695089060280076
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,74,242.9958125724936,154.81318107057675,1.032041163486358,0.04018719101494076
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,75,243.16802633211634,153.74922506815332,1.0778033002808216,0.041969146810578235
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,76,243.3400261724882,156.11143146131695,2.368460045892917,0.09222670533219691
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,77,243.17868933353023,155.8861126674686,0.2771247633579887,0.010791106202020168
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,78,244.22693249124956,156.27046378395576,1.1164853328415498,0.043475406721871675
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,79,243.46528758207734,157.34406778296693,1.3163314606742225,0.05125731968906123
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,80,243.3757003444672,155.64010004756128,1.7063211645074596,0.06644333287952603
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,81,242.34527812493795,154.22038775843896,1.754238562563398,0.06830921352144521
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,82,241.81761489310364,154.36828655156066,0.5479986671851346,0.021338806913192523
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,83,241.84683954054347,154.3328127231159,0.04596164186048102,0.0017897244278201343
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,84,241.74753202832082,154.39000933685847,0.11460119810660581,0.004462516033074985
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,85,241.47842907366388,152.40932555466236,1.9988808481897522,0.07783546752238647
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,86,241.00676315782658,153.3403022013708,1.0436408639369825,0.040638877821841564
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,87,241.2938225690819,153.9359129378672,0.6611771736985561,0.025745924013711848
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,88,241.31370398044163,154.54157707930673,0.6059903652232094,0.023596975994805598
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,89,240.91382424998076,155.49411426719146,1.0330686778413158,0.04022720193418917
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,90,240.76215608883962,154.94090128301593,0.5736269144350991,0.02233675864617693
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,91,240.69978985492654,155.01113491632742,0.09392715464994061,0.003657478634530201
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,92,240.97117539315315,155.0010276492843,0.2715736865118338,0.010574949915383844
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,93,241.08917136402826,155.16187297191334,0.19948500433465505,0.007767850990295346
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,94,241.4472927826186,155.51802509747057,0.505069586286972,0.019667168963866572
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,95,241.72677207776098,154.27504772830946,1.2740099751022191,0.04960934121214398
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,96,242.66718179167674,155.53967297021867,1.575959210291007,0.061367100515421505
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,97,243.206798754211,157.32896313884726,1.8688889142497505,0.07277364357148797
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,98,242.84116349627,158.4691587601495,1.1973868199902564,0.046625672072194424
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,99,242.53245764800673,159.5840374427139,1.156829191189654,0.04504637733726652
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,100,241.4362661064686,161.1926134856827,1.9465746278406295,0.07579868823217015
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,101,238.8682941665025,162.09621110488362,2.7223094133251697,0.10600543104840608
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,102,236.329815991364,162.73521441724478,2.617670085947231,0.1019308255134809
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,103,232.7572406759755,163.4130479428952,3.6363103102759045,0.14159619034477391
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,104,230.15698638492364,164.16932288655468,2.708001877499501,0.10544830242260891
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,105,226.25001437103023,165.16894395208067,4.032824393894386,0.15703625977442776
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,106,222.0336626288331,166.68378984766287,4.480220987997248,0.1744576699107331
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,107,217.99283827966403,168.24958535640238,4.333587081855685,0.16874781549419876
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,108,216.00441359295834,170.92809134354428,3.33589973738055,0.12989834581784582
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,109,216.06193455708095,175.3948445253752,4.467123531839046,0.17394766121043923
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,110,216.6642755181035,176.84439204059282,1.5697141880607361,0.061123922326275795
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,111,217.75921138736246,179.3742937269558,2.756680449463118,0.10734382281370258
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,112,218.59803397096263,181.26171671262662,2.0654270390396725,0.08042674447685245
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,113,218.93993087525098,183.34224721178936,2.1084355933033123,0.08210147708115151
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,114,217.29148807112193,184.01455849137284,1.7802713655900932,0.06932291846355625
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,115,215.74026536763535,184.6482314276383,1.6756590542134575,0.06524936491884543
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,116,214.96148937515397,185.196741513711,0.9525520253449788,0.03709192186180989
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,117,214.27891601389211,185.2358193820615,0.6836910656861991,0.026622604237144732
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,118,213.51124137270767,185.291712565427,0.7697066991162224,0.029972012006158743
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,119,213.36579022061517,185.16390698487368,0.19362413089696956,0.007539631372040001
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,120,212.68946953781517,185.10486241561404,0.6788931632754229,0.02643577620404423
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,121,212.910185409794,185.6852838969667,0.620970685426444,0.02418030252360284
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,122,212.55952806630583,185.94400061420382,0.43576933384547606,0.016968650163664833
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,123,212.6413317190801,185.91249291246396,0.08766169560385645,0.0034135046455173092
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,124,212.76096571013912,185.89192867591382,0.1213885482308612,0.004726812211928262
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,125,212.9333673569024,185.83505307383692,0.1815410750169348,0.007069122935094716
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,126,212.80545992410407,185.90087637879043,0.14385068244559812,0.0056014770123529595
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,127,212.80081191954872,185.9386557630504,0.03806423283621463,0.0014822030844764437
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,128,212.72698917986588,186.08150195693005,0.1607943780117404,0.006261256441998321
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,129,212.72857799211863,186.05951078757224,0.022048488703281473,0.0008585576413602503
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,130,212.67036717088243,185.94217301770993,0.13098340331985484,0.005100431295996084
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,131,212.61425016483048,185.94039853030864,0.05614505475793741,0.002186261672431212
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,132,212.6339867547066,185.95268934480995,0.023250744096560687,0.0009053728933558585
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,133,212.57462754301173,186.04152254100757,0.10684031429998535,0.00416031091663581
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,134,212.68782954908198,186.0819203334523,0.12019432521020937,0.004680309736694376
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,135,212.6041771117757,185.90974104378682,0.1914247582132227,0.007453988847999392
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,136,212.47828217149342,185.8648995690665,0.13364241034855873,0.005203971762358506
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,137,211.73691179278012,185.86922603569394,0.7413830027367626,0.028869100768776128
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,138,211.7696615311118,185.86617696702044,0.03289136939334988,0.0012807742475002548
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,139,211.82091024227185,185.83401352437343,0.06050551576899871,0.0023560559459200317
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,140,211.8047847572331,185.86772312989586,0.037368018039664476,0.0014550928121285142
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,141,212.12023860052824,186.15649620284782,0.42766928216997785,0.01665323801206567
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,142,213.0970670017334,186.6528090353264,1.09568250560276,0.04266535454423185
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,143,213.24792063212575,186.87097631962558,0.2652428731201469,0.010328431059302354
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,144,214.83031575942073,187.19664173250374,1.6155594387183563,0.06290911453613088
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,145,216.0132107663477,186.1510602800913,1.5787593771825021,0.061476137679561435
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,146,216.76707098493995,185.4214852352876,1.049087687076848,0.04085097451884435
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,147,219.08110551005726,185.08694634876633,2.338091540130492,0.0910441701920382
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,148,222.06702060472722,185.25574961993445,2.9906827810610386,0.11645576207598904
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,149,226.18209016224645,185.7843788809326,4.148884953671889,0.16155560265540686
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,150,230.39708528604828,185.6362122347644,4.217598516775857,0.164231276052433
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,151,234.67163449096003,187.35016967662094,4.605368716802931,0.1793308628225452
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,152,238.63560010601933,192.97966457939384,6.885073438803578,0.2681014781449188
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,153,240.45903544619088,192.84903569465175,1.828108406335774,0.07118567003011388
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,154,241.823828934312,194.81057286304258,2.3896211683437425,0.09305070935462284
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,155,243.5759033644133,197.1535233786376,2.9256079585518338,0.11392177950342729
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,156,243.62789973507137,200.43426705367847,3.2811556933315833,0.1277666388346725
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,157,242.30362991984472,203.23056268933894,3.094020010525821,0.12047966453878152
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,158,238.81187773183942,205.47360360975344,4.15012842127732,0.1616040226913011
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,159,235.3021254275113,206.696059735988,3.7165521950195908,0.1447207710918247
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,160,232.01802213832687,208.1303127969285,3.583631713339025,0.13954491088771237
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,161,229.07414619693873,208.4583794070057,2.9620994681022226,0.11534274149274468
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,162,225.1876698023856,208.09564415151715,3.903367217031075,0.15199525900921979
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,163,221.58662867146955,207.86672296594674,3.6083101496063463,0.14050587743373133
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,164,219.89203071981692,207.17000480915246,1.8322331750495442,0.07134628655788179
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,165,218.88022704968935,206.39214212199946,1.2762511613896763,0.04969661193798388
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,166,217.94471643492903,205.6586168802492,1.1887974556727403,0.04629120631953116
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,167,217.22715490059684,205.47260421157208,0.7412794806694423,0.028865069668815337
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,168,216.4873612142825,204.64057240726126,1.1133605084137381,0.043353727548005774
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,169,215.68907497862386,204.71629842173976,0.801869904230613,0.031224431883693813
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,170,215.5641501490337,204.71577375579082,0.12492593134528815,0.004864556224417334
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,171,215.4457315905278,204.31047915619493,0.4222400590424961,0.01644182665115659
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,172,214.63248505153499,203.41355461120932,1.2107202701621183,0.04714487026690082
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,173,214.9607551972041,202.65713260995113,0.8245820350487019,0.032108831432699714
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,174,214.90998922568906,201.04396064456554,1.6139705616181081,0.06284724441913744
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,175,215.16042367629515,197.9298485246382,3.124165762172157,0.12165352573982874
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,176,215.60417008685357,194.60123566013993,3.3580611189474867,0.13076129945350984
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,177,216.6331360290907,191.9285609012279,2.86390664603604,0.11151915980212741
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,178,217.38306484607924,188.74602921982523,3.269694348663431,0.12732033953599808
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,179,217.32169486496832,186.16649432480529,2.5802648215264887,0.10047428234502558
9881M1NAc.mp4,90.0,True,0.9,100.0,0.0,180,217.58817457968178,183.6783822478771,2.5023415325869633,0.0974399866135002
